#====================================================================================================
# MFTQCD EOS file generator - 0
# b_qcd = 90.000000, g_mg_ratio = 0.004500
#====================================================================================================
#==================== ==================== ==================== ==================== 
#              energy             pressure                  rho                 mu_B 
#==================== ==================== ==================== ==================== 
7791.398945, 5995.187460, 4.500000, 3063.685868
7487.910478, 5738.800480, 4.400000, 3006.070672
7190.187426, 5487.833959, 4.300000, 2948.377066
6898.237781, 5242.290637, 4.200000, 2890.602004
6612.069851, 5002.173364, 4.100000, 2832.742247
6331.692272, 4767.485104, 4.000000, 2774.794344
6057.114044, 4538.228947, 3.900000, 2716.754613
5788.344543, 4314.408113, 3.800000, 2658.619120
5525.393554, 4096.025967, 3.700000, 2600.383654
5268.271297, 3883.086020, 3.600000, 2542.043699
5016.988461, 3675.591950, 3.500000, 2483.594403
4771.556237, 3473.547609, 3.400000, 2425.030543
4531.986361, 3276.957038, 3.300000, 2366.346485
4298.291152, 3085.824482, 3.200000, 2307.536136
4070.483566, 2900.154406, 3.100000, 2248.592894
3848.577245, 2719.951518, 3.000000, 2189.509588
3632.586580, 2545.220784, 2.900000, 2130.278402
3422.526781, 2375.967458, 2.800000, 2070.890800
3218.413949, 2212.197106, 2.700000, 2011.337428
3020.265168, 2053.915637, 2.600000, 1951.608002
2828.098599, 1901.129339, 2.500000, 1891.691175
2641.933602, 1753.844919, 2.400000, 1831.574384
2461.790858, 1612.069550, 2.300000, 1771.243656
2287.692527, 1475.810923, 2.200000, 1710.683386
2119.662421, 1345.077312, 2.100000, 1649.876063
1957.726213, 1219.877646, 2.000000, 1588.801930
1801.911681, 1100.221599, 1.900000, 1527.438569
1652.249000, 986.119690, 1.800000, 1465.760383
1508.771086, 877.583410, 1.700000, 1403.737939
1371.514031, 774.625375, 1.600000, 1341.337129
1240.517609, 677.259511, 1.500000, 1278.518080
1115.825932, 585.501287, 1.400000, 1215.233728
997.488254, 499.368006, 1.300000, 1151.427892
885.560008, 418.879180, 1.200000, 1087.032656
780.104153, 344.057018, 1.100000, 1021.964701
681.192962, 274.927074, 1.000000, 956.120036
588.910451, 211.519134, 0.900000, 889.366206
503.355781, 153.868456, 0.800000, 821.530297
424.648189, 102.017581, 0.700000, 752.379671
352.934445, 56.019065, 0.600000, 681.589184
288.400785, 15.939886, 0.500000, 608.681340
231.293410, -18.130988, 0.400000, 532.906055
181.957519, -46.068166, 0.300000, 452.964507
140.923848, -67.677975, 0.200000, 366.229364
109.160265, -82.608150, 0.100000, 265.521150
#==================== ==================== ==================== ==================== 
#              energy             pressure                  rho                 mu_B 
#==================== ==================== ==================== ==================== 
