#====================================================================================================
# MFTQCD EOS file generator - 0
# b_qcd = 90.000000, g_mg_ratio = 0.009000
#====================================================================================================
#==================== ==================== ==================== ==================== 
#              energy             pressure                  rho                 mu_B 
#==================== ==================== ==================== ==================== 
23720.498015, 21924.286529, 4.500000, 10143.285454
22716.915810, 20967.805813, 4.400000, 9928.345823
21734.831465, 20032.477998, 4.300000, 9713.327782
20774.252971, 19118.305826, 4.200000, 9498.228285
19835.188634, 18225.292147, 4.100000, 9283.044093
18917.647092, 17353.439924, 4.000000, 9067.771754
18021.637345, 16502.752248, 3.900000, 8852.407588
17147.168768, 15673.232339, 3.800000, 8636.947660
16294.251147, 14864.883560, 3.700000, 8421.387758
15462.894701, 14077.709424, 3.600000, 8205.723368
14653.110120, 13311.713609, 3.500000, 7989.949637
13864.908595, 12566.899967, 3.400000, 7774.061342
13098.301860, 11843.272538, 3.300000, 7558.052848
12353.302237, 11140.835567, 3.200000, 7341.918064
11629.922680, 10459.593520, 3.100000, 7125.650387
10928.176831, 9799.551104, 3.000000, 6909.242645
10248.079083, 9160.713286, 2.900000, 6692.687024
9589.644643, 8543.085320, 2.800000, 6475.974987
8952.889614, 7946.672771, 2.700000, 6259.097180
8337.831079, 7371.481549, 2.600000, 6042.043318
7744.487201, 6817.517941, 2.500000, 5824.802057
7172.877337, 6284.788655, 2.400000, 5607.360830
6623.022170, 5773.300863, 2.300000, 5389.705667
6094.943860, 5283.062256, 2.200000, 5171.820962
5588.666218, 4814.081109, 2.100000, 4953.689203
5104.214918, 4366.366351, 2.000000, 4735.290635
4641.617738, 3939.927655, 1.900000, 4516.602838
4200.904851, 3534.775541, 1.800000, 4297.600218
3782.109176, 3150.921499, 1.700000, 4078.253338
3385.266802, 2788.378146, 1.600000, 3858.528093
3010.417506, 2447.159408, 1.500000, 3638.384609
2657.605398, 2127.280753, 1.400000, 3417.775822
2326.879732, 1828.759484, 1.300000, 3196.645551
2018.295942, 1551.615114, 1.200000, 2974.925880
1731.916986, 1295.869851, 1.100000, 2752.533488
1467.815139, 1061.549250, 1.000000, 2529.364388
1226.074414, 848.683096, 0.900000, 2305.286123
1006.793974, 657.306649, 0.800000, 2080.125779
810.093055, 487.462447, 0.700000, 1853.650718
636.118429, 339.203048, 0.600000, 1625.535795
485.056329, 212.595430, 0.500000, 1395.303516
357.152958, 107.728560, 0.400000, 1162.203796
252.753514, 24.727829, 0.300000, 924.937813
172.388735, -36.213088, 0.200000, 680.878235
117.026486, -74.741928, 0.100000, 422.845586
#==================== ==================== ==================== ==================== 
#              energy             pressure                  rho                 mu_B 
#==================== ==================== ==================== ==================== 
