# energy density [MeV fm-3], pressure [MeV fm-3], baryon density [1/fm-3], chemical potential [MeV], strangeness fraction [admin]
1572.804313, 524.739744, 1.211753, 1731.000000, 0.760347
1572.574805, 524.618576, 1.211620, 1730.900000, 0.760295
1572.345658, 524.497420, 1.211488, 1730.800000, 0.760244
1572.115514, 524.376278, 1.211354, 1730.700000, 0.760192
1571.887531, 524.255149, 1.211224, 1730.600000, 0.760140
1571.658174, 524.134034, 1.211091, 1730.500000, 0.760089
1571.427843, 524.012931, 1.210957, 1730.400000, 0.760036
1571.200412, 523.891842, 1.210827, 1730.300000, 0.759985
1570.970312, 523.770766, 1.210693, 1730.200000, 0.759933
1570.741040, 523.649703, 1.210560, 1730.100000, 0.759881
1570.513207, 523.528654, 1.210429, 1730.000000, 0.759830
1570.283727, 523.407618, 1.210297, 1729.900000, 0.759778
1570.054935, 523.286595, 1.210164, 1729.800000, 0.759726
1569.824761, 523.165585, 1.210030, 1729.700000, 0.759674
1569.596568, 523.044589, 1.209899, 1729.600000, 0.759622
1569.367301, 522.923605, 1.209766, 1729.500000, 0.759570
1569.138129, 522.802635, 1.209634, 1729.400000, 0.759519
1568.908784, 522.681679, 1.209501, 1729.300000, 0.759467
1568.680788, 522.560735, 1.209370, 1729.200000, 0.759415
1568.451313, 522.439805, 1.209237, 1729.100000, 0.759363
1568.223159, 522.318888, 1.209105, 1729.000000, 0.759311
1567.992840, 522.197984, 1.208971, 1728.900000, 0.759259
1567.764288, 522.077093, 1.208839, 1728.800000, 0.759207
1567.536467, 521.956216, 1.208708, 1728.700000, 0.759156
1567.305861, 521.835352, 1.208574, 1728.600000, 0.759103
1567.077732, 521.714501, 1.208442, 1728.500000, 0.759051
1566.849741, 521.593664, 1.208311, 1728.400000, 0.759000
1566.619830, 521.472839, 1.208177, 1728.300000, 0.758947
1566.391148, 521.352028, 1.208045, 1728.200000, 0.758895
1566.162485, 521.231230, 1.207913, 1728.100000, 0.758844
1565.933554, 521.110446, 1.207780, 1728.000000, 0.758792
1565.703569, 520.989674, 1.207646, 1727.900000, 0.758739
1565.476160, 520.868916, 1.207516, 1727.800000, 0.758688
1565.247251, 520.748171, 1.207383, 1727.700000, 0.758636
1565.017326, 520.627440, 1.207249, 1727.600000, 0.758583
1564.788517, 520.506721, 1.207117, 1727.500000, 0.758531
1564.561415, 520.386016, 1.206987, 1727.400000, 0.758480
1564.331284, 520.265324, 1.206852, 1727.300000, 0.758427
1564.104224, 520.144646, 1.206722, 1727.200000, 0.758375
1563.874264, 520.023980, 1.206588, 1727.100000, 0.758323
1563.644650, 519.903328, 1.206454, 1727.000000, 0.758271
1563.417670, 519.782689, 1.206324, 1726.900000, 0.758219
1563.188040, 519.662064, 1.206191, 1726.800000, 0.758167
1562.959447, 519.541451, 1.206058, 1726.700000, 0.758115
1562.730780, 519.420852, 1.205926, 1726.600000, 0.758063
1562.501961, 519.300266, 1.205793, 1726.500000, 0.758010
1562.272971, 519.179693, 1.205661, 1726.400000, 0.757958
1562.045571, 519.059134, 1.205530, 1726.300000, 0.757906
1561.815447, 518.938588, 1.205395, 1726.200000, 0.757854
1561.587111, 518.818055, 1.205263, 1726.100000, 0.757801
1561.359599, 518.697535, 1.205132, 1726.000000, 0.757750
1561.130460, 518.577028, 1.204999, 1725.900000, 0.757697
1560.901264, 518.456535, 1.204866, 1725.800000, 0.757644
1560.673829, 518.336055, 1.204735, 1725.700000, 0.757593
1560.443675, 518.215589, 1.204600, 1725.600000, 0.757540
1560.215362, 518.095135, 1.204468, 1725.500000, 0.757488
1559.986267, 517.974695, 1.204335, 1725.400000, 0.757435
1559.758110, 517.854268, 1.204203, 1725.300000, 0.757383
1559.529342, 517.733854, 1.204070, 1725.200000, 0.757331
1559.302894, 517.613454, 1.203941, 1725.100000, 0.757279
1559.072513, 517.493066, 1.203806, 1725.000000, 0.757226
1558.844458, 517.372692, 1.203674, 1724.900000, 0.757174
1558.615503, 517.252332, 1.203541, 1724.800000, 0.757122
1558.388501, 517.131984, 1.203411, 1724.700000, 0.757070
1558.158856, 517.011650, 1.203276, 1724.600000, 0.757017
1557.930707, 516.891329, 1.203144, 1724.500000, 0.756965
1557.701561, 516.771021, 1.203011, 1724.400000, 0.756912
1557.473858, 516.650727, 1.202879, 1724.300000, 0.756860
1557.245308, 516.530445, 1.202747, 1724.200000, 0.756808
1557.018103, 516.410177, 1.202616, 1724.100000, 0.756755
1556.787966, 516.289922, 1.202481, 1724.000000, 0.756703
1556.560803, 516.169681, 1.202350, 1723.900000, 0.756650
1556.331740, 516.049453, 1.202217, 1723.800000, 0.756598
1556.103123, 515.929238, 1.202084, 1723.700000, 0.756545
1555.876227, 515.809036, 1.201954, 1723.600000, 0.756493
1555.646132, 515.688847, 1.201819, 1723.500000, 0.756440
1555.417710, 515.568672, 1.201686, 1723.400000, 0.756388
1555.190148, 515.448510, 1.201554, 1723.300000, 0.756336
1554.961591, 515.328361, 1.201422, 1723.200000, 0.756283
1554.732501, 515.208226, 1.201288, 1723.100000, 0.756230
1554.505538, 515.088103, 1.201158, 1723.000000, 0.756178
1554.276774, 514.967994, 1.201025, 1722.900000, 0.756125
1554.048164, 514.847899, 1.200892, 1722.800000, 0.756073
1553.821104, 514.727816, 1.200761, 1722.700000, 0.756020
1553.592119, 514.607747, 1.200627, 1722.600000, 0.755968
1553.362840, 514.487691, 1.200493, 1722.500000, 0.755915
1553.135654, 514.367648, 1.200362, 1722.400000, 0.755862
1552.908084, 514.247618, 1.200231, 1722.300000, 0.755810
1552.679138, 514.127602, 1.200097, 1722.200000, 0.755757
1552.451014, 514.007599, 1.199965, 1722.100000, 0.755705
1552.223045, 513.887609, 1.199832, 1722.000000, 0.755652
1551.994005, 513.767633, 1.199699, 1721.900000, 0.755599
1551.765159, 513.647670, 1.199565, 1721.800000, 0.755546
1551.538707, 513.527720, 1.199435, 1721.700000, 0.755494
1551.309269, 513.407783, 1.199301, 1721.600000, 0.755441
1551.082131, 513.287859, 1.199170, 1721.500000, 0.755389
1550.854745, 513.167949, 1.199038, 1721.400000, 0.755336
1550.624927, 513.048052, 1.198903, 1721.300000, 0.755283
1550.398329, 512.928168, 1.198773, 1721.200000, 0.755231
1550.168211, 512.808298, 1.198638, 1721.100000, 0.755177
1549.941936, 512.688440, 1.198508, 1721.000000, 0.755125
1549.713291, 512.568596, 1.198374, 1720.900000, 0.755072
1549.485625, 512.448766, 1.198242, 1720.800000, 0.755020
1549.257022, 512.328948, 1.198109, 1720.700000, 0.754967
1549.029129, 512.209144, 1.197977, 1720.600000, 0.754914
1548.801523, 512.089353, 1.197845, 1720.500000, 0.754861
1548.573730, 511.969575, 1.197713, 1720.400000, 0.754808
1548.344442, 511.849811, 1.197578, 1720.300000, 0.754755
1548.116914, 511.730060, 1.197446, 1720.200000, 0.754703
1547.889142, 511.610322, 1.197314, 1720.100000, 0.754650
1547.661372, 511.490597, 1.197182, 1720.000000, 0.754597
1547.432453, 511.370885, 1.197048, 1719.900000, 0.754544
1547.204741, 511.251187, 1.196915, 1719.800000, 0.754491
1546.977050, 511.131502, 1.196783, 1719.700000, 0.754438
1546.748231, 511.011830, 1.196650, 1719.600000, 0.754385
1546.521231, 510.892172, 1.196518, 1719.500000, 0.754333
1546.292229, 510.772527, 1.196384, 1719.400000, 0.754279
1546.066220, 510.652895, 1.196254, 1719.300000, 0.754227
1545.838003, 510.533276, 1.196122, 1719.200000, 0.754174
1545.609709, 510.413671, 1.195988, 1719.100000, 0.754121
1545.381949, 510.294079, 1.195856, 1719.000000, 0.754068
1545.153655, 510.174500, 1.195722, 1718.900000, 0.754015
1544.926170, 510.054934, 1.195590, 1718.800000, 0.753962
1544.698456, 509.935382, 1.195458, 1718.700000, 0.753909
1544.470527, 509.815842, 1.195325, 1718.600000, 0.753856
1544.243772, 509.696316, 1.195195, 1718.500000, 0.753803
1544.014683, 509.576804, 1.195060, 1718.400000, 0.753749
1543.787255, 509.457304, 1.194928, 1718.300000, 0.753697
1543.559207, 509.337818, 1.194795, 1718.200000, 0.753643
1543.331096, 509.218345, 1.194662, 1718.100000, 0.753590
1543.104287, 509.098886, 1.194531, 1718.000000, 0.753538
1542.876238, 508.979439, 1.194397, 1717.900000, 0.753485
1542.648670, 508.860006, 1.194265, 1717.800000, 0.753431
1542.420473, 508.740586, 1.194132, 1717.700000, 0.753378
1542.192750, 508.621180, 1.193999, 1717.600000, 0.753325
1541.966176, 508.501786, 1.193868, 1717.500000, 0.753272
1541.737585, 508.382406, 1.193735, 1717.400000, 0.753219
1541.510152, 508.263040, 1.193602, 1717.300000, 0.753166
1541.282208, 508.143686, 1.193469, 1717.200000, 0.753113
1541.054403, 508.024346, 1.193337, 1717.100000, 0.753059
1540.827683, 507.905019, 1.193205, 1717.000000, 0.753006
1540.598504, 507.785705, 1.193071, 1716.900000, 0.752953
1540.371826, 507.666404, 1.192939, 1716.800000, 0.752900
1540.143339, 507.547117, 1.192806, 1716.700000, 0.752846
1539.917886, 507.427843, 1.192676, 1716.600000, 0.752794
1539.688824, 507.308582, 1.192541, 1716.500000, 0.752740
1539.460855, 507.189335, 1.192408, 1716.400000, 0.752687
1539.233844, 507.070100, 1.192276, 1716.300000, 0.752634
1539.006126, 506.950879, 1.192144, 1716.200000, 0.752580
1538.779894, 506.831672, 1.192013, 1716.100000, 0.752528
1538.550656, 506.712477, 1.191878, 1716.000000, 0.752474
1538.322752, 506.593296, 1.191745, 1715.900000, 0.752420
1538.095841, 506.474128, 1.191613, 1715.800000, 0.752367
1537.869463, 506.354973, 1.191482, 1715.700000, 0.752314
1537.641220, 506.235832, 1.191348, 1715.600000, 0.752261
1537.413876, 506.116704, 1.191216, 1715.500000, 0.752207
1537.186362, 505.997589, 1.191083, 1715.400000, 0.752154
1536.957244, 505.878487, 1.190948, 1715.300000, 0.752100
1536.732327, 505.759399, 1.190819, 1715.200000, 0.752047
1536.504474, 505.640324, 1.190686, 1715.100000, 0.751994
1536.276070, 505.521262, 1.190552, 1715.000000, 0.751940
1536.050489, 505.402213, 1.190422, 1714.900000, 0.751888
1535.820789, 505.283178, 1.190286, 1714.800000, 0.751833
1535.594808, 505.164156, 1.190155, 1714.700000, 0.751780
1535.366299, 505.045147, 1.190021, 1714.600000, 0.751726
1535.139904, 504.926151, 1.189890, 1714.500000, 0.751673
1534.912101, 504.807169, 1.189757, 1714.400000, 0.751619
1534.685038, 504.688200, 1.189624, 1714.300000, 0.751567
1534.457351, 504.569244, 1.189491, 1714.200000, 0.751513
1534.230088, 504.450302, 1.189359, 1714.100000, 0.751459
1534.003797, 504.331372, 1.189228, 1714.000000, 0.751406
1533.775393, 504.212456, 1.189094, 1713.900000, 0.751352
1533.548667, 504.093554, 1.188962, 1713.800000, 0.751299
1533.321041, 503.974664, 1.188829, 1713.700000, 0.751245
1533.093023, 503.855788, 1.188695, 1713.600000, 0.751191
1532.866091, 503.736925, 1.188563, 1713.500000, 0.751138
1532.639886, 503.618075, 1.188431, 1713.400000, 0.751085
1532.412161, 503.499239, 1.188299, 1713.300000, 0.751031
1532.184833, 503.380416, 1.188166, 1713.200000, 0.750977
1531.957354, 503.261606, 1.188032, 1713.100000, 0.750924
1531.730754, 503.142809, 1.187901, 1713.000000, 0.750870
1531.504023, 503.024026, 1.187769, 1712.900000, 0.750817
1531.275886, 502.905256, 1.187635, 1712.800000, 0.750763
1531.049120, 502.786499, 1.187503, 1712.700000, 0.750709
1530.822414, 502.667755, 1.187371, 1712.600000, 0.750656
1530.594339, 502.549025, 1.187237, 1712.500000, 0.750602
1530.368603, 502.430308, 1.187106, 1712.400000, 0.750549
1530.139217, 502.311604, 1.186970, 1712.300000, 0.750494
1529.913966, 502.192913, 1.186840, 1712.200000, 0.750441
1529.686659, 502.074236, 1.186707, 1712.100000, 0.750387
1529.459143, 501.955572, 1.186574, 1712.000000, 0.750334
1529.230699, 501.836921, 1.186439, 1711.900000, 0.750279
1529.004177, 501.718284, 1.186308, 1711.800000, 0.750226
1528.778323, 501.599660, 1.186177, 1711.700000, 0.750172
1528.549770, 501.481049, 1.186042, 1711.600000, 0.750118
1528.323959, 501.362451, 1.185911, 1711.500000, 0.750065
1528.096910, 501.243867, 1.185779, 1711.400000, 0.750011
1527.871081, 501.125296, 1.185647, 1711.300000, 0.749957
1527.642534, 501.006738, 1.185512, 1711.200000, 0.749903
1527.416179, 500.888193, 1.185381, 1711.100000, 0.749850
1527.187769, 500.769662, 1.185246, 1711.000000, 0.749795
1526.962041, 500.651144, 1.185115, 1710.900000, 0.749742
1526.735028, 500.532639, 1.184982, 1710.800000, 0.749688
1526.507991, 500.414147, 1.184850, 1710.700000, 0.749634
1526.280123, 500.295669, 1.184716, 1710.600000, 0.749580
1526.055224, 500.177204, 1.184586, 1710.500000, 0.749527
1525.826883, 500.058752, 1.184451, 1710.400000, 0.749472
1525.600845, 499.940314, 1.184320, 1710.300000, 0.749419
1525.371882, 499.821888, 1.184184, 1710.200000, 0.749364
1525.147804, 499.703476, 1.184055, 1710.100000, 0.749311
1524.918825, 499.585078, 1.183920, 1710.000000, 0.749256
1524.693158, 499.466692, 1.183789, 1709.900000, 0.749203
1524.466328, 499.348320, 1.183656, 1709.800000, 0.749149
1524.238611, 499.229961, 1.183522, 1709.700000, 0.749095
1524.012946, 499.111616, 1.183391, 1709.600000, 0.749041
1523.784112, 498.993283, 1.183256, 1709.500000, 0.748986
1523.559460, 498.874964, 1.183126, 1709.400000, 0.748933
1523.331329, 498.756658, 1.182992, 1709.300000, 0.748878
1523.104914, 498.638366, 1.182860, 1709.200000, 0.748824
1522.878252, 498.520086, 1.182727, 1709.100000, 0.748771
1522.651365, 498.401820, 1.182594, 1709.000000, 0.748716
1522.424422, 498.283568, 1.182461, 1708.900000, 0.748662
1522.197654, 498.165328, 1.182328, 1708.800000, 0.748608
1521.971740, 498.047102, 1.182197, 1708.700000, 0.748554
1521.745411, 497.928889, 1.182065, 1708.600000, 0.748500
1521.518381, 497.810689, 1.181932, 1708.500000, 0.748446
1521.291107, 497.692503, 1.181798, 1708.400000, 0.748392
1521.063986, 497.574330, 1.181665, 1708.300000, 0.748338
1520.837873, 497.456170, 1.181532, 1708.200000, 0.748284
1520.611212, 497.338023, 1.181400, 1708.100000, 0.748230
1520.383833, 497.219890, 1.181266, 1708.000000, 0.748175
1520.157671, 497.101770, 1.181134, 1707.900000, 0.748121
1519.931262, 496.983663, 1.181002, 1707.800000, 0.748067
1519.704952, 496.865569, 1.180870, 1707.700000, 0.748013
1519.478074, 496.747489, 1.180736, 1707.600000, 0.747959
1519.251717, 496.629422, 1.180604, 1707.500000, 0.747904
1519.024442, 496.511369, 1.180470, 1707.400000, 0.747850
1518.796792, 496.393328, 1.180336, 1707.300000, 0.747796
1518.572807, 496.275301, 1.180207, 1707.200000, 0.747742
1518.344687, 496.157287, 1.180072, 1707.100000, 0.747687
1518.119187, 496.039286, 1.179941, 1707.000000, 0.747634
1517.891582, 495.921299, 1.179807, 1706.900000, 0.747579
1517.666333, 495.803325, 1.179676, 1706.800000, 0.747525
1517.438948, 495.685364, 1.179542, 1706.700000, 0.747470
1517.211657, 495.567417, 1.179408, 1706.600000, 0.747415
1516.986413, 495.449482, 1.179277, 1706.500000, 0.747362
1516.759901, 495.331561, 1.179145, 1706.400000, 0.747307
1516.532614, 495.213653, 1.179010, 1706.300000, 0.747253
1516.307076, 495.095759, 1.178879, 1706.200000, 0.747199
1516.081271, 494.977878, 1.178747, 1706.100000, 0.747145
1515.853806, 494.860010, 1.178613, 1706.000000, 0.747090
1515.626870, 494.742155, 1.178480, 1705.900000, 0.747035
1515.400182, 494.624314, 1.178347, 1705.800000, 0.746981
1515.174481, 494.506486, 1.178215, 1705.700000, 0.746927
1514.948744, 494.388671, 1.178083, 1705.600000, 0.746873
1514.721462, 494.270869, 1.177949, 1705.500000, 0.746818
1514.494859, 494.153081, 1.177816, 1705.400000, 0.746763
1514.269658, 494.035306, 1.177685, 1705.300000, 0.746709
1514.042721, 493.917544, 1.177551, 1705.200000, 0.746654
1513.816654, 493.799796, 1.177419, 1705.100000, 0.746600
1513.590783, 493.682061, 1.177287, 1705.000000, 0.746546
1513.363130, 493.564339, 1.177152, 1704.900000, 0.746491
1513.138113, 493.446630, 1.177021, 1704.800000, 0.746436
1512.910520, 493.328935, 1.176887, 1704.700000, 0.746382
1512.685664, 493.211253, 1.176756, 1704.600000, 0.746328
1512.458836, 493.093584, 1.176622, 1704.500000, 0.746273
1512.233144, 492.975928, 1.176490, 1704.400000, 0.746218
1512.006091, 492.858286, 1.176356, 1704.300000, 0.746164
1511.779047, 492.740657, 1.176222, 1704.200000, 0.746109
1511.554349, 492.623041, 1.176092, 1704.100000, 0.746055
1511.328345, 492.505439, 1.175960, 1704.000000, 0.746000
1511.100606, 492.387850, 1.175825, 1703.900000, 0.745945
1510.875573, 492.270274, 1.175694, 1703.800000, 0.745891
1510.649520, 492.152711, 1.175561, 1703.700000, 0.745836
1510.422653, 492.035162, 1.175427, 1703.600000, 0.745781
1510.196704, 491.917626, 1.175295, 1703.500000, 0.745727
1509.970070, 491.800103, 1.175161, 1703.400000, 0.745672
1509.745106, 491.682593, 1.175030, 1703.300000, 0.745618
1509.517537, 491.565097, 1.174895, 1703.200000, 0.745563
1509.292614, 491.447614, 1.174764, 1703.100000, 0.745508
1509.065176, 491.330144, 1.174629, 1703.000000, 0.745453
1508.840924, 491.212688, 1.174499, 1702.900000, 0.745399
1508.613549, 491.095245, 1.174365, 1702.800000, 0.745344
1508.388375, 490.977815, 1.174233, 1702.700000, 0.745289
1508.161950, 490.860398, 1.174100, 1702.600000, 0.745234
1507.936265, 490.742995, 1.173968, 1702.500000, 0.745180
1507.710003, 490.625605, 1.173835, 1702.400000, 0.745125
1507.483641, 490.508228, 1.173701, 1702.300000, 0.745070
1507.257704, 490.390865, 1.173569, 1702.200000, 0.745015
1507.031387, 490.273514, 1.173435, 1702.100000, 0.744960
1506.805504, 490.156178, 1.173303, 1702.000000, 0.744906
1506.580352, 490.038854, 1.173171, 1701.900000, 0.744851
1506.354116, 489.921543, 1.173038, 1701.800000, 0.744796
1506.127565, 489.804246, 1.172904, 1701.700000, 0.744741
1505.900863, 489.686963, 1.172770, 1701.600000, 0.744686
1505.676720, 489.569692, 1.172640, 1701.500000, 0.744631
1505.450059, 489.452435, 1.172506, 1701.400000, 0.744576
1505.224612, 489.335191, 1.172374, 1701.300000, 0.744522
1504.998190, 489.217960, 1.172241, 1701.200000, 0.744467
1504.772330, 489.100743, 1.172108, 1701.100000, 0.744412
1504.547330, 488.983538, 1.171977, 1701.000000, 0.744357
1504.321004, 488.866348, 1.171843, 1700.900000, 0.744302
1504.094215, 488.749170, 1.171709, 1700.800000, 0.744247
1503.869839, 488.632006, 1.171578, 1700.700000, 0.744192
1503.642845, 488.514855, 1.171444, 1700.600000, 0.744137
1503.418306, 488.397717, 1.171313, 1700.500000, 0.744082
1503.190847, 488.280592, 1.171177, 1700.400000, 0.744027
1502.964843, 488.163481, 1.171045, 1700.300000, 0.743972
1502.739668, 488.046383, 1.170913, 1700.200000, 0.743917
1502.513709, 487.929299, 1.170780, 1700.100000, 0.743862
1502.288068, 487.812227, 1.170647, 1700.000000, 0.743807
1502.063529, 487.695169, 1.170516, 1699.900000, 0.743752
1501.836569, 487.578124, 1.170381, 1699.800000, 0.743696
1501.611187, 487.461093, 1.170249, 1699.700000, 0.743641
1501.385631, 487.344075, 1.170117, 1699.600000, 0.743586
1501.159120, 487.227070, 1.169982, 1699.500000, 0.743531
1500.934236, 487.110078, 1.169851, 1699.400000, 0.743476
1500.708310, 486.993099, 1.169718, 1699.300000, 0.743421
1500.483301, 486.876134, 1.169586, 1699.200000, 0.743366
1500.257082, 486.759183, 1.169452, 1699.100000, 0.743311
1500.030975, 486.642244, 1.169319, 1699.000000, 0.743256
1499.805312, 486.525319, 1.169186, 1698.900000, 0.743200
1499.580627, 486.408407, 1.169055, 1698.800000, 0.743145
1499.354250, 486.291508, 1.168921, 1698.700000, 0.743090
1499.129387, 486.174623, 1.168789, 1698.600000, 0.743035
1498.903332, 486.057750, 1.168655, 1698.500000, 0.742980
1498.676833, 485.940891, 1.168521, 1698.400000, 0.742924
1498.451600, 485.824046, 1.168389, 1698.300000, 0.742869
1498.226779, 485.707214, 1.168257, 1698.200000, 0.742814
1498.000816, 485.590395, 1.168124, 1698.100000, 0.742759
1497.775326, 485.473589, 1.167991, 1698.000000, 0.742703
1497.550578, 485.356796, 1.167859, 1697.900000, 0.742648
1497.323806, 485.240017, 1.167725, 1697.800000, 0.742593
1497.098647, 485.123251, 1.167592, 1697.700000, 0.742537
1496.873715, 485.006499, 1.167460, 1697.600000, 0.742482
1496.648543, 484.889759, 1.167328, 1697.500000, 0.742427
1496.422121, 484.773033, 1.167194, 1697.400000, 0.742371
1496.197518, 484.656321, 1.167062, 1697.300000, 0.742316
1495.970752, 484.539621, 1.166927, 1697.200000, 0.742261
1495.746192, 484.422935, 1.166796, 1697.100000, 0.742206
1495.520781, 484.306262, 1.166663, 1697.000000, 0.742150
1495.295569, 484.189602, 1.166531, 1696.900000, 0.742095
1495.070323, 484.072956, 1.166398, 1696.800000, 0.742040
1494.843927, 483.956323, 1.166263, 1696.700000, 0.741984
1494.618855, 483.839703, 1.166132, 1696.600000, 0.741928
1494.393692, 483.723097, 1.165999, 1696.500000, 0.741873
1494.168805, 483.606503, 1.165866, 1696.400000, 0.741818
1493.942590, 483.489924, 1.165733, 1696.300000, 0.741762
1493.717492, 483.373357, 1.165600, 1696.200000, 0.741707
1493.491964, 483.256804, 1.165467, 1696.100000, 0.741651
1493.267434, 483.140263, 1.165335, 1696.000000, 0.741596
1493.041496, 483.023737, 1.165202, 1695.900000, 0.741540
1492.815769, 482.907223, 1.165068, 1695.800000, 0.741485
1492.590816, 482.790723, 1.164936, 1695.700000, 0.741429
1492.364974, 482.674236, 1.164802, 1695.600000, 0.741374
1492.140576, 482.557762, 1.164670, 1695.500000, 0.741318
1491.915874, 482.441302, 1.164538, 1695.400000, 0.741263
1491.689635, 482.324855, 1.164404, 1695.300000, 0.741207
1491.464544, 482.208421, 1.164271, 1695.200000, 0.741151
1491.240419, 482.092001, 1.164140, 1695.100000, 0.741096
1491.014470, 481.975594, 1.164006, 1695.000000, 0.741040
1490.790804, 481.859200, 1.163875, 1694.900000, 0.740985
1490.563015, 481.742819, 1.163739, 1694.800000, 0.740929
1490.338996, 481.626452, 1.163607, 1694.700000, 0.740873
1490.113605, 481.510098, 1.163474, 1694.600000, 0.740818
1489.888218, 481.393757, 1.163341, 1694.500000, 0.740762
1489.663774, 481.277429, 1.163209, 1694.400000, 0.740706
1489.437996, 481.161115, 1.163076, 1694.300000, 0.740650
1489.213331, 481.044814, 1.162943, 1694.200000, 0.740595
1488.988446, 480.928527, 1.162811, 1694.100000, 0.740539
1488.763185, 480.812252, 1.162678, 1694.000000, 0.740484
1488.537251, 480.695991, 1.162543, 1693.900000, 0.740428
1488.312450, 480.579743, 1.162411, 1693.800000, 0.740372
1488.087725, 480.463509, 1.162278, 1693.700000, 0.740316
1487.862108, 480.347288, 1.162145, 1693.600000, 0.740260
1487.637560, 480.231080, 1.162013, 1693.500000, 0.740205
1487.413166, 480.114885, 1.161881, 1693.400000, 0.740149
1487.186873, 479.998704, 1.161746, 1693.300000, 0.740093
1486.962202, 479.882536, 1.161614, 1693.200000, 0.740037
1486.737835, 479.766381, 1.161482, 1693.100000, 0.739981
1486.512568, 479.650240, 1.161348, 1693.000000, 0.739926
1486.288243, 479.534111, 1.161217, 1692.900000, 0.739870
1486.062520, 479.417997, 1.161083, 1692.800000, 0.739814
1485.837716, 479.301895, 1.160950, 1692.700000, 0.739758
1485.613027, 479.185807, 1.160817, 1692.600000, 0.739702
1485.387381, 479.069732, 1.160683, 1692.500000, 0.739646
1485.162735, 478.953670, 1.160551, 1692.400000, 0.739590
1484.937966, 478.837622, 1.160418, 1692.300000, 0.739534
1484.712389, 478.721586, 1.160284, 1692.200000, 0.739479
1484.487827, 478.605565, 1.160152, 1692.100000, 0.739423
1484.263003, 478.489556, 1.160019, 1692.000000, 0.739367
1484.037442, 478.373561, 1.159885, 1691.900000, 0.739310
1483.813848, 478.257579, 1.159754, 1691.800000, 0.739255
1483.589054, 478.141610, 1.159621, 1691.700000, 0.739199
1483.363458, 478.025655, 1.159487, 1691.600000, 0.739143
1483.140049, 477.909713, 1.159356, 1691.500000, 0.739087
1482.913990, 477.793784, 1.159222, 1691.400000, 0.739031
1482.688853, 477.677868, 1.159088, 1691.300000, 0.738975
1482.464232, 477.561966, 1.158956, 1691.200000, 0.738918
1482.239330, 477.446077, 1.158822, 1691.100000, 0.738863
1482.016137, 477.330201, 1.158692, 1691.000000, 0.738807
1481.789666, 477.214339, 1.158556, 1690.900000, 0.738750
1481.564641, 477.098490, 1.158423, 1690.800000, 0.738694
1481.340807, 476.982654, 1.158292, 1690.700000, 0.738638
1481.115393, 476.866832, 1.158158, 1690.600000, 0.738582
1480.891748, 476.751022, 1.158026, 1690.500000, 0.738526
1480.666384, 476.635227, 1.157892, 1690.400000, 0.738470
1480.442391, 476.519444, 1.157760, 1690.300000, 0.738414
1480.217013, 476.403675, 1.157627, 1690.200000, 0.738357
1479.992369, 476.287919, 1.157493, 1690.100000, 0.738302
1479.767299, 476.172176, 1.157360, 1690.000000, 0.738245
1479.544124, 476.056446, 1.157229, 1689.900000, 0.738189
1479.319111, 475.940730, 1.157096, 1689.800000, 0.738133
1479.093852, 475.825027, 1.156962, 1689.700000, 0.738077
1478.868882, 475.709338, 1.156829, 1689.600000, 0.738020
1478.645484, 475.593662, 1.156697, 1689.500000, 0.737965
1478.420126, 475.477999, 1.156563, 1689.400000, 0.737908
1478.196774, 475.362349, 1.156432, 1689.300000, 0.737852
1477.970291, 475.246713, 1.156296, 1689.200000, 0.737795
1477.746354, 475.131089, 1.156164, 1689.100000, 0.737739
1477.522387, 475.015480, 1.156032, 1689.000000, 0.737683
1477.296637, 474.899883, 1.155897, 1688.900000, 0.737627
1477.072512, 474.784300, 1.155765, 1688.800000, 0.737570
1476.848233, 474.668730, 1.155632, 1688.700000, 0.737514
1476.624862, 474.553173, 1.155501, 1688.600000, 0.737458
1476.398706, 474.437630, 1.155366, 1688.500000, 0.737401
1476.174940, 474.322100, 1.155234, 1688.400000, 0.737345
1475.950684, 474.206583, 1.155101, 1688.300000, 0.737289
1475.726465, 474.091080, 1.154969, 1688.200000, 0.737232
1475.502337, 473.975590, 1.154836, 1688.100000, 0.737176
1475.276310, 473.860113, 1.154701, 1688.000000, 0.737119
1475.053507, 473.744649, 1.154570, 1687.900000, 0.737063
1474.827856, 473.629199, 1.154436, 1687.800000, 0.737007
1474.603242, 473.513762, 1.154302, 1687.700000, 0.736950
1474.379628, 473.398338, 1.154170, 1687.600000, 0.736894
1474.154610, 473.282928, 1.154036, 1687.500000, 0.736837
1473.930412, 473.167531, 1.153904, 1687.400000, 0.736781
1473.707333, 473.052147, 1.153773, 1687.300000, 0.736725
1473.481952, 472.936777, 1.153638, 1687.200000, 0.736668
1473.258205, 472.821420, 1.153506, 1687.100000, 0.736612
1473.033665, 472.706076, 1.153373, 1687.000000, 0.736555
1472.809965, 472.590745, 1.153241, 1686.900000, 0.736499
1472.585066, 472.475428, 1.153107, 1686.800000, 0.736442
1472.359629, 472.360124, 1.152972, 1686.700000, 0.736385
1472.136275, 472.244833, 1.152841, 1686.600000, 0.736329
1471.912174, 472.129556, 1.152708, 1686.500000, 0.736272
1471.688153, 472.014292, 1.152575, 1686.400000, 0.736216
1471.463921, 471.899041, 1.152442, 1686.300000, 0.736159
1471.238616, 471.783803, 1.152308, 1686.200000, 0.736102
