# mass density [g cm-3], pressure [erg cm-3], baryon density [1/fm-3]
# energy density [MeV fm-3], pressure [MeV fm-3], baryon density [1/fm-3], chemical potential [MeV], strangeness fraction [admin]
2.963361e+15, 8.615408e+35, 1e+39
2.962922e+15, 8.613349e+35, 1e+39
2.962476e+15, 8.611290e+35, 1e+39
2.962037e+15, 8.609231e+35, 1e+39
2.961595e+15, 8.607173e+35, 1e+39
2.961154e+15, 8.605114e+35, 1e+39
2.960710e+15, 8.603057e+35, 1e+39
2.960270e+15, 8.600999e+35, 1e+39
2.959828e+15, 8.598941e+35, 1e+39
2.959386e+15, 8.596884e+35, 1e+39
2.958944e+15, 8.594827e+35, 1e+39
2.958502e+15, 8.592770e+35, 1e+39
2.958062e+15, 8.590714e+35, 1e+39
2.957619e+15, 8.588657e+35, 1e+39
2.957178e+15, 8.586601e+35, 1e+39
2.956736e+15, 8.584545e+35, 1e+39
2.956295e+15, 8.582490e+35, 1e+39
2.955851e+15, 8.580434e+35, 1e+39
2.955412e+15, 8.578379e+35, 1e+39
2.954969e+15, 8.576324e+35, 1e+39
2.954529e+15, 8.574270e+35, 1e+39
2.954088e+15, 8.572215e+35, 1e+39
2.953646e+15, 8.570161e+35, 1e+39
2.953204e+15, 8.568107e+35, 1e+39
2.952761e+15, 8.566053e+35, 1e+39
2.952321e+15, 8.564000e+35, 1e+39
2.951880e+15, 8.561946e+35, 1e+39
2.951439e+15, 8.559893e+35, 1e+39
2.950998e+15, 8.557840e+35, 1e+39
2.950558e+15, 8.555788e+35, 1e+39
2.950116e+15, 8.553735e+35, 1e+39
2.949674e+15, 8.551683e+35, 1e+39
2.949233e+15, 8.549631e+35, 1e+39
2.948790e+15, 8.547580e+35, 1e+39
2.948351e+15, 8.545528e+35, 1e+39
2.947906e+15, 8.543477e+35, 1e+39
2.947468e+15, 8.541426e+35, 1e+39
2.947026e+15, 8.539375e+35, 1e+39
2.946585e+15, 8.537325e+35, 1e+39
2.946145e+15, 8.535274e+35, 1e+39
2.945703e+15, 8.533224e+35, 1e+39
2.945263e+15, 8.531174e+35, 1e+39
2.944822e+15, 8.529125e+35, 1e+39
2.944381e+15, 8.527075e+35, 1e+39
2.943940e+15, 8.525026e+35, 1e+39
2.943499e+15, 8.522977e+35, 1e+39
2.943057e+15, 8.520929e+35, 1e+39
2.942614e+15, 8.518880e+35, 1e+39
2.942177e+15, 8.516832e+35, 1e+39
2.941732e+15, 8.514784e+35, 1e+39
2.941293e+15, 8.512736e+35, 1e+39
2.940854e+15, 8.510689e+35, 1e+39
2.940412e+15, 8.508642e+35, 1e+39
2.939971e+15, 8.506595e+35, 1e+39
2.939529e+15, 8.504548e+35, 1e+39
2.939089e+15, 8.502501e+35, 1e+39
2.938650e+15, 8.500455e+35, 1e+39
2.938207e+15, 8.498409e+35, 1e+39
2.937767e+15, 8.496363e+35, 1e+39
2.937325e+15, 8.494317e+35, 1e+39
2.936884e+15, 8.492272e+35, 1e+39
2.936446e+15, 8.490227e+35, 1e+39
2.936006e+15, 8.488182e+35, 1e+39
2.935562e+15, 8.486137e+35, 1e+39
2.935123e+15, 8.484092e+35, 1e+39
2.934684e+15, 8.482048e+35, 1e+39
2.934240e+15, 8.480004e+35, 1e+39
2.933803e+15, 8.477960e+35, 1e+39
2.933360e+15, 8.475917e+35, 1e+39
2.932921e+15, 8.473874e+35, 1e+39
2.932480e+15, 8.471830e+35, 1e+39
2.932040e+15, 8.469788e+35, 1e+39
2.931599e+15, 8.467745e+35, 1e+39
2.931160e+15, 8.465703e+35, 1e+39
2.930716e+15, 8.463660e+35, 1e+39
2.930277e+15, 8.461618e+35, 1e+39
2.929841e+15, 8.459577e+35, 1e+39
2.929397e+15, 8.457535e+35, 1e+39
2.928956e+15, 8.455494e+35, 1e+39
2.928518e+15, 8.453453e+35, 1e+39
2.928077e+15, 8.451412e+35, 1e+39
2.927636e+15, 8.449372e+35, 1e+39
2.927195e+15, 8.447331e+35, 1e+39
2.926756e+15, 8.445291e+35, 1e+39
2.926316e+15, 8.443251e+35, 1e+39
2.925876e+15, 8.441212e+35, 1e+39
2.925436e+15, 8.439172e+35, 1e+39
2.924995e+15, 8.437133e+35, 1e+39
2.924554e+15, 8.435094e+35, 1e+39
2.924117e+15, 8.433056e+35, 1e+39
2.923677e+15, 8.431017e+35, 1e+39
2.923233e+15, 8.428979e+35, 1e+39
2.922795e+15, 8.426941e+35, 1e+39
2.922355e+15, 8.424903e+35, 1e+39
2.921915e+15, 8.422866e+35, 1e+39
2.921475e+15, 8.420829e+35, 1e+39
2.921035e+15, 8.418791e+35, 1e+39
2.920596e+15, 8.416755e+35, 1e+39
2.920152e+15, 8.414718e+35, 1e+39
2.919718e+15, 8.412682e+35, 1e+39
2.919277e+15, 8.410646e+35, 1e+39
2.918837e+15, 8.408610e+35, 1e+39
2.918395e+15, 8.406574e+35, 1e+39
2.917955e+15, 8.404539e+35, 1e+39
2.917517e+15, 8.402503e+35, 1e+39
2.917077e+15, 8.400468e+35, 1e+39
2.916636e+15, 8.398434e+35, 1e+39
2.916198e+15, 8.396399e+35, 1e+39
2.915760e+15, 8.394365e+35, 1e+39
2.915317e+15, 8.392331e+35, 1e+39
2.914879e+15, 8.390297e+35, 1e+39
2.914438e+15, 8.388264e+35, 1e+39
2.914000e+15, 8.386230e+35, 1e+39
2.913559e+15, 8.384197e+35, 1e+39
2.913119e+15, 8.382164e+35, 1e+39
2.912680e+15, 8.380132e+35, 1e+39
2.912241e+15, 8.378099e+35, 1e+39
2.911801e+15, 8.376067e+35, 1e+39
2.911360e+15, 8.374035e+35, 1e+39
2.910923e+15, 8.372003e+35, 1e+39
2.910482e+15, 8.369972e+35, 1e+39
2.910044e+15, 8.367941e+35, 1e+39
2.909604e+15, 8.365910e+35, 1e+39
2.909163e+15, 8.363879e+35, 1e+39
2.908726e+15, 8.361848e+35, 1e+39
2.908287e+15, 8.359818e+35, 1e+39
2.907846e+15, 8.357788e+35, 1e+39
2.907407e+15, 8.355758e+35, 1e+39
2.906967e+15, 8.353728e+35, 1e+39
2.906526e+15, 8.351699e+35, 1e+39
2.906089e+15, 8.349670e+35, 1e+39
2.905650e+15, 8.347641e+35, 1e+39
2.905212e+15, 8.345612e+35, 1e+39
2.904771e+15, 8.343584e+35, 1e+39
2.904335e+15, 8.341556e+35, 1e+39
2.903892e+15, 8.339528e+35, 1e+39
2.903455e+15, 8.337500e+35, 1e+39
2.903014e+15, 8.335472e+35, 1e+39
2.902578e+15, 8.333445e+35, 1e+39
2.902138e+15, 8.331418e+35, 1e+39
2.901697e+15, 8.329391e+35, 1e+39
2.901261e+15, 8.327364e+35, 1e+39
2.900820e+15, 8.325338e+35, 1e+39
2.900384e+15, 8.323312e+35, 1e+39
2.899942e+15, 8.321286e+35, 1e+39
2.899502e+15, 8.319260e+35, 1e+39
2.899065e+15, 8.317235e+35, 1e+39
2.898625e+15, 8.315210e+35, 1e+39
2.898184e+15, 8.313185e+35, 1e+39
2.897746e+15, 8.311160e+35, 1e+39
2.897307e+15, 8.309136e+35, 1e+39
2.896871e+15, 8.307111e+35, 1e+39
2.896432e+15, 8.305087e+35, 1e+39
2.895992e+15, 8.303063e+35, 1e+39
2.895553e+15, 8.301040e+35, 1e+39
2.895115e+15, 8.299016e+35, 1e+39
2.894677e+15, 8.296993e+35, 1e+39
2.894238e+15, 8.294970e+35, 1e+39
2.893799e+15, 8.292948e+35, 1e+39
2.893361e+15, 8.290925e+35, 1e+39
2.892920e+15, 8.288903e+35, 1e+39
2.892482e+15, 8.286881e+35, 1e+39
2.892045e+15, 8.284860e+35, 1e+39
2.891606e+15, 8.282838e+35, 1e+39
2.891168e+15, 8.280817e+35, 1e+39
2.890729e+15, 8.278796e+35, 1e+39
2.890289e+15, 8.276775e+35, 1e+39
2.889853e+15, 8.274754e+35, 1e+39
2.889413e+15, 8.272734e+35, 1e+39
2.888976e+15, 8.270714e+35, 1e+39
2.888537e+15, 8.268694e+35, 1e+39
2.888097e+15, 8.266675e+35, 1e+39
2.887658e+15, 8.264655e+35, 1e+39
2.887221e+15, 8.262636e+35, 1e+39
2.886782e+15, 8.260617e+35, 1e+39
2.886343e+15, 8.258598e+35, 1e+39
2.885906e+15, 8.256580e+35, 1e+39
2.885469e+15, 8.254562e+35, 1e+39
2.885030e+15, 8.252544e+35, 1e+39
2.884591e+15, 8.250526e+35, 1e+39
2.884152e+15, 8.248508e+35, 1e+39
2.883715e+15, 8.246491e+35, 1e+39
2.883277e+15, 8.244474e+35, 1e+39
2.882838e+15, 8.242457e+35, 1e+39
2.882401e+15, 8.240441e+35, 1e+39
2.881961e+15, 8.238424e+35, 1e+39
2.881525e+15, 8.236408e+35, 1e+39
2.881085e+15, 8.234392e+35, 1e+39
2.880648e+15, 8.232377e+35, 1e+39
2.880210e+15, 8.230361e+35, 1e+39
2.879772e+15, 8.228346e+35, 1e+39
2.879335e+15, 8.226331e+35, 1e+39
2.878896e+15, 8.224316e+35, 1e+39
2.878457e+15, 8.222302e+35, 1e+39
2.878022e+15, 8.220287e+35, 1e+39
2.877583e+15, 8.218273e+35, 1e+39
2.877146e+15, 8.216260e+35, 1e+39
2.876707e+15, 8.214246e+35, 1e+39
2.876270e+15, 8.212233e+35, 1e+39
2.875829e+15, 8.210220e+35, 1e+39
2.875394e+15, 8.208207e+35, 1e+39
2.874956e+15, 8.206194e+35, 1e+39
2.874517e+15, 8.204182e+35, 1e+39
2.874080e+15, 8.202169e+35, 1e+39
2.873643e+15, 8.200157e+35, 1e+39
2.873203e+15, 8.198146e+35, 1e+39
2.872769e+15, 8.196134e+35, 1e+39
2.872327e+15, 8.194123e+35, 1e+39
2.871891e+15, 8.192112e+35, 1e+39
2.871455e+15, 8.190101e+35, 1e+39
2.871016e+15, 8.188091e+35, 1e+39
2.870578e+15, 8.186080e+35, 1e+39
2.870140e+15, 8.184070e+35, 1e+39
2.869702e+15, 8.182060e+35, 1e+39
2.869266e+15, 8.180051e+35, 1e+39
2.868828e+15, 8.178041e+35, 1e+39
2.868391e+15, 8.176032e+35, 1e+39
2.867954e+15, 8.174023e+35, 1e+39
2.867515e+15, 8.172015e+35, 1e+39
2.867079e+15, 8.170006e+35, 1e+39
2.866641e+15, 8.167998e+35, 1e+39
2.866203e+15, 8.165990e+35, 1e+39
2.865766e+15, 8.163982e+35, 1e+39
2.865326e+15, 8.161975e+35, 1e+39
2.864891e+15, 8.159967e+35, 1e+39
2.864452e+15, 8.157960e+35, 1e+39
2.864018e+15, 8.155953e+35, 1e+39
2.863581e+15, 8.153947e+35, 1e+39
2.863142e+15, 8.151940e+35, 1e+39
2.862706e+15, 8.149934e+35, 1e+39
2.862267e+15, 8.147928e+35, 1e+39
2.861829e+15, 8.145923e+35, 1e+39
2.861392e+15, 8.143917e+35, 1e+39
2.860958e+15, 8.141912e+35, 1e+39
2.860519e+15, 8.139907e+35, 1e+39
2.860080e+15, 8.137902e+35, 1e+39
2.859645e+15, 8.135898e+35, 1e+39
2.859206e+15, 8.133894e+35, 1e+39
2.858772e+15, 8.131890e+35, 1e+39
2.858335e+15, 8.129886e+35, 1e+39
2.857894e+15, 8.127882e+35, 1e+39
2.857462e+15, 8.125879e+35, 1e+39
2.857024e+15, 8.123876e+35, 1e+39
2.856585e+15, 8.121873e+35, 1e+39
2.856149e+15, 8.119870e+35, 1e+39
2.855712e+15, 8.117868e+35, 1e+39
2.855276e+15, 8.115866e+35, 1e+39
2.854836e+15, 8.113864e+35, 1e+39
2.854404e+15, 8.111862e+35, 1e+39
2.853966e+15, 8.109860e+35, 1e+39
2.853527e+15, 8.107859e+35, 1e+39
2.853094e+15, 8.105858e+35, 1e+39
2.852656e+15, 8.103857e+35, 1e+39
2.852216e+15, 8.101857e+35, 1e+39
2.851781e+15, 8.099857e+35, 1e+39
2.851344e+15, 8.097856e+35, 1e+39
2.850909e+15, 8.095857e+35, 1e+39
2.850470e+15, 8.093857e+35, 1e+39
2.850036e+15, 8.091858e+35, 1e+39
2.849595e+15, 8.089858e+35, 1e+39
2.849162e+15, 8.087860e+35, 1e+39
2.848722e+15, 8.085861e+35, 1e+39
2.848290e+15, 8.083862e+35, 1e+39
2.847850e+15, 8.081864e+35, 1e+39
2.847414e+15, 8.079866e+35, 1e+39
2.846977e+15, 8.077868e+35, 1e+39
2.846542e+15, 8.075871e+35, 1e+39
2.846106e+15, 8.073874e+35, 1e+39
2.845668e+15, 8.071877e+35, 1e+39
2.845231e+15, 8.069880e+35, 1e+39
2.844796e+15, 8.067883e+35, 1e+39
2.844359e+15, 8.065887e+35, 1e+39
2.843923e+15, 8.063891e+35, 1e+39
2.843489e+15, 8.061895e+35, 1e+39
2.843050e+15, 8.059899e+35, 1e+39
2.842614e+15, 8.057904e+35, 1e+39
2.842179e+15, 8.055909e+35, 1e+39
2.841743e+15, 8.053914e+35, 1e+39
2.841305e+15, 8.051919e+35, 1e+39
2.840869e+15, 8.049924e+35, 1e+39
2.840434e+15, 8.047930e+35, 1e+39
2.839997e+15, 8.045936e+35, 1e+39
2.839561e+15, 8.043942e+35, 1e+39
2.839125e+15, 8.041949e+35, 1e+39
2.838690e+15, 8.039955e+35, 1e+39
2.838253e+15, 8.037962e+35, 1e+39
2.837817e+15, 8.035969e+35, 1e+39
2.837380e+15, 8.033977e+35, 1e+39
2.836945e+15, 8.031984e+35, 1e+39
2.836507e+15, 8.029992e+35, 1e+39
2.836072e+15, 8.028000e+35, 1e+39
2.835636e+15, 8.026009e+35, 1e+39
2.835201e+15, 8.024017e+35, 1e+39
2.834764e+15, 8.022026e+35, 1e+39
2.834331e+15, 8.020035e+35, 1e+39
2.833892e+15, 8.018044e+35, 1e+39
2.833456e+15, 8.016054e+35, 1e+39
2.833021e+15, 8.014063e+35, 1e+39
2.832587e+15, 8.012073e+35, 1e+39
2.832150e+15, 8.010083e+35, 1e+39
2.831713e+15, 8.008094e+35, 1e+39
2.831279e+15, 8.006104e+35, 1e+39
2.830844e+15, 8.004115e+35, 1e+39
2.830407e+15, 8.002126e+35, 1e+39
2.829971e+15, 8.000138e+35, 1e+39
2.829534e+15, 7.998149e+35, 1e+39
2.829101e+15, 7.996161e+35, 1e+39
2.828664e+15, 7.994173e+35, 1e+39
2.828231e+15, 7.992185e+35, 1e+39
2.827792e+15, 7.990198e+35, 1e+39
2.827357e+15, 7.988210e+35, 1e+39
2.826921e+15, 7.986223e+35, 1e+39
2.826487e+15, 7.984237e+35, 1e+39
2.826050e+15, 7.982250e+35, 1e+39
2.825616e+15, 7.980264e+35, 1e+39
2.825178e+15, 7.978278e+35, 1e+39
2.824745e+15, 7.976292e+35, 1e+39
2.824310e+15, 7.974306e+35, 1e+39
2.823874e+15, 7.972321e+35, 1e+39
2.823437e+15, 7.970335e+35, 1e+39
2.823001e+15, 7.968351e+35, 1e+39
2.822567e+15, 7.966366e+35, 1e+39
2.822132e+15, 7.964381e+35, 1e+39
2.821696e+15, 7.962397e+35, 1e+39
2.821261e+15, 7.960413e+35, 1e+39
2.820826e+15, 7.958429e+35, 1e+39
2.820391e+15, 7.956446e+35, 1e+39
2.819955e+15, 7.954462e+35, 1e+39
2.819519e+15, 7.952479e+35, 1e+39
2.819085e+15, 7.950496e+35, 1e+39
2.818650e+15, 7.948514e+35, 1e+39
2.818212e+15, 7.946531e+35, 1e+39
2.817781e+15, 7.944549e+35, 1e+39
2.817345e+15, 7.942567e+35, 1e+39
2.816910e+15, 7.940586e+35, 1e+39
2.816476e+15, 7.938604e+35, 1e+39
2.816039e+15, 7.936623e+35, 1e+39
2.815605e+15, 7.934642e+35, 1e+39
2.815168e+15, 7.932661e+35, 1e+39
2.814732e+15, 7.930681e+35, 1e+39
2.814299e+15, 7.928701e+35, 1e+39
2.813865e+15, 7.926720e+35, 1e+39
2.813431e+15, 7.924741e+35, 1e+39
2.812997e+15, 7.922761e+35, 1e+39
2.812561e+15, 7.920782e+35, 1e+39
2.812125e+15, 7.918803e+35, 1e+39
2.811691e+15, 7.916824e+35, 1e+39
2.811256e+15, 7.914845e+35, 1e+39
2.810821e+15, 7.912867e+35, 1e+39
2.810387e+15, 7.910888e+35, 1e+39
2.809951e+15, 7.908910e+35, 1e+39
2.809516e+15, 7.906933e+35, 1e+39
2.809082e+15, 7.904955e+35, 1e+39
2.808646e+15, 7.902978e+35, 1e+39
2.808212e+15, 7.901001e+35, 1e+39
2.807777e+15, 7.899024e+35, 1e+39
2.807343e+15, 7.897048e+35, 1e+39
2.806909e+15, 7.895071e+35, 1e+39
2.806472e+15, 7.893095e+35, 1e+39
2.806040e+15, 7.891119e+35, 1e+39
2.805604e+15, 7.889144e+35, 1e+39
2.805171e+15, 7.887168e+35, 1e+39
2.804735e+15, 7.885193e+35, 1e+39
2.804302e+15, 7.883218e+35, 1e+39
2.803865e+15, 7.881244e+35, 1e+39
2.803431e+15, 7.879269e+35, 1e+39
2.802997e+15, 7.877295e+35, 1e+39
2.802561e+15, 7.875321e+35, 1e+39
2.802128e+15, 7.873347e+35, 1e+39
2.801695e+15, 7.871374e+35, 1e+39
2.801259e+15, 7.869400e+35, 1e+39
2.800827e+15, 7.867427e+35, 1e+39
2.800390e+15, 7.865454e+35, 1e+39
2.799958e+15, 7.863482e+35, 1e+39
2.799522e+15, 7.861509e+35, 1e+39
2.799089e+15, 7.859537e+35, 1e+39
2.798654e+15, 7.857565e+35, 1e+39
2.798220e+15, 7.855594e+35, 1e+39
2.797786e+15, 7.853622e+35, 1e+39
2.797350e+15, 7.851651e+35, 1e+39
2.796919e+15, 7.849680e+35, 1e+39
2.796483e+15, 7.847709e+35, 1e+39
2.796051e+15, 7.845739e+35, 1e+39
2.795614e+15, 7.843769e+35, 1e+39
2.795182e+15, 7.841799e+35, 1e+39
2.794748e+15, 7.839829e+35, 1e+39
2.794310e+15, 7.837859e+35, 1e+39
2.793881e+15, 7.835890e+35, 1e+39
2.793447e+15, 7.833921e+35, 1e+39
2.793010e+15, 7.831952e+35, 1e+39
2.792578e+15, 7.829983e+35, 1e+39
2.792142e+15, 7.828015e+35, 1e+39
2.791710e+15, 7.826047e+35, 1e+39
2.791277e+15, 7.824079e+35, 1e+39
2.790840e+15, 7.822111e+35, 1e+39
2.790408e+15, 7.820144e+35, 1e+39
2.789974e+15, 7.818176e+35, 1e+39
2.789542e+15, 7.816209e+35, 1e+39
2.789107e+15, 7.814243e+35, 1e+39
2.788673e+15, 7.812276e+35, 1e+39
2.788239e+15, 7.810310e+35, 1e+39
2.787805e+15, 7.808344e+35, 1e+39
2.787372e+15, 7.806378e+35, 1e+39
2.786937e+15, 7.804412e+35, 1e+39
2.786506e+15, 7.802447e+35, 1e+39
2.786071e+15, 7.800482e+35, 1e+39
2.785635e+15, 7.798517e+35, 1e+39
2.785203e+15, 7.796552e+35, 1e+39
2.784769e+15, 7.794588e+35, 1e+39
2.784337e+15, 7.792624e+35, 1e+39
2.783902e+15, 7.790660e+35, 1e+39
2.783467e+15, 7.788696e+35, 1e+39
2.783036e+15, 7.786732e+35, 1e+39
2.782604e+15, 7.784769e+35, 1e+39
2.782169e+15, 7.782806e+35, 1e+39
2.781735e+15, 7.780843e+35, 1e+39
2.781301e+15, 7.778881e+35, 1e+39
2.780870e+15, 7.776918e+35, 1e+39
2.780433e+15, 7.774956e+35, 1e+39
2.780001e+15, 7.772994e+35, 1e+39
2.779570e+15, 7.771033e+35, 1e+39
2.779133e+15, 7.769071e+35, 1e+39
2.778703e+15, 7.767110e+35, 1e+39
2.778269e+15, 7.765149e+35, 1e+39
2.777835e+15, 7.763189e+35, 1e+39
2.777402e+15, 7.761228e+35, 1e+39
2.776968e+15, 7.759268e+35, 1e+39
2.776536e+15, 7.757308e+35, 1e+39
2.776101e+15, 7.755348e+35, 1e+39
2.775671e+15, 7.753389e+35, 1e+39
2.775235e+15, 7.751429e+35, 1e+39
2.774806e+15, 7.749470e+35, 1e+39
2.774370e+15, 7.747511e+35, 1e+39
2.773936e+15, 7.745553e+35, 1e+39
2.773505e+15, 7.743594e+35, 1e+39
2.773070e+15, 7.741636e+35, 1e+39
2.772638e+15, 7.739678e+35, 1e+39
2.772204e+15, 7.737721e+35, 1e+39
2.771771e+15, 7.735763e+35, 1e+39
2.771339e+15, 7.733806e+35, 1e+39
2.770906e+15, 7.731849e+35, 1e+39
2.770473e+15, 7.729892e+35, 1e+39
2.770041e+15, 7.727936e+35, 1e+39
2.769606e+15, 7.725979e+35, 1e+39
2.769176e+15, 7.724023e+35, 1e+39
2.768742e+15, 7.722068e+35, 1e+39
2.768307e+15, 7.720112e+35, 1e+39
2.767877e+15, 7.718157e+35, 1e+39
2.767443e+15, 7.716202e+35, 1e+39
2.767011e+15, 7.714247e+35, 1e+39
2.766577e+15, 7.712292e+35, 1e+39
2.766147e+15, 7.710338e+35, 1e+39
2.765712e+15, 7.708384e+35, 1e+39
2.765280e+15, 7.706430e+35, 1e+39
2.764848e+15, 7.704476e+35, 1e+39
2.764414e+15, 7.702522e+35, 1e+39
2.763983e+15, 7.700569e+35, 1e+39
2.763549e+15, 7.698616e+35, 1e+39
2.763118e+15, 7.696663e+35, 1e+39
2.762684e+15, 7.694711e+35, 1e+39
2.762252e+15, 7.692759e+35, 1e+39
2.761818e+15, 7.690806e+35, 1e+39
2.761387e+15, 7.688855e+35, 1e+39
2.760953e+15, 7.686903e+35, 1e+39
2.760521e+15, 7.684952e+35, 1e+39
2.760090e+15, 7.683001e+35, 1e+39
2.759657e+15, 7.681050e+35, 1e+39
2.759224e+15, 7.679099e+35, 1e+39
2.758793e+15, 7.677149e+35, 1e+39
2.758360e+15, 7.675198e+35, 1e+39
2.757929e+15, 7.673248e+35, 1e+39
2.757494e+15, 7.671299e+35, 1e+39
2.757063e+15, 7.669349e+35, 1e+39
2.756630e+15, 7.667400e+35, 1e+39
2.756197e+15, 7.665451e+35, 1e+39
2.755767e+15, 7.663502e+35, 1e+39
2.755337e+15, 7.661553e+35, 1e+39
2.754900e+15, 7.659605e+35, 1e+39
2.754472e+15, 7.657657e+35, 1e+39
2.754038e+15, 7.655709e+35, 1e+39
2.753608e+15, 7.653761e+35, 1e+39
2.753173e+15, 7.651814e+35, 1e+39
2.752743e+15, 7.649867e+35, 1e+39
2.752310e+15, 7.647920e+35, 1e+39
2.751878e+15, 7.645973e+35, 1e+39
2.751445e+15, 7.644027e+35, 1e+39
2.751015e+15, 7.642081e+35, 1e+39
2.750583e+15, 7.640135e+35, 1e+39
2.750151e+15, 7.638189e+35, 1e+39
2.749717e+15, 7.636243e+35, 1e+39
2.749286e+15, 7.634298e+35, 1e+39
2.748853e+15, 7.632353e+35, 1e+39
2.748422e+15, 7.630408e+35, 1e+39
2.747990e+15, 7.628463e+35, 1e+39
2.747557e+15, 7.626519e+35, 1e+39
2.747126e+15, 7.624575e+35, 1e+39
2.746695e+15, 7.622631e+35, 1e+39
2.746264e+15, 7.620687e+35, 1e+39
2.745832e+15, 7.618744e+35, 1e+39
2.745399e+15, 7.616801e+35, 1e+39
2.744969e+15, 7.614858e+35, 1e+39
2.744537e+15, 7.612915e+35, 1e+39
2.744104e+15, 7.610973e+35, 1e+39
2.743675e+15, 7.609030e+35, 1e+39
2.743241e+15, 7.607088e+35, 1e+39
2.742811e+15, 7.605146e+35, 1e+39
2.742379e+15, 7.603205e+35, 1e+39
2.741948e+15, 7.601264e+35, 1e+39
2.741513e+15, 7.599322e+35, 1e+39
2.741085e+15, 7.597382e+35, 1e+39
2.740652e+15, 7.595441e+35, 1e+39
2.740220e+15, 7.593501e+35, 1e+39
2.739790e+15, 7.591560e+35, 1e+39
2.739357e+15, 7.589620e+35, 1e+39
2.738927e+15, 7.587681e+35, 1e+39
2.738494e+15, 7.585741e+35, 1e+39
2.738064e+15, 7.583802e+35, 1e+39
2.737632e+15, 7.581863e+35, 1e+39
2.737202e+15, 7.579924e+35, 1e+39
2.736768e+15, 7.577986e+35, 1e+39
2.736341e+15, 7.576047e+35, 1e+39
2.735907e+15, 7.574109e+35, 1e+39
2.735476e+15, 7.572172e+35, 1e+39
2.735044e+15, 7.570234e+35, 1e+39
2.734613e+15, 7.568297e+35, 1e+39
2.734184e+15, 7.566359e+35, 1e+39
2.733749e+15, 7.564423e+35, 1e+39
2.733323e+15, 7.562486e+35, 1e+39
2.732890e+15, 7.560550e+35, 1e+39
2.732459e+15, 7.558613e+35, 1e+39
2.732027e+15, 7.556677e+35, 1e+39
2.731595e+15, 7.554742e+35, 1e+39
2.731165e+15, 7.552806e+35, 1e+39
2.730735e+15, 7.550871e+35, 1e+39
2.730304e+15, 7.548936e+35, 1e+39
2.729871e+15, 7.547001e+35, 1e+39
2.729441e+15, 7.545066e+35, 1e+39
2.729010e+15, 7.543132e+35, 1e+39
2.728580e+15, 7.541198e+35, 1e+39
2.728149e+15, 7.539264e+35, 1e+39
2.727718e+15, 7.537331e+35, 1e+39
2.727286e+15, 7.535397e+35, 1e+39
2.726856e+15, 7.533464e+35, 1e+39
2.726425e+15, 7.531531e+35, 1e+39
2.725994e+15, 7.529598e+35, 1e+39
2.725562e+15, 7.527666e+35, 1e+39
2.725135e+15, 7.525734e+35, 1e+39
2.724701e+15, 7.523802e+35, 1e+39
2.724270e+15, 7.521870e+35, 1e+39
2.723841e+15, 7.519938e+35, 1e+39
2.723410e+15, 7.518007e+35, 1e+39
2.722979e+15, 7.516076e+35, 1e+39
2.722547e+15, 7.514145e+35, 1e+39
2.722118e+15, 7.512215e+35, 1e+39
2.721685e+15, 7.510284e+35, 1e+39
2.721257e+15, 7.508354e+35, 1e+39
2.720826e+15, 7.506424e+35, 1e+39
2.720395e+15, 7.504495e+35, 1e+39
2.719964e+15, 7.502565e+35, 1e+39
2.719534e+15, 7.500636e+35, 1e+39
2.719103e+15, 7.498707e+35, 1e+39
2.718674e+15, 7.496778e+35, 1e+39
2.718244e+15, 7.494850e+35, 1e+39
2.717812e+15, 7.492922e+35, 1e+39
2.717384e+15, 7.490994e+35, 1e+39
2.716952e+15, 7.489066e+35, 1e+39
2.716522e+15, 7.487138e+35, 1e+39
2.716091e+15, 7.485211e+35, 1e+39
2.715663e+15, 7.483284e+35, 1e+39
2.715230e+15, 7.481357e+35, 1e+39
2.714799e+15, 7.479430e+35, 1e+39
2.714373e+15, 7.477504e+35, 1e+39
2.713938e+15, 7.475578e+35, 1e+39
2.713510e+15, 7.473652e+35, 1e+39
2.713079e+15, 7.471726e+35, 1e+39
2.712650e+15, 7.469801e+35, 1e+39
2.712218e+15, 7.467876e+35, 1e+39
2.711791e+15, 7.465951e+35, 1e+39
2.711359e+15, 7.464026e+35, 1e+39
2.710928e+15, 7.462101e+35, 1e+39
2.710501e+15, 7.460177e+35, 1e+39
2.710070e+15, 7.458253e+35, 1e+39
2.709641e+15, 7.456329e+35, 1e+39
2.709210e+15, 7.454406e+35, 1e+39
2.708779e+15, 7.452482e+35, 1e+39
2.708346e+15, 7.450559e+35, 1e+39
2.707922e+15, 7.448636e+35, 1e+39
2.707490e+15, 7.446714e+35, 1e+39
2.707059e+15, 7.444791e+35, 1e+39
2.706630e+15, 7.442869e+35, 1e+39
2.706201e+15, 7.440947e+35, 1e+39
2.705768e+15, 7.439026e+35, 1e+39
2.705339e+15, 7.437104e+35, 1e+39
2.704912e+15, 7.435183e+35, 1e+39
2.704480e+15, 7.433262e+35, 1e+39
2.704052e+15, 7.431341e+35, 1e+39
2.703620e+15, 7.429421e+35, 1e+39
2.703193e+15, 7.427500e+35, 1e+39
2.702760e+15, 7.425580e+35, 1e+39
2.702334e+15, 7.423660e+35, 1e+39
2.701902e+15, 7.421741e+35, 1e+39
2.701472e+15, 7.419821e+35, 1e+39
2.701043e+15, 7.417902e+35, 1e+39
2.700615e+15, 7.415983e+35, 1e+39
