# mass density [g cm-3], pressure [erg cm-3], baryon density [1/fm-3]
# energy density [MeV fm-3], pressure [MeV fm-3], baryon density [1/fm-3], chemical potential [MeV], strangeness fraction [admin]
3.923286e+15, 1.412167e+36, 2e+39
3.922827e+15, 1.411918e+36, 2e+39
3.922366e+15, 1.411670e+36, 2e+39
3.921908e+15, 1.411422e+36, 2e+39
3.921448e+15, 1.411174e+36, 2e+39
3.920988e+15, 1.410925e+36, 2e+39
3.920528e+15, 1.410677e+36, 2e+39
3.920070e+15, 1.410429e+36, 2e+39
3.919609e+15, 1.410181e+36, 2e+39
3.919152e+15, 1.409933e+36, 2e+39
3.918691e+15, 1.409685e+36, 2e+39
3.918231e+15, 1.409437e+36, 2e+39
3.917773e+15, 1.409189e+36, 2e+39
3.917312e+15, 1.408941e+36, 2e+39
3.916856e+15, 1.408693e+36, 2e+39
3.916394e+15, 1.408445e+36, 2e+39
3.915934e+15, 1.408197e+36, 2e+39
3.915478e+15, 1.407949e+36, 2e+39
3.915017e+15, 1.407701e+36, 2e+39
3.914556e+15, 1.407453e+36, 2e+39
3.914099e+15, 1.407205e+36, 2e+39
3.913640e+15, 1.406957e+36, 2e+39
3.913179e+15, 1.406709e+36, 2e+39
3.912722e+15, 1.406461e+36, 2e+39
3.912261e+15, 1.406213e+36, 2e+39
3.911802e+15, 1.405966e+36, 2e+39
3.911344e+15, 1.405718e+36, 2e+39
3.910883e+15, 1.405470e+36, 2e+39
3.910426e+15, 1.405222e+36, 2e+39
3.909963e+15, 1.404975e+36, 2e+39
3.909509e+15, 1.404727e+36, 2e+39
3.909047e+15, 1.404479e+36, 2e+39
3.908588e+15, 1.404232e+36, 2e+39
3.908129e+15, 1.403984e+36, 2e+39
3.907671e+15, 1.403736e+36, 2e+39
3.907213e+15, 1.403489e+36, 2e+39
3.906754e+15, 1.403241e+36, 2e+39
3.906294e+15, 1.402994e+36, 2e+39
3.905836e+15, 1.402746e+36, 2e+39
3.905378e+15, 1.402499e+36, 2e+39
3.904918e+15, 1.402251e+36, 2e+39
3.904458e+15, 1.402004e+36, 2e+39
3.904000e+15, 1.401756e+36, 2e+39
3.903545e+15, 1.401509e+36, 2e+39
3.903081e+15, 1.401262e+36, 2e+39
3.902624e+15, 1.401014e+36, 2e+39
3.902164e+15, 1.400767e+36, 2e+39
3.901709e+15, 1.400519e+36, 2e+39
3.901248e+15, 1.400272e+36, 2e+39
3.900791e+15, 1.400025e+36, 2e+39
3.900329e+15, 1.399778e+36, 2e+39
3.899874e+15, 1.399530e+36, 2e+39
3.899411e+15, 1.399283e+36, 2e+39
3.898956e+15, 1.399036e+36, 2e+39
3.898497e+15, 1.398789e+36, 2e+39
3.898039e+15, 1.398542e+36, 2e+39
3.897579e+15, 1.398294e+36, 2e+39
3.897121e+15, 1.398047e+36, 2e+39
3.896665e+15, 1.397800e+36, 2e+39
3.896204e+15, 1.397553e+36, 2e+39
3.895747e+15, 1.397306e+36, 2e+39
3.895287e+15, 1.397059e+36, 2e+39
3.894830e+15, 1.396812e+36, 2e+39
3.894373e+15, 1.396565e+36, 2e+39
3.893909e+15, 1.396318e+36, 2e+39
3.893455e+15, 1.396071e+36, 2e+39
3.892994e+15, 1.395824e+36, 2e+39
3.892536e+15, 1.395577e+36, 2e+39
3.892078e+15, 1.395330e+36, 2e+39
3.891623e+15, 1.395083e+36, 2e+39
3.891161e+15, 1.394837e+36, 2e+39
3.890706e+15, 1.394590e+36, 2e+39
3.890247e+15, 1.394343e+36, 2e+39
3.889788e+15, 1.394096e+36, 2e+39
3.889327e+15, 1.393849e+36, 2e+39
3.888872e+15, 1.393603e+36, 2e+39
3.888414e+15, 1.393356e+36, 2e+39
3.887957e+15, 1.393109e+36, 2e+39
3.887496e+15, 1.392862e+36, 2e+39
3.887042e+15, 1.392616e+36, 2e+39
3.886580e+15, 1.392369e+36, 2e+39
3.886123e+15, 1.392122e+36, 2e+39
3.885664e+15, 1.391876e+36, 2e+39
3.885210e+15, 1.391629e+36, 2e+39
3.884752e+15, 1.391383e+36, 2e+39
3.884289e+15, 1.391136e+36, 2e+39
3.883835e+15, 1.390890e+36, 2e+39
3.883375e+15, 1.390643e+36, 2e+39
3.882917e+15, 1.390397e+36, 2e+39
3.882460e+15, 1.390150e+36, 2e+39
3.882002e+15, 1.389904e+36, 2e+39
3.881545e+15, 1.389657e+36, 2e+39
3.881088e+15, 1.389411e+36, 2e+39
3.880630e+15, 1.389165e+36, 2e+39
3.880170e+15, 1.388918e+36, 2e+39
3.879714e+15, 1.388672e+36, 2e+39
3.879256e+15, 1.388426e+36, 2e+39
3.878799e+15, 1.388179e+36, 2e+39
3.878342e+15, 1.387933e+36, 2e+39
3.877884e+15, 1.387687e+36, 2e+39
3.877422e+15, 1.387440e+36, 2e+39
3.876968e+15, 1.387194e+36, 2e+39
3.876513e+15, 1.386948e+36, 2e+39
3.876051e+15, 1.386702e+36, 2e+39
3.875595e+15, 1.386456e+36, 2e+39
3.875139e+15, 1.386210e+36, 2e+39
3.874679e+15, 1.385964e+36, 2e+39
3.874221e+15, 1.385717e+36, 2e+39
3.873764e+15, 1.385471e+36, 2e+39
3.873309e+15, 1.385225e+36, 2e+39
3.872851e+15, 1.384979e+36, 2e+39
3.872393e+15, 1.384733e+36, 2e+39
3.871937e+15, 1.384487e+36, 2e+39
3.871479e+15, 1.384241e+36, 2e+39
3.871019e+15, 1.383995e+36, 2e+39
3.870564e+15, 1.383749e+36, 2e+39
3.870108e+15, 1.383504e+36, 2e+39
3.869650e+15, 1.383258e+36, 2e+39
3.869191e+15, 1.383012e+36, 2e+39
3.868736e+15, 1.382766e+36, 2e+39
3.868277e+15, 1.382520e+36, 2e+39
3.867821e+15, 1.382274e+36, 2e+39
3.867362e+15, 1.382029e+36, 2e+39
3.866907e+15, 1.381783e+36, 2e+39
3.866449e+15, 1.381537e+36, 2e+39
3.865990e+15, 1.381291e+36, 2e+39
3.865536e+15, 1.381046e+36, 2e+39
3.865077e+15, 1.380800e+36, 2e+39
3.864621e+15, 1.380554e+36, 2e+39
3.864162e+15, 1.380309e+36, 2e+39
3.863709e+15, 1.380063e+36, 2e+39
3.863249e+15, 1.379818e+36, 2e+39
3.862794e+15, 1.379572e+36, 2e+39
3.862333e+15, 1.379326e+36, 2e+39
3.861878e+15, 1.379081e+36, 2e+39
3.861421e+15, 1.378835e+36, 2e+39
3.860966e+15, 1.378590e+36, 2e+39
3.860508e+15, 1.378344e+36, 2e+39
3.860053e+15, 1.378099e+36, 2e+39
3.859594e+15, 1.377854e+36, 2e+39
3.859139e+15, 1.377608e+36, 2e+39
3.858679e+15, 1.377363e+36, 2e+39
3.858224e+15, 1.377117e+36, 2e+39
3.857768e+15, 1.376872e+36, 2e+39
3.857309e+15, 1.376627e+36, 2e+39
3.856852e+15, 1.376381e+36, 2e+39
3.856398e+15, 1.376136e+36, 2e+39
3.855942e+15, 1.375891e+36, 2e+39
3.855482e+15, 1.375646e+36, 2e+39
3.855028e+15, 1.375401e+36, 2e+39
3.854569e+15, 1.375155e+36, 2e+39
3.854112e+15, 1.374910e+36, 2e+39
3.853658e+15, 1.374665e+36, 2e+39
3.853199e+15, 1.374420e+36, 2e+39
3.852744e+15, 1.374175e+36, 2e+39
3.852286e+15, 1.373930e+36, 2e+39
3.851831e+15, 1.373685e+36, 2e+39
3.851374e+15, 1.373440e+36, 2e+39
3.850917e+15, 1.373195e+36, 2e+39
3.850463e+15, 1.372950e+36, 2e+39
3.850005e+15, 1.372705e+36, 2e+39
3.849550e+15, 1.372460e+36, 2e+39
3.849091e+15, 1.372215e+36, 2e+39
3.848637e+15, 1.371970e+36, 2e+39
3.848180e+15, 1.371725e+36, 2e+39
3.847723e+15, 1.371480e+36, 2e+39
3.847267e+15, 1.371235e+36, 2e+39
3.846813e+15, 1.370990e+36, 2e+39
3.846356e+15, 1.370745e+36, 2e+39
3.845899e+15, 1.370501e+36, 2e+39
3.845440e+15, 1.370256e+36, 2e+39
3.844987e+15, 1.370011e+36, 2e+39
3.844529e+15, 1.369766e+36, 2e+39
3.844073e+15, 1.369522e+36, 2e+39
3.843619e+15, 1.369277e+36, 2e+39
3.843163e+15, 1.369032e+36, 2e+39
3.842704e+15, 1.368788e+36, 2e+39
3.842250e+15, 1.368543e+36, 2e+39
3.841793e+15, 1.368298e+36, 2e+39
3.841339e+15, 1.368054e+36, 2e+39
3.840881e+15, 1.367809e+36, 2e+39
3.840424e+15, 1.367565e+36, 2e+39
3.839968e+15, 1.367320e+36, 2e+39
3.839516e+15, 1.367076e+36, 2e+39
3.839055e+15, 1.366831e+36, 2e+39
3.838602e+15, 1.366587e+36, 2e+39
3.838146e+15, 1.366342e+36, 2e+39
3.837690e+15, 1.366098e+36, 2e+39
3.837234e+15, 1.365853e+36, 2e+39
3.836778e+15, 1.365609e+36, 2e+39
3.836322e+15, 1.365365e+36, 2e+39
3.835866e+15, 1.365120e+36, 2e+39
3.835412e+15, 1.364876e+36, 2e+39
3.834955e+15, 1.364632e+36, 2e+39
3.834499e+15, 1.364387e+36, 2e+39
3.834043e+15, 1.364143e+36, 2e+39
3.833588e+15, 1.363899e+36, 2e+39
3.833132e+15, 1.363655e+36, 2e+39
3.832676e+15, 1.363410e+36, 2e+39
3.832223e+15, 1.363166e+36, 2e+39
3.831766e+15, 1.362922e+36, 2e+39
3.831310e+15, 1.362678e+36, 2e+39
3.830854e+15, 1.362434e+36, 2e+39
3.830397e+15, 1.362190e+36, 2e+39
3.829945e+15, 1.361946e+36, 2e+39
3.829486e+15, 1.361702e+36, 2e+39
3.829033e+15, 1.361458e+36, 2e+39
3.828576e+15, 1.361214e+36, 2e+39
3.828122e+15, 1.360970e+36, 2e+39
3.827667e+15, 1.360726e+36, 2e+39
3.827212e+15, 1.360482e+36, 2e+39
3.826755e+15, 1.360238e+36, 2e+39
3.826301e+15, 1.359994e+36, 2e+39
3.825844e+15, 1.359750e+36, 2e+39
3.825391e+15, 1.359506e+36, 2e+39
3.824931e+15, 1.359262e+36, 2e+39
3.824482e+15, 1.359018e+36, 2e+39
3.824023e+15, 1.358775e+36, 2e+39
3.823567e+15, 1.358531e+36, 2e+39
3.823110e+15, 1.358287e+36, 2e+39
3.822659e+15, 1.358043e+36, 2e+39
3.822202e+15, 1.357800e+36, 2e+39
3.821746e+15, 1.357556e+36, 2e+39
3.821294e+15, 1.357312e+36, 2e+39
3.820838e+15, 1.357069e+36, 2e+39
3.820382e+15, 1.356825e+36, 2e+39
3.819926e+15, 1.356581e+36, 2e+39
3.819471e+15, 1.356338e+36, 2e+39
3.819017e+15, 1.356094e+36, 2e+39
3.818561e+15, 1.355851e+36, 2e+39
3.818105e+15, 1.355607e+36, 2e+39
3.817652e+15, 1.355364e+36, 2e+39
3.817198e+15, 1.355120e+36, 2e+39
3.816743e+15, 1.354877e+36, 2e+39
3.816287e+15, 1.354633e+36, 2e+39
3.815831e+15, 1.354390e+36, 2e+39
3.815377e+15, 1.354146e+36, 2e+39
3.814924e+15, 1.353903e+36, 2e+39
3.814466e+15, 1.353660e+36, 2e+39
3.814015e+15, 1.353416e+36, 2e+39
3.813556e+15, 1.353173e+36, 2e+39
3.813103e+15, 1.352930e+36, 2e+39
3.812649e+15, 1.352686e+36, 2e+39
3.812193e+15, 1.352443e+36, 2e+39
3.811740e+15, 1.352200e+36, 2e+39
3.811283e+15, 1.351957e+36, 2e+39
3.810830e+15, 1.351714e+36, 2e+39
3.810376e+15, 1.351470e+36, 2e+39
3.809920e+15, 1.351227e+36, 2e+39
3.809465e+15, 1.350984e+36, 2e+39
3.809011e+15, 1.350741e+36, 2e+39
3.808556e+15, 1.350498e+36, 2e+39
3.808102e+15, 1.350255e+36, 2e+39
3.807647e+15, 1.350012e+36, 2e+39
3.807191e+15, 1.349769e+36, 2e+39
3.806739e+15, 1.349526e+36, 2e+39
3.806284e+15, 1.349283e+36, 2e+39
3.805828e+15, 1.349040e+36, 2e+39
3.805374e+15, 1.348797e+36, 2e+39
3.804919e+15, 1.348554e+36, 2e+39
3.804465e+15, 1.348311e+36, 2e+39
3.804014e+15, 1.348068e+36, 2e+39
3.803558e+15, 1.347825e+36, 2e+39
3.803103e+15, 1.347582e+36, 2e+39
3.802649e+15, 1.347340e+36, 2e+39
3.802196e+15, 1.347097e+36, 2e+39
3.801738e+15, 1.346854e+36, 2e+39
3.801288e+15, 1.346611e+36, 2e+39
3.800832e+15, 1.346368e+36, 2e+39
3.800379e+15, 1.346126e+36, 2e+39
3.799923e+15, 1.345883e+36, 2e+39
3.799471e+15, 1.345640e+36, 2e+39
3.799015e+15, 1.345398e+36, 2e+39
3.798559e+15, 1.345155e+36, 2e+39
3.798109e+15, 1.344912e+36, 2e+39
3.797652e+15, 1.344670e+36, 2e+39
3.797198e+15, 1.344427e+36, 2e+39
3.796746e+15, 1.344185e+36, 2e+39
3.796289e+15, 1.343942e+36, 2e+39
3.795837e+15, 1.343700e+36, 2e+39
3.795383e+15, 1.343457e+36, 2e+39
3.794928e+15, 1.343215e+36, 2e+39
3.794474e+15, 1.342972e+36, 2e+39
3.794021e+15, 1.342730e+36, 2e+39
3.793566e+15, 1.342487e+36, 2e+39
3.793114e+15, 1.342245e+36, 2e+39
3.792661e+15, 1.342003e+36, 2e+39
3.792204e+15, 1.341760e+36, 2e+39
3.791749e+15, 1.341518e+36, 2e+39
3.791297e+15, 1.341276e+36, 2e+39
3.790845e+15, 1.341033e+36, 2e+39
3.790390e+15, 1.340791e+36, 2e+39
3.789938e+15, 1.340549e+36, 2e+39
3.789481e+15, 1.340307e+36, 2e+39
3.789030e+15, 1.340065e+36, 2e+39
3.788575e+15, 1.339822e+36, 2e+39
3.788123e+15, 1.339580e+36, 2e+39
3.787668e+15, 1.339338e+36, 2e+39
3.787215e+15, 1.339096e+36, 2e+39
3.786757e+15, 1.338854e+36, 2e+39
3.786308e+15, 1.338612e+36, 2e+39
3.785855e+15, 1.338370e+36, 2e+39
3.785398e+15, 1.338128e+36, 2e+39
3.784947e+15, 1.337886e+36, 2e+39
3.784493e+15, 1.337644e+36, 2e+39
3.784039e+15, 1.337402e+36, 2e+39
3.783587e+15, 1.337160e+36, 2e+39
3.783131e+15, 1.336918e+36, 2e+39
3.782678e+15, 1.336676e+36, 2e+39
3.782227e+15, 1.336434e+36, 2e+39
3.781772e+15, 1.336192e+36, 2e+39
3.781318e+15, 1.335950e+36, 2e+39
3.780865e+15, 1.335709e+36, 2e+39
3.780413e+15, 1.335467e+36, 2e+39
3.779959e+15, 1.335225e+36, 2e+39
3.779506e+15, 1.334983e+36, 2e+39
3.779051e+15, 1.334741e+36, 2e+39
3.778598e+15, 1.334500e+36, 2e+39
3.778147e+15, 1.334258e+36, 2e+39
3.777690e+15, 1.334016e+36, 2e+39
3.777240e+15, 1.333775e+36, 2e+39
3.776788e+15, 1.333533e+36, 2e+39
3.776331e+15, 1.333291e+36, 2e+39
3.775884e+15, 1.333050e+36, 2e+39
3.775426e+15, 1.332808e+36, 2e+39
3.774973e+15, 1.332567e+36, 2e+39
3.774522e+15, 1.332325e+36, 2e+39
3.774069e+15, 1.332084e+36, 2e+39
3.773611e+15, 1.331842e+36, 2e+39
3.773162e+15, 1.331601e+36, 2e+39
3.772710e+15, 1.331359e+36, 2e+39
3.772255e+15, 1.331118e+36, 2e+39
3.771804e+15, 1.330876e+36, 2e+39
3.771351e+15, 1.330635e+36, 2e+39
3.770898e+15, 1.330394e+36, 2e+39
3.770443e+15, 1.330152e+36, 2e+39
3.769991e+15, 1.329911e+36, 2e+39
3.769540e+15, 1.329670e+36, 2e+39
3.769084e+15, 1.329428e+36, 2e+39
3.768633e+15, 1.329187e+36, 2e+39
3.768179e+15, 1.328946e+36, 2e+39
3.767726e+15, 1.328705e+36, 2e+39
3.767275e+15, 1.328463e+36, 2e+39
3.766822e+15, 1.328222e+36, 2e+39
3.766368e+15, 1.327981e+36, 2e+39
3.765917e+15, 1.327740e+36, 2e+39
3.765462e+15, 1.327499e+36, 2e+39
3.765010e+15, 1.327258e+36, 2e+39
3.764558e+15, 1.327017e+36, 2e+39
3.764105e+15, 1.326776e+36, 2e+39
3.763653e+15, 1.326535e+36, 2e+39
3.763202e+15, 1.326294e+36, 2e+39
3.762749e+15, 1.326053e+36, 2e+39
3.762295e+15, 1.325812e+36, 2e+39
3.761844e+15, 1.325571e+36, 2e+39
3.761391e+15, 1.325330e+36, 2e+39
3.760937e+15, 1.325089e+36, 2e+39
3.760486e+15, 1.324848e+36, 2e+39
3.760035e+15, 1.324607e+36, 2e+39
3.759579e+15, 1.324366e+36, 2e+39
3.759129e+15, 1.324125e+36, 2e+39
3.758675e+15, 1.323885e+36, 2e+39
3.758222e+15, 1.323644e+36, 2e+39
3.757774e+15, 1.323403e+36, 2e+39
3.757319e+15, 1.323162e+36, 2e+39
3.756865e+15, 1.322922e+36, 2e+39
3.756414e+15, 1.322681e+36, 2e+39
3.755963e+15, 1.322440e+36, 2e+39
3.755509e+15, 1.322200e+36, 2e+39
3.755057e+15, 1.321959e+36, 2e+39
3.754605e+15, 1.321718e+36, 2e+39
3.754156e+15, 1.321478e+36, 2e+39
3.753701e+15, 1.321237e+36, 2e+39
3.753249e+15, 1.320997e+36, 2e+39
3.752796e+15, 1.320756e+36, 2e+39
3.752347e+15, 1.320516e+36, 2e+39
3.751893e+15, 1.320275e+36, 2e+39
3.751440e+15, 1.320035e+36, 2e+39
3.750988e+15, 1.319794e+36, 2e+39
3.750535e+15, 1.319554e+36, 2e+39
3.750087e+15, 1.319313e+36, 2e+39
3.749635e+15, 1.319073e+36, 2e+39
3.749180e+15, 1.318833e+36, 2e+39
3.748730e+15, 1.318592e+36, 2e+39
3.748275e+15, 1.318352e+36, 1e+39
3.747825e+15, 1.318112e+36, 1e+39
3.747375e+15, 1.317871e+36, 1e+39
3.746921e+15, 1.317631e+36, 1e+39
3.746469e+15, 1.317391e+36, 1e+39
3.746019e+15, 1.317151e+36, 1e+39
3.745566e+15, 1.316910e+36, 1e+39
3.745115e+15, 1.316670e+36, 1e+39
3.744663e+15, 1.316430e+36, 1e+39
3.744213e+15, 1.316190e+36, 1e+39
3.743759e+15, 1.315950e+36, 1e+39
3.743305e+15, 1.315710e+36, 1e+39
3.742856e+15, 1.315470e+36, 1e+39
3.742403e+15, 1.315230e+36, 1e+39
3.741953e+15, 1.314990e+36, 1e+39
3.741500e+15, 1.314750e+36, 1e+39
3.741052e+15, 1.314510e+36, 1e+39
3.740598e+15, 1.314270e+36, 1e+39
3.740145e+15, 1.314030e+36, 1e+39
3.739696e+15, 1.313790e+36, 1e+39
3.739244e+15, 1.313550e+36, 1e+39
3.738792e+15, 1.313310e+36, 1e+39
3.738341e+15, 1.313070e+36, 1e+39
3.737888e+15, 1.312830e+36, 1e+39
3.737438e+15, 1.312590e+36, 1e+39
3.736984e+15, 1.312351e+36, 1e+39
3.736533e+15, 1.312111e+36, 1e+39
3.736084e+15, 1.311871e+36, 1e+39
3.735631e+15, 1.311631e+36, 1e+39
3.735182e+15, 1.311392e+36, 1e+39
3.734728e+15, 1.311152e+36, 1e+39
3.734279e+15, 1.310912e+36, 1e+39
3.733826e+15, 1.310673e+36, 1e+39
3.733375e+15, 1.310433e+36, 1e+39
3.732927e+15, 1.310193e+36, 1e+39
3.732472e+15, 1.309954e+36, 1e+39
3.732023e+15, 1.309714e+36, 1e+39
3.731571e+15, 1.309475e+36, 1e+39
3.731118e+15, 1.309235e+36, 1e+39
3.730670e+15, 1.308995e+36, 1e+39
3.730217e+15, 1.308756e+36, 1e+39
3.729765e+15, 1.308517e+36, 1e+39
3.729318e+15, 1.308277e+36, 1e+39
3.728864e+15, 1.308038e+36, 1e+39
3.728412e+15, 1.307798e+36, 1e+39
3.727962e+15, 1.307559e+36, 1e+39
3.727511e+15, 1.307319e+36, 1e+39
3.727060e+15, 1.307080e+36, 1e+39
3.726609e+15, 1.306841e+36, 1e+39
3.726159e+15, 1.306602e+36, 1e+39
3.725707e+15, 1.306362e+36, 1e+39
3.725257e+15, 1.306123e+36, 1e+39
3.724806e+15, 1.305884e+36, 1e+39
3.724356e+15, 1.305645e+36, 1e+39
3.723902e+15, 1.305405e+36, 1e+39
3.723455e+15, 1.305166e+36, 1e+39
3.723001e+15, 1.304927e+36, 1e+39
3.722554e+15, 1.304688e+36, 1e+39
3.722099e+15, 1.304449e+36, 1e+39
3.721649e+15, 1.304210e+36, 1e+39
3.721200e+15, 1.303971e+36, 1e+39
3.720747e+15, 1.303731e+36, 1e+39
3.720300e+15, 1.303492e+36, 1e+39
3.719848e+15, 1.303253e+36, 1e+39
3.719399e+15, 1.303014e+36, 1e+39
3.718946e+15, 1.302775e+36, 1e+39
3.718496e+15, 1.302537e+36, 1e+39
3.718047e+15, 1.302298e+36, 1e+39
3.717594e+15, 1.302059e+36, 1e+39
3.717145e+15, 1.301820e+36, 1e+39
3.716695e+15, 1.301581e+36, 1e+39
3.716245e+15, 1.301342e+36, 1e+39
3.715791e+15, 1.301103e+36, 1e+39
3.715343e+15, 1.300864e+36, 1e+39
3.714893e+15, 1.300626e+36, 1e+39
3.714442e+15, 1.300387e+36, 1e+39
3.713995e+15, 1.300148e+36, 1e+39
3.713540e+15, 1.299909e+36, 1e+39
3.713090e+15, 1.299671e+36, 1e+39
3.712638e+15, 1.299432e+36, 1e+39
3.712192e+15, 1.299193e+36, 1e+39
3.711738e+15, 1.298955e+36, 1e+39
3.711288e+15, 1.298716e+36, 1e+39
3.710840e+15, 1.298478e+36, 1e+39
3.710390e+15, 1.298239e+36, 1e+39
3.709940e+15, 1.298000e+36, 1e+39
3.709489e+15, 1.297762e+36, 1e+39
3.709036e+15, 1.297523e+36, 1e+39
3.708590e+15, 1.297285e+36, 1e+39
3.708138e+15, 1.297046e+36, 1e+39
3.707690e+15, 1.296808e+36, 1e+39
3.707236e+15, 1.296570e+36, 1e+39
3.706790e+15, 1.296331e+36, 1e+39
3.706336e+15, 1.296093e+36, 1e+39
3.705890e+15, 1.295854e+36, 1e+39
3.705438e+15, 1.295616e+36, 1e+39
3.704988e+15, 1.295378e+36, 1e+39
3.704537e+15, 1.295139e+36, 1e+39
3.704089e+15, 1.294901e+36, 1e+39
3.703637e+15, 1.294663e+36, 1e+39
3.703190e+15, 1.294425e+36, 1e+39
3.702738e+15, 1.294186e+36, 1e+39
3.702289e+15, 1.293948e+36, 1e+39
3.701838e+15, 1.293710e+36, 1e+39
3.701389e+15, 1.293472e+36, 1e+39
3.700941e+15, 1.293234e+36, 1e+39
3.700488e+15, 1.292996e+36, 1e+39
3.700040e+15, 1.292758e+36, 1e+39
