# mass density [g cm-3], pressure [erg cm-3], baryon density [1/fm-3]
# energy density [MeV fm-3], pressure [MeV fm-3], baryon density [1/fm-3], chemical potential [MeV], strangeness fraction [admin]
2.980175e+15, 9.814945e+35, 1e+39
2.979780e+15, 9.812951e+35, 1e+39
2.979384e+15, 9.810957e+35, 1e+39
2.978993e+15, 9.808963e+35, 1e+39
2.978598e+15, 9.806969e+35, 1e+39
2.978206e+15, 9.804976e+35, 1e+39
2.977810e+15, 9.802983e+35, 1e+39
2.977415e+15, 9.800990e+35, 1e+39
2.977023e+15, 9.798997e+35, 1e+39
2.976626e+15, 9.797004e+35, 1e+39
2.976233e+15, 9.795012e+35, 1e+39
2.975839e+15, 9.793020e+35, 1e+39
2.975446e+15, 9.791028e+35, 1e+39
2.975053e+15, 9.789036e+35, 1e+39
2.974657e+15, 9.787044e+35, 1e+39
2.974267e+15, 9.785053e+35, 1e+39
2.973870e+15, 9.783061e+35, 1e+39
2.973476e+15, 9.781070e+35, 1e+39
2.973082e+15, 9.779079e+35, 1e+39
2.972688e+15, 9.777089e+35, 1e+39
2.972295e+15, 9.775098e+35, 1e+39
2.971901e+15, 9.773108e+35, 1e+39
2.971507e+15, 9.771118e+35, 1e+39
2.971114e+15, 9.769128e+35, 1e+39
2.970721e+15, 9.767138e+35, 1e+39
2.970327e+15, 9.765149e+35, 1e+39
2.969932e+15, 9.763159e+35, 1e+39
2.969540e+15, 9.761170e+35, 1e+39
2.969145e+15, 9.759181e+35, 1e+39
2.968752e+15, 9.757192e+35, 1e+39
2.968357e+15, 9.755204e+35, 1e+39
2.967964e+15, 9.753216e+35, 1e+39
2.967571e+15, 9.751227e+35, 1e+39
2.967178e+15, 9.749239e+35, 1e+39
2.966785e+15, 9.747252e+35, 1e+39
2.966388e+15, 9.745264e+35, 1e+39
2.965997e+15, 9.743277e+35, 1e+39
2.965603e+15, 9.741289e+35, 1e+39
2.965211e+15, 9.739302e+35, 1e+39
2.964816e+15, 9.737316e+35, 1e+39
2.964423e+15, 9.735329e+35, 1e+39
2.964028e+15, 9.733342e+35, 1e+39
2.963637e+15, 9.731356e+35, 1e+39
2.963243e+15, 9.729370e+35, 1e+39
2.962850e+15, 9.727384e+35, 1e+39
2.962456e+15, 9.725399e+35, 1e+39
2.962066e+15, 9.723413e+35, 1e+39
2.961669e+15, 9.721428e+35, 1e+39
2.961274e+15, 9.719443e+35, 1e+39
2.960883e+15, 9.717458e+35, 1e+39
2.960491e+15, 9.715473e+35, 1e+39
2.960096e+15, 9.713489e+35, 1e+39
2.959705e+15, 9.711504e+35, 1e+39
2.959312e+15, 9.709520e+35, 1e+39
2.958914e+15, 9.707536e+35, 1e+39
2.958523e+15, 9.705552e+35, 1e+39
2.958133e+15, 9.703569e+35, 1e+39
2.957736e+15, 9.701586e+35, 1e+39
2.957344e+15, 9.699602e+35, 1e+39
2.956955e+15, 9.697619e+35, 1e+39
2.956557e+15, 9.695637e+35, 1e+39
2.956164e+15, 9.693654e+35, 1e+39
2.955773e+15, 9.691672e+35, 1e+39
2.955379e+15, 9.689690e+35, 1e+39
2.954988e+15, 9.687708e+35, 1e+39
2.954592e+15, 9.685726e+35, 1e+39
2.954202e+15, 9.683744e+35, 1e+39
2.953810e+15, 9.681763e+35, 1e+39
2.953415e+15, 9.679781e+35, 1e+39
2.953020e+15, 9.677800e+35, 1e+39
2.952629e+15, 9.675820e+35, 1e+39
2.952235e+15, 9.673839e+35, 1e+39
2.951842e+15, 9.671858e+35, 1e+39
2.951451e+15, 9.669878e+35, 1e+39
2.951055e+15, 9.667898e+35, 1e+39
2.950666e+15, 9.665918e+35, 1e+39
2.950273e+15, 9.663939e+35, 1e+39
2.949880e+15, 9.661959e+35, 1e+39
2.949487e+15, 9.659980e+35, 1e+39
2.949095e+15, 9.658001e+35, 1e+39
2.948701e+15, 9.656022e+35, 1e+39
2.948308e+15, 9.654043e+35, 1e+39
2.947917e+15, 9.652065e+35, 1e+39
2.947523e+15, 9.650086e+35, 1e+39
2.947131e+15, 9.648108e+35, 1e+39
2.946739e+15, 9.646130e+35, 1e+39
2.946347e+15, 9.644152e+35, 1e+39
2.945953e+15, 9.642175e+35, 1e+39
2.945561e+15, 9.640197e+35, 1e+39
2.945167e+15, 9.638220e+35, 1e+39
2.944777e+15, 9.636243e+35, 1e+39
2.944384e+15, 9.634266e+35, 1e+39
2.943992e+15, 9.632290e+35, 1e+39
2.943598e+15, 9.630313e+35, 1e+39
2.943205e+15, 9.628337e+35, 1e+39
2.942814e+15, 9.626361e+35, 1e+39
2.942420e+15, 9.624385e+35, 1e+39
2.942028e+15, 9.622410e+35, 1e+39
2.941638e+15, 9.620434e+35, 1e+39
2.941243e+15, 9.618459e+35, 1e+39
2.940853e+15, 9.616484e+35, 1e+39
2.940460e+15, 9.614509e+35, 1e+39
2.940069e+15, 9.612535e+35, 1e+39
2.939675e+15, 9.610560e+35, 1e+39
2.939281e+15, 9.608586e+35, 1e+39
2.938892e+15, 9.606612e+35, 1e+39
2.938499e+15, 9.604638e+35, 1e+39
2.938106e+15, 9.602664e+35, 1e+39
2.937714e+15, 9.600691e+35, 1e+39
2.937323e+15, 9.598717e+35, 1e+39
2.936930e+15, 9.596744e+35, 1e+39
2.936537e+15, 9.594771e+35, 1e+39
2.936146e+15, 9.592799e+35, 1e+39
2.935753e+15, 9.590826e+35, 1e+39
2.935362e+15, 9.588854e+35, 1e+39
2.934971e+15, 9.586882e+35, 1e+39
2.934578e+15, 9.584910e+35, 1e+39
2.934186e+15, 9.582938e+35, 1e+39
2.933794e+15, 9.580966e+35, 1e+39
2.933400e+15, 9.578995e+35, 1e+39
2.933010e+15, 9.577024e+35, 1e+39
2.932618e+15, 9.575053e+35, 1e+39
2.932225e+15, 9.573082e+35, 1e+39
2.931833e+15, 9.571111e+35, 1e+39
2.931442e+15, 9.569141e+35, 1e+39
2.931052e+15, 9.567171e+35, 1e+39
2.930658e+15, 9.565201e+35, 1e+39
2.930268e+15, 9.563231e+35, 1e+39
2.929876e+15, 9.561261e+35, 1e+39
2.929483e+15, 9.559292e+35, 1e+39
2.929092e+15, 9.557322e+35, 1e+39
2.928699e+15, 9.555353e+35, 1e+39
2.928307e+15, 9.553385e+35, 1e+39
2.927915e+15, 9.551416e+35, 1e+39
2.927526e+15, 9.549447e+35, 1e+39
2.927132e+15, 9.547479e+35, 1e+39
2.926742e+15, 9.545511e+35, 1e+39
2.926351e+15, 9.543543e+35, 1e+39
2.925957e+15, 9.541575e+35, 1e+39
2.925567e+15, 9.539608e+35, 1e+39
2.925176e+15, 9.537641e+35, 1e+39
2.924784e+15, 9.535673e+35, 1e+39
2.924393e+15, 9.533707e+35, 1e+39
2.924001e+15, 9.531740e+35, 1e+39
2.923607e+15, 9.529773e+35, 1e+39
2.923221e+15, 9.527807e+35, 1e+39
2.922824e+15, 9.525841e+35, 1e+39
2.922434e+15, 9.523875e+35, 1e+39
2.922043e+15, 9.521909e+35, 1e+39
2.921653e+15, 9.519943e+35, 1e+39
2.921258e+15, 9.517978e+35, 1e+39
2.920871e+15, 9.516013e+35, 1e+39
2.920477e+15, 9.514048e+35, 1e+39
2.920086e+15, 9.512083e+35, 1e+39
2.919695e+15, 9.510118e+35, 1e+39
2.919306e+15, 9.508154e+35, 1e+39
2.918911e+15, 9.506190e+35, 1e+39
2.918523e+15, 9.504226e+35, 1e+39
2.918129e+15, 9.502262e+35, 1e+39
2.917739e+15, 9.500298e+35, 1e+39
2.917348e+15, 9.498335e+35, 1e+39
2.916956e+15, 9.496372e+35, 1e+39
2.916565e+15, 9.494408e+35, 1e+39
2.916173e+15, 9.492446e+35, 1e+39
2.915782e+15, 9.490483e+35, 1e+39
2.915393e+15, 9.488520e+35, 1e+39
2.915001e+15, 9.486558e+35, 1e+39
2.914610e+15, 9.484596e+35, 1e+39
2.914218e+15, 9.482634e+35, 1e+39
2.913829e+15, 9.480672e+35, 1e+39
2.913435e+15, 9.478711e+35, 1e+39
2.913046e+15, 9.476750e+35, 1e+39
2.912655e+15, 9.474788e+35, 1e+39
2.912262e+15, 9.472827e+35, 1e+39
2.911874e+15, 9.470867e+35, 1e+39
2.911482e+15, 9.468906e+35, 1e+39
2.911091e+15, 9.466946e+35, 1e+39
2.910701e+15, 9.464986e+35, 1e+39
2.910309e+15, 9.463026e+35, 1e+39
2.909915e+15, 9.461066e+35, 1e+39
2.909530e+15, 9.459106e+35, 1e+39
2.909137e+15, 9.457147e+35, 1e+39
2.908747e+15, 9.455188e+35, 1e+39
2.908355e+15, 9.453229e+35, 1e+39
2.907966e+15, 9.451270e+35, 1e+39
2.907573e+15, 9.449311e+35, 1e+39
2.907183e+15, 9.447353e+35, 1e+39
2.906794e+15, 9.445395e+35, 1e+39
2.906402e+15, 9.443436e+35, 1e+39
2.906012e+15, 9.441479e+35, 1e+39
2.905620e+15, 9.439521e+35, 1e+39
2.905230e+15, 9.437564e+35, 1e+39
2.904840e+15, 9.435606e+35, 1e+39
2.904448e+15, 9.433649e+35, 1e+39
2.904062e+15, 9.431692e+35, 1e+39
2.903666e+15, 9.429736e+35, 1e+39
2.903279e+15, 9.427779e+35, 1e+39
2.902886e+15, 9.425823e+35, 1e+39
2.902496e+15, 9.423867e+35, 1e+39
2.902107e+15, 9.421911e+35, 1e+39
2.901715e+15, 9.419955e+35, 1e+39
2.901324e+15, 9.418000e+35, 1e+39
2.900936e+15, 9.416044e+35, 1e+39
2.900544e+15, 9.414089e+35, 1e+39
2.900154e+15, 9.412134e+35, 1e+39
2.899763e+15, 9.410179e+35, 1e+39
2.899373e+15, 9.408225e+35, 1e+39
2.898984e+15, 9.406270e+35, 1e+39
2.898594e+15, 9.404316e+35, 1e+39
2.898203e+15, 9.402362e+35, 1e+39
2.897812e+15, 9.400408e+35, 1e+39
2.897423e+15, 9.398455e+35, 1e+39
2.897029e+15, 9.396501e+35, 1e+39
2.896642e+15, 9.394548e+35, 1e+39
2.896252e+15, 9.392595e+35, 1e+39
2.895859e+15, 9.390642e+35, 1e+39
2.895473e+15, 9.388690e+35, 1e+39
2.895080e+15, 9.386737e+35, 1e+39
2.894692e+15, 9.384785e+35, 1e+39
2.894299e+15, 9.382833e+35, 1e+39
2.893911e+15, 9.380881e+35, 1e+39
2.893521e+15, 9.378930e+35, 1e+39
2.893130e+15, 9.376978e+35, 1e+39
2.892742e+15, 9.375027e+35, 1e+39
2.892348e+15, 9.373076e+35, 1e+39
2.891962e+15, 9.371125e+35, 1e+39
2.891569e+15, 9.369174e+35, 1e+39
2.891183e+15, 9.367224e+35, 1e+39
2.890790e+15, 9.365273e+35, 1e+39
2.890402e+15, 9.363323e+35, 1e+39
2.890011e+15, 9.361373e+35, 1e+39
2.889620e+15, 9.359424e+35, 1e+39
2.889231e+15, 9.357474e+35, 1e+39
2.888840e+15, 9.355525e+35, 1e+39
2.888452e+15, 9.353576e+35, 1e+39
2.888062e+15, 9.351627e+35, 1e+39
2.887672e+15, 9.349678e+35, 1e+39
2.887283e+15, 9.347729e+35, 1e+39
2.886892e+15, 9.345781e+35, 1e+39
2.886503e+15, 9.343833e+35, 1e+39
2.886114e+15, 9.341885e+35, 1e+39
2.885723e+15, 9.339937e+35, 1e+39
2.885332e+15, 9.337989e+35, 1e+39
2.884943e+15, 9.336042e+35, 1e+39
2.884556e+15, 9.334095e+35, 1e+39
2.884165e+15, 9.332148e+35, 1e+39
2.883777e+15, 9.330201e+35, 1e+39
2.883386e+15, 9.328254e+35, 1e+39
2.882996e+15, 9.326308e+35, 1e+39
2.882606e+15, 9.324361e+35, 1e+39
2.882215e+15, 9.322415e+35, 1e+39
2.881830e+15, 9.320470e+35, 1e+39
2.881440e+15, 9.318524e+35, 1e+39
2.881050e+15, 9.316578e+35, 1e+39
2.880658e+15, 9.314633e+35, 1e+39
2.880270e+15, 9.312688e+35, 1e+39
2.879881e+15, 9.310743e+35, 1e+39
2.879491e+15, 9.308798e+35, 1e+39
2.879103e+15, 9.306854e+35, 1e+39
2.878712e+15, 9.304910e+35, 1e+39
2.878324e+15, 9.302966e+35, 1e+39
2.877933e+15, 9.301022e+35, 1e+39
2.877547e+15, 9.299078e+35, 1e+39
2.877155e+15, 9.297134e+35, 1e+39
2.876765e+15, 9.295191e+35, 1e+39
2.876376e+15, 9.293248e+35, 1e+39
2.875989e+15, 9.291305e+35, 1e+39
2.875596e+15, 9.289362e+35, 1e+39
2.875209e+15, 9.287420e+35, 1e+39
2.874820e+15, 9.285477e+35, 1e+39
2.874431e+15, 9.283535e+35, 1e+39
2.874040e+15, 9.281593e+35, 1e+39
2.873653e+15, 9.279651e+35, 1e+39
2.873263e+15, 9.277710e+35, 1e+39
2.872874e+15, 9.275768e+35, 1e+39
2.872484e+15, 9.273827e+35, 1e+39
2.872096e+15, 9.271886e+35, 1e+39
2.871706e+15, 9.269945e+35, 1e+39
2.871319e+15, 9.268004e+35, 1e+39
2.870930e+15, 9.266064e+35, 1e+39
2.870538e+15, 9.264124e+35, 1e+39
2.870153e+15, 9.262184e+35, 1e+39
2.869760e+15, 9.260244e+35, 1e+39
2.869374e+15, 9.258304e+35, 1e+39
2.868985e+15, 9.256365e+35, 1e+39
2.868597e+15, 9.254425e+35, 1e+39
2.868208e+15, 9.252486e+35, 1e+39
2.867819e+15, 9.250547e+35, 1e+39
2.867430e+15, 9.248609e+35, 1e+39
2.867041e+15, 9.246670e+35, 1e+39
2.866653e+15, 9.244732e+35, 1e+39
2.866264e+15, 9.242794e+35, 1e+39
2.865874e+15, 9.240856e+35, 1e+39
2.865485e+15, 9.238918e+35, 1e+39
2.865096e+15, 9.236980e+35, 1e+39
2.864708e+15, 9.235043e+35, 1e+39
2.864320e+15, 9.233106e+35, 1e+39
2.863931e+15, 9.231169e+35, 1e+39
2.863543e+15, 9.229232e+35, 1e+39
2.863153e+15, 9.227296e+35, 1e+39
2.862766e+15, 9.225359e+35, 1e+39
2.862377e+15, 9.223423e+35, 1e+39
2.861988e+15, 9.221487e+35, 1e+39
2.861599e+15, 9.219551e+35, 1e+39
2.861210e+15, 9.217616e+35, 1e+39
2.860825e+15, 9.215680e+35, 1e+39
2.860433e+15, 9.213745e+35, 1e+39
2.860045e+15, 9.211810e+35, 1e+39
2.859657e+15, 9.209875e+35, 1e+39
2.859269e+15, 9.207941e+35, 1e+39
2.858880e+15, 9.206006e+35, 1e+39
2.858491e+15, 9.204072e+35, 1e+39
2.858105e+15, 9.202138e+35, 1e+39
2.857715e+15, 9.200204e+35, 1e+39
2.857327e+15, 9.198270e+35, 1e+39
2.856939e+15, 9.196337e+35, 1e+39
2.856550e+15, 9.194403e+35, 1e+39
2.856161e+15, 9.192470e+35, 1e+39
2.855775e+15, 9.190537e+35, 1e+39
2.855386e+15, 9.188605e+35, 1e+39
2.854997e+15, 9.186672e+35, 1e+39
2.854609e+15, 9.184740e+35, 1e+39
2.854219e+15, 9.182808e+35, 1e+39
2.853833e+15, 9.180876e+35, 1e+39
2.853444e+15, 9.178944e+35, 1e+39
2.853056e+15, 9.177013e+35, 1e+39
2.852668e+15, 9.175081e+35, 1e+39
2.852280e+15, 9.173150e+35, 1e+39
2.851892e+15, 9.171219e+35, 1e+39
2.851503e+15, 9.169288e+35, 1e+39
2.851116e+15, 9.167358e+35, 1e+39
2.850730e+15, 9.165427e+35, 1e+39
2.850341e+15, 9.163497e+35, 1e+39
2.849952e+15, 9.161567e+35, 1e+39
2.849564e+15, 9.159637e+35, 1e+39
2.849176e+15, 9.157708e+35, 1e+39
2.848789e+15, 9.155778e+35, 1e+39
2.848400e+15, 9.153849e+35, 1e+39
2.848013e+15, 9.151920e+35, 1e+39
2.847626e+15, 9.149991e+35, 1e+39
2.847236e+15, 9.148063e+35, 1e+39
2.846848e+15, 9.146134e+35, 1e+39
2.846461e+15, 9.144206e+35, 1e+39
2.846072e+15, 9.142278e+35, 1e+39
2.845687e+15, 9.140350e+35, 1e+39
2.845297e+15, 9.138422e+35, 1e+39
2.844911e+15, 9.136495e+35, 1e+39
2.844521e+15, 9.134568e+35, 1e+39
2.844135e+15, 9.132640e+35, 1e+39
2.843748e+15, 9.130714e+35, 1e+39
2.843358e+15, 9.128787e+35, 1e+39
2.842973e+15, 9.126860e+35, 1e+39
2.842585e+15, 9.124934e+35, 1e+39
2.842195e+15, 9.123008e+35, 1e+39
2.841809e+15, 9.121082e+35, 1e+39
2.841421e+15, 9.119156e+35, 1e+39
2.841034e+15, 9.117231e+35, 1e+39
2.840647e+15, 9.115305e+35, 1e+39
2.840257e+15, 9.113380e+35, 1e+39
2.839872e+15, 9.111455e+35, 1e+39
2.839483e+15, 9.109530e+35, 1e+39
2.839097e+15, 9.107606e+35, 1e+39
2.838708e+15, 9.105681e+35, 1e+39
2.838319e+15, 9.103757e+35, 1e+39
2.837934e+15, 9.101833e+35, 1e+39
2.837548e+15, 9.099909e+35, 1e+39
2.837160e+15, 9.097986e+35, 1e+39
2.836773e+15, 9.096062e+35, 1e+39
2.836385e+15, 9.094139e+35, 1e+39
2.835997e+15, 9.092216e+35, 1e+39
2.835610e+15, 9.090293e+35, 1e+39
2.835225e+15, 9.088371e+35, 1e+39
2.834836e+15, 9.086448e+35, 1e+39
2.834448e+15, 9.084526e+35, 1e+39
2.834061e+15, 9.082604e+35, 1e+39
2.833673e+15, 9.080682e+35, 1e+39
2.833288e+15, 9.078760e+35, 1e+39
2.832901e+15, 9.076839e+35, 1e+39
2.832511e+15, 9.074918e+35, 1e+39
2.832127e+15, 9.072996e+35, 1e+39
2.831739e+15, 9.071076e+35, 1e+39
2.831352e+15, 9.069155e+35, 1e+39
2.830964e+15, 9.067234e+35, 1e+39
2.830576e+15, 9.065314e+35, 1e+39
2.830191e+15, 9.063394e+35, 1e+39
2.829802e+15, 9.061474e+35, 1e+39
2.829416e+15, 9.059554e+35, 1e+39
2.829030e+15, 9.057635e+35, 1e+39
2.828644e+15, 9.055715e+35, 1e+39
2.828254e+15, 9.053796e+35, 1e+39
2.827870e+15, 9.051877e+35, 1e+39
2.827482e+15, 9.049958e+35, 1e+39
2.827093e+15, 9.048040e+35, 1e+39
2.826708e+15, 9.046121e+35, 1e+39
2.826322e+15, 9.044203e+35, 1e+39
2.825934e+15, 9.042285e+35, 1e+39
2.825547e+15, 9.040367e+35, 1e+39
2.825163e+15, 9.038450e+35, 1e+39
2.824774e+15, 9.036532e+35, 1e+39
2.824388e+15, 9.034615e+35, 1e+39
2.824001e+15, 9.032698e+35, 1e+39
2.823615e+15, 9.030781e+35, 1e+39
2.823227e+15, 9.028865e+35, 1e+39
2.822841e+15, 9.026948e+35, 1e+39
2.822454e+15, 9.025032e+35, 1e+39
2.822067e+15, 9.023116e+35, 1e+39
2.821679e+15, 9.021200e+35, 1e+39
2.821293e+15, 9.019284e+35, 1e+39
2.820909e+15, 9.017369e+35, 1e+39
2.820522e+15, 9.015454e+35, 1e+39
2.820134e+15, 9.013539e+35, 1e+39
2.819748e+15, 9.011624e+35, 1e+39
2.819362e+15, 9.009709e+35, 1e+39
2.818975e+15, 9.007794e+35, 1e+39
2.818587e+15, 9.005880e+35, 1e+39
2.818202e+15, 9.003966e+35, 1e+39
2.817816e+15, 9.002052e+35, 1e+39
2.817428e+15, 9.000138e+35, 1e+39
2.817043e+15, 8.998225e+35, 1e+39
2.816657e+15, 8.996311e+35, 1e+39
2.816268e+15, 8.994398e+35, 1e+39
2.815883e+15, 8.992485e+35, 1e+39
2.815497e+15, 8.990573e+35, 1e+39
2.815111e+15, 8.988660e+35, 1e+39
2.814725e+15, 8.986748e+35, 1e+39
2.814338e+15, 8.984835e+35, 1e+39
2.813953e+15, 8.982923e+35, 1e+39
2.813565e+15, 8.981012e+35, 1e+39
2.813180e+15, 8.979100e+35, 1e+39
2.812793e+15, 8.977189e+35, 1e+39
2.812408e+15, 8.975277e+35, 1e+39
2.812022e+15, 8.973366e+35, 1e+39
2.811634e+15, 8.971456e+35, 1e+39
2.811248e+15, 8.969545e+35, 1e+39
2.810863e+15, 8.967634e+35, 1e+39
2.810477e+15, 8.965724e+35, 1e+39
2.810091e+15, 8.963814e+35, 1e+39
2.809703e+15, 8.961904e+35, 1e+39
2.809318e+15, 8.959995e+35, 1e+39
2.808935e+15, 8.958085e+35, 1e+39
2.808546e+15, 8.956176e+35, 1e+39
2.808159e+15, 8.954267e+35, 1e+39
2.807776e+15, 8.952358e+35, 1e+39
2.807389e+15, 8.950449e+35, 1e+39
2.807002e+15, 8.948541e+35, 1e+39
2.806617e+15, 8.946632e+35, 1e+39
2.806232e+15, 8.944724e+35, 1e+39
2.805845e+15, 8.942816e+35, 1e+39
2.805459e+15, 8.940909e+35, 1e+39
2.805075e+15, 8.939001e+35, 1e+39
2.804687e+15, 8.937094e+35, 1e+39
2.804303e+15, 8.935186e+35, 1e+39
2.803916e+15, 8.933280e+35, 1e+39
2.803530e+15, 8.931373e+35, 1e+39
2.803145e+15, 8.929466e+35, 1e+39
2.802759e+15, 8.927560e+35, 1e+39
2.802375e+15, 8.925654e+35, 1e+39
2.801987e+15, 8.923748e+35, 1e+39
2.801602e+15, 8.921842e+35, 1e+39
2.801217e+15, 8.919936e+35, 1e+39
2.800830e+15, 8.918031e+35, 1e+39
2.800444e+15, 8.916126e+35, 1e+39
2.800062e+15, 8.914221e+35, 1e+39
2.799675e+15, 8.912316e+35, 1e+39
2.799287e+15, 8.910411e+35, 1e+39
2.798904e+15, 8.908507e+35, 1e+39
2.798518e+15, 8.906602e+35, 1e+39
2.798131e+15, 8.904698e+35, 1e+39
2.797749e+15, 8.902795e+35, 1e+39
2.797361e+15, 8.900891e+35, 1e+39
2.796973e+15, 8.898987e+35, 1e+39
2.796593e+15, 8.897084e+35, 1e+39
2.796204e+15, 8.895181e+35, 1e+39
2.795819e+15, 8.893278e+35, 1e+39
2.795432e+15, 8.891375e+35, 1e+39
2.795049e+15, 8.889473e+35, 1e+39
2.794665e+15, 8.887571e+35, 1e+39
2.794279e+15, 8.885669e+35, 1e+39
2.793892e+15, 8.883767e+35, 1e+39
2.793508e+15, 8.881865e+35, 1e+39
2.793122e+15, 8.879963e+35, 1e+39
2.792737e+15, 8.878062e+35, 1e+39
2.792353e+15, 8.876161e+35, 1e+39
2.791966e+15, 8.874260e+35, 1e+39
2.791584e+15, 8.872359e+35, 1e+39
2.791196e+15, 8.870459e+35, 1e+39
2.790811e+15, 8.868558e+35, 1e+39
2.790429e+15, 8.866658e+35, 1e+39
2.790041e+15, 8.864758e+35, 1e+39
2.789657e+15, 8.862858e+35, 1e+39
2.789271e+15, 8.860959e+35, 1e+39
2.788885e+15, 8.859059e+35, 1e+39
2.788501e+15, 8.857160e+35, 1e+39
2.788115e+15, 8.855261e+35, 1e+39
2.787732e+15, 8.853362e+35, 1e+39
2.787347e+15, 8.851464e+35, 1e+39
2.786963e+15, 8.849565e+35, 1e+39
2.786575e+15, 8.847667e+35, 1e+39
2.786192e+15, 8.845769e+35, 1e+39
2.785807e+15, 8.843871e+35, 1e+39
2.785420e+15, 8.841973e+35, 1e+39
2.785036e+15, 8.840076e+35, 1e+39
2.784653e+15, 8.838179e+35, 1e+39
2.784267e+15, 8.836281e+35, 1e+39
2.783884e+15, 8.834385e+35, 1e+39
2.783498e+15, 8.832488e+35, 1e+39
2.783114e+15, 8.830591e+35, 1e+39
2.782727e+15, 8.828695e+35, 1e+39
2.782343e+15, 8.826799e+35, 1e+39
2.781960e+15, 8.824903e+35, 1e+39
2.781575e+15, 8.823007e+35, 1e+39
2.781190e+15, 8.821112e+35, 1e+39
2.780805e+15, 8.819217e+35, 1e+39
2.780421e+15, 8.817321e+35, 1e+39
2.780035e+15, 8.815426e+35, 1e+39
2.779651e+15, 8.813532e+35, 1e+39
2.779267e+15, 8.811637e+35, 1e+39
2.778882e+15, 8.809743e+35, 1e+39
2.778497e+15, 8.807849e+35, 1e+39
2.778111e+15, 8.805955e+35, 1e+39
2.777728e+15, 8.804061e+35, 1e+39
2.777343e+15, 8.802167e+35, 1e+39
2.776961e+15, 8.800274e+35, 1e+39
2.776576e+15, 8.798381e+35, 1e+39
2.776189e+15, 8.796488e+35, 1e+39
2.775807e+15, 8.794595e+35, 1e+39
2.775422e+15, 8.792702e+35, 1e+39
2.775039e+15, 8.790810e+35, 1e+39
2.774653e+15, 8.788917e+35, 1e+39
2.774269e+15, 8.787025e+35, 1e+39
2.773886e+15, 8.785134e+35, 1e+39
2.773500e+15, 8.783242e+35, 1e+39
2.773116e+15, 8.781350e+35, 1e+39
2.772730e+15, 8.779459e+35, 1e+39
2.772348e+15, 8.777568e+35, 1e+39
2.771963e+15, 8.775677e+35, 1e+39
2.771579e+15, 8.773787e+35, 1e+39
2.771196e+15, 8.771896e+35, 1e+39
2.770812e+15, 8.770006e+35, 1e+39
2.770426e+15, 8.768116e+35, 1e+39
2.770041e+15, 8.766226e+35, 1e+39
2.769659e+15, 8.764336e+35, 1e+39
2.769275e+15, 8.762447e+35, 1e+39
2.768891e+15, 8.760557e+35, 1e+39
2.768507e+15, 8.758668e+35, 1e+39
2.768123e+15, 8.756779e+35, 1e+39
2.767739e+15, 8.754890e+35, 1e+39
2.767353e+15, 8.753002e+35, 1e+39
2.766970e+15, 8.751114e+35, 1e+39
2.766587e+15, 8.749225e+35, 1e+39
2.766203e+15, 8.747337e+35, 1e+39
2.765819e+15, 8.745450e+35, 1e+39
2.765435e+15, 8.743562e+35, 1e+39
2.765049e+15, 8.741675e+35, 1e+39
2.764669e+15, 8.739787e+35, 1e+39
2.764282e+15, 8.737900e+35, 1e+39
2.763899e+15, 8.736014e+35, 1e+39
2.763516e+15, 8.734127e+35, 1e+39
2.763130e+15, 8.732241e+35, 1e+39
2.762747e+15, 8.730354e+35, 1e+39
2.762365e+15, 8.728468e+35, 1e+39
2.761983e+15, 8.726582e+35, 1e+39
2.761595e+15, 8.724697e+35, 1e+39
2.761213e+15, 8.722811e+35, 1e+39
2.760829e+15, 8.720926e+35, 1e+39
2.760445e+15, 8.719041e+35, 1e+39
2.760062e+15, 8.717156e+35, 1e+39
2.759679e+15, 8.715272e+35, 1e+39
2.759294e+15, 8.713387e+35, 1e+39
2.758910e+15, 8.711503e+35, 1e+39
2.758528e+15, 8.709619e+35, 1e+39
2.758146e+15, 8.707735e+35, 1e+39
2.757760e+15, 8.705851e+35, 1e+39
2.757376e+15, 8.703968e+35, 1e+39
2.756994e+15, 8.702084e+35, 1e+39
2.756608e+15, 8.700201e+35, 1e+39
2.756227e+15, 8.698318e+35, 1e+39
2.755843e+15, 8.696435e+35, 1e+39
2.755461e+15, 8.694553e+35, 1e+39
2.755076e+15, 8.692671e+35, 1e+39
2.754693e+15, 8.690788e+35, 1e+39
2.754310e+15, 8.688906e+35, 1e+39
2.753926e+15, 8.687025e+35, 1e+39
2.753542e+15, 8.685143e+35, 1e+39
2.753159e+15, 8.683262e+35, 1e+39
2.752778e+15, 8.681381e+35, 1e+39
2.752394e+15, 8.679500e+35, 1e+39
2.752008e+15, 8.677619e+35, 1e+39
2.751627e+15, 8.675738e+35, 1e+39
2.751244e+15, 8.673858e+35, 1e+39
2.750860e+15, 8.671978e+35, 1e+39
2.750477e+15, 8.670098e+35, 1e+39
2.750096e+15, 8.668218e+35, 1e+39
2.749710e+15, 8.666338e+35, 1e+39
2.749329e+15, 8.664459e+35, 1e+39
2.748944e+15, 8.662579e+35, 1e+39
2.748560e+15, 8.660700e+35, 1e+39
2.748180e+15, 8.658821e+35, 1e+39
2.747793e+15, 8.656943e+35, 1e+39
2.747414e+15, 8.655064e+35, 1e+39
2.747031e+15, 8.653186e+35, 1e+39
2.746645e+15, 8.651308e+35, 1e+39
2.746265e+15, 8.649430e+35, 1e+39
2.745879e+15, 8.647552e+35, 1e+39
