# mass density [g cm-3], pressure [erg cm-3], baryon density [1/fm-3]
# energy density [MeV fm-3], pressure [MeV fm-3], baryon density [1/fm-3], chemical potential [MeV], strangeness fraction [admin]
3.326902e+15, 1.215228e+36, 1e+39
3.326509e+15, 1.215016e+36, 1e+39
3.326117e+15, 1.214804e+36, 1e+39
3.325724e+15, 1.214592e+36, 1e+39
3.325336e+15, 1.214380e+36, 1e+39
3.324943e+15, 1.214168e+36, 1e+39
3.324552e+15, 1.213957e+36, 1e+39
3.324161e+15, 1.213745e+36, 1e+39
3.323769e+15, 1.213533e+36, 1e+39
3.323377e+15, 1.213321e+36, 1e+39
3.322985e+15, 1.213109e+36, 1e+39
3.322595e+15, 1.212897e+36, 1e+39
3.322203e+15, 1.212686e+36, 1e+39
3.321811e+15, 1.212474e+36, 1e+39
3.321419e+15, 1.212262e+36, 1e+39
3.321029e+15, 1.212050e+36, 1e+39
3.320637e+15, 1.211839e+36, 1e+39
3.320245e+15, 1.211627e+36, 1e+39
3.319853e+15, 1.211415e+36, 1e+39
3.319460e+15, 1.211204e+36, 1e+39
3.319071e+15, 1.210992e+36, 1e+39
3.318677e+15, 1.210780e+36, 1e+39
3.318290e+15, 1.210569e+36, 1e+39
3.317898e+15, 1.210357e+36, 1e+39
3.317505e+15, 1.210146e+36, 1e+39
3.317117e+15, 1.209934e+36, 1e+39
3.316724e+15, 1.209723e+36, 1e+39
3.316331e+15, 1.209511e+36, 1e+39
3.315940e+15, 1.209300e+36, 1e+39
3.315550e+15, 1.209088e+36, 1e+39
3.315159e+15, 1.208877e+36, 1e+39
3.314767e+15, 1.208665e+36, 1e+39
3.314377e+15, 1.208454e+36, 1e+39
3.313985e+15, 1.208242e+36, 1e+39
3.313592e+15, 1.208031e+36, 1e+39
3.313205e+15, 1.207820e+36, 1e+39
3.312811e+15, 1.207608e+36, 1e+39
3.312422e+15, 1.207397e+36, 1e+39
3.312030e+15, 1.207186e+36, 1e+39
3.311638e+15, 1.206974e+36, 1e+39
3.311247e+15, 1.206763e+36, 1e+39
3.310857e+15, 1.206552e+36, 1e+39
3.310465e+15, 1.206341e+36, 1e+39
3.310075e+15, 1.206129e+36, 1e+39
3.309686e+15, 1.205918e+36, 1e+39
3.309293e+15, 1.205707e+36, 1e+39
3.308903e+15, 1.205496e+36, 1e+39
3.308511e+15, 1.205285e+36, 1e+39
3.308121e+15, 1.205074e+36, 1e+39
3.307730e+15, 1.204862e+36, 1e+39
3.307339e+15, 1.204651e+36, 1e+39
3.306948e+15, 1.204440e+36, 1e+39
3.306557e+15, 1.204229e+36, 1e+39
3.306168e+15, 1.204018e+36, 1e+39
3.305776e+15, 1.203807e+36, 1e+39
3.305385e+15, 1.203596e+36, 1e+39
3.304996e+15, 1.203385e+36, 1e+39
3.304605e+15, 1.203174e+36, 1e+39
3.304212e+15, 1.202963e+36, 1e+39
3.303823e+15, 1.202752e+36, 1e+39
3.303433e+15, 1.202541e+36, 1e+39
3.303042e+15, 1.202330e+36, 1e+39
3.302653e+15, 1.202120e+36, 1e+39
3.302258e+15, 1.201909e+36, 1e+39
3.301871e+15, 1.201698e+36, 1e+39
3.301478e+15, 1.201487e+36, 1e+39
3.301088e+15, 1.201276e+36, 1e+39
3.300697e+15, 1.201065e+36, 1e+39
3.300307e+15, 1.200855e+36, 1e+39
3.299918e+15, 1.200644e+36, 1e+39
3.299528e+15, 1.200433e+36, 1e+39
3.299137e+15, 1.200222e+36, 1e+39
3.298748e+15, 1.200012e+36, 1e+39
3.298355e+15, 1.199801e+36, 1e+39
3.297967e+15, 1.199590e+36, 1e+39
3.297574e+15, 1.199380e+36, 1e+39
3.297184e+15, 1.199169e+36, 1e+39
3.296796e+15, 1.198958e+36, 1e+39
3.296403e+15, 1.198748e+36, 1e+39
3.296016e+15, 1.198537e+36, 1e+39
3.295621e+15, 1.198327e+36, 1e+39
3.295232e+15, 1.198116e+36, 1e+39
3.294845e+15, 1.197905e+36, 1e+39
3.294453e+15, 1.197695e+36, 1e+39
3.294064e+15, 1.197484e+36, 1e+39
3.293672e+15, 1.197274e+36, 1e+39
3.293283e+15, 1.197063e+36, 1e+39
3.292892e+15, 1.196853e+36, 1e+39
3.292502e+15, 1.196643e+36, 1e+39
3.292112e+15, 1.196432e+36, 1e+39
3.291723e+15, 1.196222e+36, 1e+39
3.291331e+15, 1.196011e+36, 1e+39
3.290941e+15, 1.195801e+36, 1e+39
3.290552e+15, 1.195591e+36, 1e+39
3.290162e+15, 1.195380e+36, 1e+39
3.289771e+15, 1.195170e+36, 1e+39
3.289382e+15, 1.194960e+36, 1e+39
3.288990e+15, 1.194750e+36, 1e+39
3.288602e+15, 1.194539e+36, 1e+39
3.288214e+15, 1.194329e+36, 1e+39
3.287823e+15, 1.194119e+36, 1e+39
3.287432e+15, 1.193909e+36, 1e+39
3.287041e+15, 1.193699e+36, 1e+39
3.286653e+15, 1.193488e+36, 1e+39
3.286262e+15, 1.193278e+36, 1e+39
3.285872e+15, 1.193068e+36, 1e+39
3.285483e+15, 1.192858e+36, 1e+39
3.285093e+15, 1.192648e+36, 1e+39
3.284703e+15, 1.192438e+36, 1e+39
3.284316e+15, 1.192228e+36, 1e+39
3.283922e+15, 1.192018e+36, 1e+39
3.283533e+15, 1.191808e+36, 1e+39
3.283145e+15, 1.191598e+36, 1e+39
3.282756e+15, 1.191388e+36, 1e+39
3.282365e+15, 1.191178e+36, 1e+39
3.281976e+15, 1.190968e+36, 1e+39
3.281588e+15, 1.190758e+36, 1e+39
3.281197e+15, 1.190548e+36, 1e+39
3.280805e+15, 1.190338e+36, 1e+39
3.280420e+15, 1.190128e+36, 1e+39
3.280026e+15, 1.189918e+36, 1e+39
3.279641e+15, 1.189708e+36, 1e+39
3.279247e+15, 1.189499e+36, 1e+39
3.278859e+15, 1.189289e+36, 1e+39
3.278470e+15, 1.189079e+36, 1e+39
3.278080e+15, 1.188869e+36, 1e+39
3.277690e+15, 1.188660e+36, 1e+39
3.277300e+15, 1.188450e+36, 1e+39
3.276914e+15, 1.188240e+36, 1e+39
3.276522e+15, 1.188030e+36, 1e+39
3.276132e+15, 1.187821e+36, 1e+39
3.275745e+15, 1.187611e+36, 1e+39
3.275355e+15, 1.187401e+36, 1e+39
3.274965e+15, 1.187192e+36, 1e+39
3.274576e+15, 1.186982e+36, 1e+39
3.274189e+15, 1.186773e+36, 1e+39
3.273797e+15, 1.186563e+36, 1e+39
3.273408e+15, 1.186353e+36, 1e+39
3.273021e+15, 1.186144e+36, 1e+39
3.272630e+15, 1.185934e+36, 1e+39
3.272240e+15, 1.185725e+36, 1e+39
3.271851e+15, 1.185515e+36, 1e+39
3.271463e+15, 1.185306e+36, 1e+39
3.271073e+15, 1.185096e+36, 1e+39
3.270684e+15, 1.184887e+36, 1e+39
3.270293e+15, 1.184678e+36, 1e+39
3.269907e+15, 1.184468e+36, 1e+39
3.269516e+15, 1.184259e+36, 1e+39
3.269129e+15, 1.184049e+36, 1e+39
3.268741e+15, 1.183840e+36, 1e+39
3.268349e+15, 1.183631e+36, 1e+39
3.267963e+15, 1.183422e+36, 1e+39
3.267571e+15, 1.183212e+36, 1e+39
3.267182e+15, 1.183003e+36, 1e+39
3.266792e+15, 1.182794e+36, 1e+39
3.266406e+15, 1.182584e+36, 1e+39
3.266015e+15, 1.182375e+36, 1e+39
3.265626e+15, 1.182166e+36, 1e+39
3.265240e+15, 1.181957e+36, 1e+39
3.264850e+15, 1.181748e+36, 1e+39
3.264460e+15, 1.181539e+36, 1e+39
3.264073e+15, 1.181329e+36, 1e+39
3.263681e+15, 1.181120e+36, 1e+39
3.263296e+15, 1.180911e+36, 1e+39
3.262906e+15, 1.180702e+36, 1e+39
3.262516e+15, 1.180493e+36, 1e+39
3.262126e+15, 1.180284e+36, 1e+39
3.261739e+15, 1.180075e+36, 1e+39
3.261349e+15, 1.179866e+36, 1e+39
3.260962e+15, 1.179657e+36, 1e+39
3.260575e+15, 1.179448e+36, 1e+39
3.260182e+15, 1.179239e+36, 1e+39
3.259797e+15, 1.179030e+36, 1e+39
3.259408e+15, 1.178821e+36, 1e+39
3.259020e+15, 1.178612e+36, 1e+39
3.258630e+15, 1.178403e+36, 1e+39
3.258242e+15, 1.178195e+36, 1e+39
3.257853e+15, 1.177986e+36, 1e+39
3.257463e+15, 1.177777e+36, 1e+39
3.257077e+15, 1.177568e+36, 1e+39
3.256686e+15, 1.177359e+36, 1e+39
3.256298e+15, 1.177151e+36, 1e+39
3.255909e+15, 1.176942e+36, 1e+39
3.255523e+15, 1.176733e+36, 1e+39
3.255135e+15, 1.176524e+36, 1e+39
3.254745e+15, 1.176316e+36, 1e+39
3.254356e+15, 1.176107e+36, 1e+39
3.253969e+15, 1.175898e+36, 1e+39
3.253580e+15, 1.175690e+36, 1e+39
3.253192e+15, 1.175481e+36, 1e+39
3.252803e+15, 1.175272e+36, 1e+39
3.252413e+15, 1.175064e+36, 1e+39
3.252028e+15, 1.174855e+36, 1e+39
3.251638e+15, 1.174647e+36, 1e+39
3.251251e+15, 1.174438e+36, 1e+39
3.250861e+15, 1.174230e+36, 1e+39
3.250471e+15, 1.174021e+36, 1e+39
3.250086e+15, 1.173813e+36, 1e+39
3.249698e+15, 1.173604e+36, 1e+39
3.249310e+15, 1.173396e+36, 1e+39
3.248923e+15, 1.173187e+36, 1e+39
3.248533e+15, 1.172979e+36, 1e+39
3.248143e+15, 1.172770e+36, 1e+39
3.247757e+15, 1.172562e+36, 1e+39
3.247367e+15, 1.172354e+36, 1e+39
3.246980e+15, 1.172145e+36, 1e+39
3.246592e+15, 1.171937e+36, 1e+39
3.246204e+15, 1.171729e+36, 1e+39
3.245817e+15, 1.171520e+36, 1e+39
3.245430e+15, 1.171312e+36, 1e+39
3.245042e+15, 1.171104e+36, 1e+39
3.244653e+15, 1.170896e+36, 1e+39
3.244263e+15, 1.170687e+36, 1e+39
3.243877e+15, 1.170479e+36, 1e+39
3.243488e+15, 1.170271e+36, 1e+39
3.243102e+15, 1.170063e+36, 1e+39
3.242715e+15, 1.169855e+36, 1e+39
3.242325e+15, 1.169646e+36, 1e+39
3.241937e+15, 1.169438e+36, 1e+39
3.241549e+15, 1.169230e+36, 1e+39
3.241162e+15, 1.169022e+36, 1e+39
3.240775e+15, 1.168814e+36, 1e+39
3.240388e+15, 1.168606e+36, 1e+39
3.240000e+15, 1.168398e+36, 1e+39
3.239611e+15, 1.168190e+36, 1e+39
3.239225e+15, 1.167982e+36, 1e+39
3.238834e+15, 1.167774e+36, 1e+39
3.238448e+15, 1.167566e+36, 1e+39
3.238059e+15, 1.167358e+36, 1e+39
3.237672e+15, 1.167150e+36, 1e+39
3.237285e+15, 1.166942e+36, 1e+39
3.236899e+15, 1.166734e+36, 1e+39
3.236511e+15, 1.166527e+36, 1e+39
3.236119e+15, 1.166319e+36, 1e+39
3.235736e+15, 1.166111e+36, 1e+39
3.235348e+15, 1.165903e+36, 1e+39
3.234960e+15, 1.165695e+36, 1e+39
3.234570e+15, 1.165487e+36, 1e+39
3.234188e+15, 1.165280e+36, 1e+39
3.233798e+15, 1.165072e+36, 1e+39
3.233411e+15, 1.164864e+36, 1e+39
3.233023e+15, 1.164656e+36, 1e+39
3.232635e+15, 1.164449e+36, 1e+39
3.232249e+15, 1.164241e+36, 1e+39
3.231861e+15, 1.164033e+36, 1e+39
3.231471e+15, 1.163826e+36, 1e+39
3.231087e+15, 1.163618e+36, 1e+39
3.230699e+15, 1.163411e+36, 1e+39
3.230311e+15, 1.163203e+36, 1e+39
3.229926e+15, 1.162995e+36, 1e+39
3.229537e+15, 1.162788e+36, 1e+39
3.229151e+15, 1.162580e+36, 1e+39
3.228762e+15, 1.162373e+36, 1e+39
3.228375e+15, 1.162165e+36, 1e+39
3.227989e+15, 1.161958e+36, 1e+39
3.227602e+15, 1.161750e+36, 1e+39
3.227215e+15, 1.161543e+36, 1e+39
3.226826e+15, 1.161336e+36, 1e+39
3.226440e+15, 1.161128e+36, 1e+39
3.226053e+15, 1.160921e+36, 1e+39
3.225666e+15, 1.160713e+36, 1e+39
3.225278e+15, 1.160506e+36, 1e+39
3.224891e+15, 1.160299e+36, 1e+39
3.224506e+15, 1.160091e+36, 1e+39
3.224117e+15, 1.159884e+36, 1e+39
3.223731e+15, 1.159677e+36, 1e+39
3.223345e+15, 1.159470e+36, 1e+39
3.222957e+15, 1.159262e+36, 1e+39
3.222568e+15, 1.159055e+36, 1e+39
3.222184e+15, 1.158848e+36, 1e+39
3.221796e+15, 1.158641e+36, 1e+39
3.221410e+15, 1.158433e+36, 1e+39
3.221022e+15, 1.158226e+36, 1e+39
3.220637e+15, 1.158019e+36, 1e+39
3.220247e+15, 1.157812e+36, 1e+39
3.219860e+15, 1.157605e+36, 1e+39
3.219476e+15, 1.157398e+36, 1e+39
3.219088e+15, 1.157191e+36, 1e+39
3.218703e+15, 1.156984e+36, 1e+39
3.218316e+15, 1.156777e+36, 1e+39
3.217927e+15, 1.156570e+36, 1e+39
3.217541e+15, 1.156363e+36, 1e+39
3.217155e+15, 1.156156e+36, 1e+39
3.216768e+15, 1.155949e+36, 1e+39
3.216381e+15, 1.155742e+36, 1e+39
3.215995e+15, 1.155535e+36, 1e+39
3.215608e+15, 1.155328e+36, 1e+39
3.215222e+15, 1.155121e+36, 1e+39
3.214834e+15, 1.154914e+36, 1e+39
3.214448e+15, 1.154707e+36, 1e+39
3.214062e+15, 1.154500e+36, 1e+39
3.213675e+15, 1.154294e+36, 1e+39
3.213289e+15, 1.154087e+36, 1e+39
3.212903e+15, 1.153880e+36, 1e+39
3.212516e+15, 1.153673e+36, 1e+39
3.212130e+15, 1.153467e+36, 1e+39
3.211745e+15, 1.153260e+36, 1e+39
3.211356e+15, 1.153053e+36, 1e+39
3.210970e+15, 1.152846e+36, 1e+39
3.210584e+15, 1.152640e+36, 1e+39
3.210199e+15, 1.152433e+36, 1e+39
3.209810e+15, 1.152226e+36, 1e+39
3.209425e+15, 1.152020e+36, 1e+39
3.209039e+15, 1.151813e+36, 1e+39
3.208653e+15, 1.151607e+36, 1e+39
3.208266e+15, 1.151400e+36, 1e+39
3.207881e+15, 1.151193e+36, 1e+39
3.207493e+15, 1.150987e+36, 1e+39
3.207106e+15, 1.150780e+36, 1e+39
3.206721e+15, 1.150574e+36, 1e+39
3.206334e+15, 1.150367e+36, 1e+39
3.205949e+15, 1.150161e+36, 1e+39
3.205562e+15, 1.149955e+36, 1e+39
3.205177e+15, 1.149748e+36, 1e+39
3.204790e+15, 1.149542e+36, 1e+39
3.204405e+15, 1.149335e+36, 1e+39
3.204020e+15, 1.149129e+36, 1e+39
3.203633e+15, 1.148923e+36, 1e+39
3.203246e+15, 1.148716e+36, 1e+39
3.202862e+15, 1.148510e+36, 1e+39
3.202472e+15, 1.148304e+36, 1e+39
3.202087e+15, 1.148097e+36, 1e+39
3.201703e+15, 1.147891e+36, 1e+39
3.201316e+15, 1.147685e+36, 1e+39
3.200930e+15, 1.147479e+36, 1e+39
3.200545e+15, 1.147272e+36, 1e+39
3.200157e+15, 1.147066e+36, 1e+39
3.199772e+15, 1.146860e+36, 1e+39
3.199386e+15, 1.146654e+36, 1e+39
3.199000e+15, 1.146448e+36, 1e+39
3.198615e+15, 1.146242e+36, 1e+39
3.198228e+15, 1.146035e+36, 1e+39
3.197843e+15, 1.145829e+36, 1e+39
3.197457e+15, 1.145623e+36, 1e+39
3.197072e+15, 1.145417e+36, 1e+39
3.196686e+15, 1.145211e+36, 1e+39
3.196300e+15, 1.145005e+36, 1e+39
3.195915e+15, 1.144799e+36, 1e+39
3.195530e+15, 1.144593e+36, 1e+39
3.195144e+15, 1.144387e+36, 1e+39
3.194758e+15, 1.144181e+36, 1e+39
3.194371e+15, 1.143975e+36, 1e+39
3.193985e+15, 1.143769e+36, 1e+39
3.193599e+15, 1.143563e+36, 1e+39
3.193217e+15, 1.143358e+36, 1e+39
3.192830e+15, 1.143152e+36, 1e+39
3.192445e+15, 1.142946e+36, 1e+39
3.192058e+15, 1.142740e+36, 1e+39
3.191674e+15, 1.142534e+36, 1e+39
3.191287e+15, 1.142328e+36, 1e+39
3.190902e+15, 1.142123e+36, 1e+39
3.190515e+15, 1.141917e+36, 1e+39
3.190131e+15, 1.141711e+36, 1e+39
3.189746e+15, 1.141505e+36, 1e+39
3.189361e+15, 1.141300e+36, 1e+39
3.188974e+15, 1.141094e+36, 1e+39
3.188592e+15, 1.140888e+36, 1e+39
3.188203e+15, 1.140683e+36, 1e+39
3.187820e+15, 1.140477e+36, 1e+39
3.187434e+15, 1.140272e+36, 1e+39
3.187050e+15, 1.140066e+36, 1e+39
3.186662e+15, 1.139860e+36, 1e+39
3.186279e+15, 1.139655e+36, 1e+39
3.185895e+15, 1.139449e+36, 1e+39
3.185507e+15, 1.139244e+36, 1e+39
3.185121e+15, 1.139038e+36, 1e+39
3.184737e+15, 1.138833e+36, 1e+39
3.184352e+15, 1.138627e+36, 1e+39
3.183965e+15, 1.138422e+36, 1e+39
3.183581e+15, 1.138216e+36, 1e+39
3.183196e+15, 1.138011e+36, 1e+39
3.182812e+15, 1.137806e+36, 1e+39
3.182427e+15, 1.137600e+36, 1e+39
3.182041e+15, 1.137395e+36, 1e+39
3.181656e+15, 1.137189e+36, 1e+39
3.181272e+15, 1.136984e+36, 1e+39
3.180886e+15, 1.136779e+36, 1e+39
3.180502e+15, 1.136574e+36, 1e+39
3.180114e+15, 1.136368e+36, 1e+39
3.179729e+15, 1.136163e+36, 1e+39
3.179346e+15, 1.135958e+36, 1e+39
3.178960e+15, 1.135753e+36, 1e+39
3.178577e+15, 1.135547e+36, 1e+39
3.178189e+15, 1.135342e+36, 1e+39
3.177807e+15, 1.135137e+36, 1e+39
3.177420e+15, 1.134932e+36, 1e+39
3.177037e+15, 1.134727e+36, 1e+39
3.176651e+15, 1.134522e+36, 1e+39
3.176266e+15, 1.134316e+36, 1e+39
3.175882e+15, 1.134111e+36, 1e+39
3.175499e+15, 1.133906e+36, 1e+39
3.175114e+15, 1.133701e+36, 1e+39
3.174728e+15, 1.133496e+36, 1e+39
3.174343e+15, 1.133291e+36, 1e+39
3.173959e+15, 1.133086e+36, 1e+39
3.173574e+15, 1.132881e+36, 1e+39
3.173190e+15, 1.132676e+36, 1e+39
3.172805e+15, 1.132471e+36, 1e+39
3.172420e+15, 1.132267e+36, 1e+39
3.172033e+15, 1.132062e+36, 1e+39
3.171653e+15, 1.131857e+36, 1e+39
3.171266e+15, 1.131652e+36, 1e+39
3.170881e+15, 1.131447e+36, 1e+39
3.170500e+15, 1.131242e+36, 1e+39
3.170112e+15, 1.131037e+36, 1e+39
3.169730e+15, 1.130833e+36, 1e+39
3.169344e+15, 1.130628e+36, 1e+39
3.168961e+15, 1.130423e+36, 1e+39
3.168574e+15, 1.130218e+36, 1e+39
3.168190e+15, 1.130014e+36, 1e+39
3.167808e+15, 1.129809e+36, 1e+39
3.167420e+15, 1.129604e+36, 1e+39
3.167038e+15, 1.129400e+36, 1e+39
3.166651e+15, 1.129195e+36, 1e+39
3.166270e+15, 1.128990e+36, 1e+39
3.165884e+15, 1.128786e+36, 1e+39
3.165501e+15, 1.128581e+36, 1e+39
3.165116e+15, 1.128376e+36, 1e+39
3.164732e+15, 1.128172e+36, 1e+39
3.164347e+15, 1.127967e+36, 1e+39
3.163963e+15, 1.127763e+36, 1e+39
3.163579e+15, 1.127558e+36, 1e+39
3.163193e+15, 1.127354e+36, 1e+39
3.162810e+15, 1.127149e+36, 1e+39
3.162425e+15, 1.126945e+36, 1e+39
3.162041e+15, 1.126740e+36, 1e+39
3.161659e+15, 1.126536e+36, 1e+39
3.161273e+15, 1.126332e+36, 1e+39
3.160892e+15, 1.126127e+36, 1e+39
3.160504e+15, 1.125923e+36, 1e+39
3.160122e+15, 1.125718e+36, 1e+39
3.159737e+15, 1.125514e+36, 1e+39
3.159355e+15, 1.125310e+36, 1e+39
3.158970e+15, 1.125106e+36, 1e+39
3.158586e+15, 1.124901e+36, 1e+39
3.158203e+15, 1.124697e+36, 1e+39
3.157818e+15, 1.124493e+36, 1e+39
3.157435e+15, 1.124289e+36, 1e+39
3.157050e+15, 1.124084e+36, 1e+39
3.156667e+15, 1.123880e+36, 1e+39
3.156283e+15, 1.123676e+36, 1e+39
3.155896e+15, 1.123472e+36, 1e+39
