################################################################################
# config_name = sly_4_MFTQCD.properties.conf
# mu_0 = 2700.0
# quarks_eos_file_name = ../workspace/eos.mft.qcd/MFT.QCD.B_70_XI_0.0075.FULL.NUC.csv
# hadrons_eos_file_name = ../workspace/eos.sly4/sly4.dat.NUC.csv
#
# Range Quarks - P(mu) = EoSRange(inf_limit=679.5593621124518, sup_limit=7259.004141288889)
# Range Hadrons - P(mu)  = EoSRange(inf_limit=924.0063717038253, sup_limit=3566.1298585739605)
#
# Range = EoSRange(inf_limit=924.0063717038253, sup_limit=3566.1298585739605)
#
# Transition pressure (hadrons) = [ 1716.51221336]
# Transition pressure (quarks) = [ 1716.51221336]
#
################################################################################
# energy density [MeV fm-3], pressure [MeV fm-3], chem_potential [fm-3]
1717.83634209, 972.7756434, 2130.02069604
1714.49714828, 969.408774266, 2127.37592779
1711.15795446, 966.041905131, 2124.73115953
1707.81876065, 962.675035996, 2122.08639128
1704.47956683, 959.308166861, 2119.44162302
1701.14037302, 955.941297727, 2116.79685477
1697.8011792, 952.574428592, 2114.15208651
1694.46198539, 949.207559457, 2111.50731826
1691.12279157, 945.840690323, 2108.86255
1687.80403849, 942.564782364, 2106.21778174
1684.49248367, 939.320892625, 2103.57301349
1681.18092885, 936.077002885, 2100.92824523
1677.86937403, 932.833113146, 2098.28347698
1674.55781922, 929.589223407, 2095.63870872
1671.2462644, 926.345333668, 2092.99394047
1667.93470958, 923.101443928, 2090.34917221
1664.62315476, 919.857554189, 2087.70440396
1661.31159994, 916.61366445, 2085.0596357
1658.00004512, 913.369774711, 2082.41486745
1654.6884903, 910.125884971, 2079.77009919
1651.37693548, 906.881995232, 2077.12533094
1648.06538067, 903.638105493, 2074.48056268
1644.75382585, 900.394215753, 2071.83579443
1641.44227103, 897.150326014, 2069.19102617
1638.13071621, 893.906436275, 2066.54625792
1634.81916139, 890.662546536, 2063.90148966
1631.50760657, 887.418656796, 2061.25672141
1628.19605175, 884.174767057, 2058.61195315
1624.88449693, 880.930877318, 2055.9671849
1621.57294212, 877.686987579, 2053.32241664
1618.2613873, 874.443097839, 2050.67764839
1614.94983248, 871.1992081, 2048.03288013
1611.63827766, 867.955318361, 2045.38811188
1608.32672284, 864.711428622, 2042.74334362
1605.01516802, 861.467538882, 2040.09857537
1601.7036132, 858.223649143, 2037.45380711
1598.39205839, 854.979759404, 2034.80903886
1595.08050357, 851.735869665, 2032.1642706
1591.76894875, 848.491979925, 2029.51950235
1588.45739393, 845.248090186, 2026.87473409
1585.16746711, 842.082070857, 2024.22996584
1581.893884, 838.974909235, 2021.58519758
1578.62030089, 835.867747613, 2018.94042933
1575.34671778, 832.760585991, 2016.29566107
1572.07313467, 829.653424369, 2013.65089282
1568.79955156, 826.546262746, 2011.00612456
1565.52596846, 823.439101124, 2008.36135631
1562.25238535, 820.331939502, 2005.71658805
1558.97880224, 817.22477788, 2003.07181979
1555.70521913, 814.117616258, 2000.42705154
1552.43163602, 811.010454636, 1997.78228328
1549.15805292, 807.903293013, 1995.13751503
1545.88446981, 804.796131391, 1992.49274677
1542.6108867, 801.688969769, 1989.84797852
1539.33730359, 798.581808147, 1987.20321026
1536.06372048, 795.474646525, 1984.55844201
1532.79013737, 792.367484903, 1981.91367375
1529.51655427, 789.26032328, 1979.2689055
1526.24297116, 786.153161658, 1976.62413724
1522.96938805, 783.046000036, 1973.97936899
1519.69580494, 779.938838414, 1971.33460073
1516.42222183, 776.831676792, 1968.68983248
1513.14863872, 773.724515169, 1966.04506422
1509.87505562, 770.617353547, 1963.40029597
1506.60147251, 767.510191925, 1960.75552771
1503.3278894, 764.403030303, 1958.11075946
1500.05430629, 761.295868681, 1955.4659912
1496.78072318, 758.188707059, 1952.82122295
1493.50714007, 755.081545436, 1950.17645469
1490.23355697, 751.974383814, 1947.53168644
1486.96651884, 748.89879275, 1944.88691818
1483.72048866, 745.924605498, 1942.24214993
1480.47445849, 742.950418246, 1939.59738167
1477.22842831, 739.976230995, 1936.95261342
1473.98239814, 737.002043743, 1934.30784516
1470.73636796, 734.027856491, 1931.66307691
1467.49033779, 731.053669239, 1929.01830865
1464.24430761, 728.079481987, 1926.3735404
1460.99827744, 725.105294735, 1923.72877214
1457.75224726, 722.131107484, 1921.08400389
1454.50621709, 719.156920232, 1918.43923563
1451.26018691, 716.18273298, 1915.79446738
1448.01415674, 713.208545728, 1913.14969912
1444.76812656, 710.234358476, 1910.50493087
1441.52209639, 707.260171225, 1907.86016261
1438.27606621, 704.285983973, 1905.21539436
1435.03003604, 701.311796721, 1902.5706261
1431.78400586, 698.337609469, 1899.92585785
1428.53797569, 695.363422217, 1897.28108959
1425.29194551, 692.389234965, 1894.63632133
1422.04591534, 689.415047714, 1891.99155308
1418.79988516, 686.440860462, 1889.34678482
1415.55385499, 683.46667321, 1886.70201657
1412.30782481, 680.492485958, 1884.05724831
1409.06179464, 677.518298706, 1881.41248006
1405.81576446, 674.544111454, 1878.7677118
1402.56973429, 671.569924203, 1876.12294355
1399.32370411, 668.595736951, 1873.47817529
1396.07767394, 665.621549699, 1870.83340704
1392.83164376, 662.647362447, 1868.18863878
1389.61940796, 659.783639486, 1865.54387053
1386.41278403, 656.938259667, 1862.89910227
1383.20616011, 654.092879848, 1860.25433402
1379.99953618, 651.247500029, 1857.60956576
1376.79291226, 648.40212021, 1854.96479751
1373.58628833, 645.556740391, 1852.32002925
1370.37966441, 642.711360572, 1849.675261
1367.17304048, 639.865980753, 1847.03049274
1363.96641656, 637.020600934, 1844.38572449
1360.75979263, 634.175221115, 1841.74095623
1357.55316871, 631.329841296, 1839.09618798
1354.34654478, 628.484461477, 1836.45141972
1351.13992086, 625.639081658, 1833.80665147
1347.93329693, 622.793701839, 1831.16188321
1344.72667301, 619.94832202, 1828.51711496
1341.52004908, 617.102942201, 1825.8723467
1338.31342516, 614.257562382, 1823.22757845
1335.10680123, 611.412182563, 1820.58281019
1331.90017731, 608.566802744, 1817.93804194
1328.69355338, 605.721422925, 1815.29327368
1325.48692946, 602.876043107, 1812.64850543
1322.28030553, 600.030663288, 1810.00373717
1319.07368161, 597.185283469, 1807.35896892
1315.86705768, 594.33990365, 1804.71420066
1312.66043376, 591.494523831, 1802.06943241
1309.45380983, 588.649144012, 1799.42466415
1306.24718591, 585.803764193, 1796.7798959
1303.04056198, 582.958384374, 1794.13512764
1299.84084288, 580.162404617, 1791.49035938
1296.65443988, 577.461751397, 1788.84559113
1293.46803688, 574.761098177, 1786.20082287
1290.28163388, 572.060444957, 1783.55605462
1287.09523088, 569.359791737, 1780.91128636
1283.90882789, 566.659138517, 1778.26651811
1280.72242489, 563.958485297, 1775.62174985
1277.53602189, 561.257832077, 1772.9769816
1274.34961889, 558.557178857, 1770.33221334
1271.16321589, 555.856525637, 1767.68744509
1267.97681289, 553.155872417, 1765.04267683
1264.79040989, 550.455219197, 1762.39790858
1261.60400689, 547.754565977, 1759.75314032
1258.41760389, 545.053912757, 1757.10837207
1255.23120089, 542.353259537, 1754.46360381
1252.04479789, 539.652606317, 1751.81883556
1248.8583949, 536.951953097, 1749.1740673
1245.6719919, 534.251299877, 1746.52929905
1242.4855889, 531.550646657, 1743.88453079
1239.2991859, 528.849993437, 1741.23976254
1236.1127829, 526.149340218, 1738.59499428
1232.9263799, 523.448686998, 1735.95022603
1229.7399769, 520.748033778, 1733.30545777
1226.5535739, 518.047380558, 1730.66068952
1223.3671709, 515.346727338, 1728.01592126
1220.1807679, 512.646074118, 1725.37115301
1216.9943649, 509.945420898, 1722.72638475
1213.80796191, 507.244767678, 1720.0816165
1210.62954924, 504.627881265, 1717.43684824
1207.45455689, 502.046815851, 1714.79207999
1204.27956454, 499.465750437, 1712.14731173
1201.10457219, 496.884685022, 1709.50254348
1197.92957984, 494.303619608, 1706.85777522
1194.75458749, 491.722554194, 1704.21300697
1191.57959514, 489.14148878, 1701.56823871
1188.40460279, 486.560423365, 1698.92347046
1185.22961044, 483.979357951, 1696.2787022
1182.05461809, 481.398292537, 1693.63393395
1178.87962574, 478.817227123, 1690.98916569
1175.70463339, 476.236161709, 1688.34439744
1172.52964104, 473.655096294, 1685.69962918
1169.35464869, 471.07403088, 1683.05486092
1166.17965634, 468.492965466, 1680.41009267
1163.00466399, 465.911900052, 1677.76532441
1159.82967164, 463.330834637, 1675.12055616
1156.65467929, 460.749769223, 1672.4757879
1153.47968694, 458.168703809, 1669.83101965
1150.30469459, 455.587638395, 1667.18625139
1147.12970224, 453.00657298, 1664.54148314
1143.95470989, 450.425507566, 1661.89671488
1140.77971754, 447.844442152, 1659.25194663
1137.60472519, 445.263376738, 1656.60717837
1134.42973284, 442.682311324, 1653.96241012
1131.25474049, 440.101245909, 1651.31764186
1128.08155143, 437.546795838, 1648.67287361
1124.91571373, 435.100759255, 1646.02810535
1121.74987604, 432.654722672, 1643.3833371
1118.58403835, 430.208686089, 1640.73856884
1115.41820065, 427.762649507, 1638.09380059
1112.25236296, 425.316612924, 1635.44903233
1109.08652526, 422.870576341, 1632.80426408
1105.92068757, 420.424539758, 1630.15949582
1102.75484987, 417.978503175, 1627.51472757
1099.58901218, 415.532466593, 1624.86995931
1096.42317449, 413.08643001, 1622.22519106
1093.25733679, 410.640393427, 1619.5804228
1090.0914991, 408.194356844, 1616.93565455
1086.9256614, 405.748320261, 1614.29088629
1083.75982371, 403.302283679, 1611.64611804
1080.59398601, 400.856247096, 1609.00134978
1077.42814832, 398.410210513, 1606.35658153
1074.26231063, 395.96417393, 1603.71181327
1071.09647293, 393.518137347, 1601.06704502
1067.93063524, 391.072100765, 1598.42227676
1064.76479754, 388.626064182, 1595.77750851
1061.59895985, 386.180027599, 1593.13274025
1058.43312215, 383.733991016, 1590.487972
1055.26728446, 381.287954433, 1587.84320374
1052.10144677, 378.841917851, 1585.19843549
1048.93560907, 376.395881268, 1582.55366723
1045.76362088, 374.037961532, 1579.90889897
1042.5887374, 371.721453138, 1577.26413072
1039.41385391, 369.404944744, 1574.61936246
1036.23897043, 367.088436351, 1571.97459421
1033.06408695, 364.771927957, 1569.32982595
1029.88920346, 362.455419563, 1566.6850577
1026.71431998, 360.13891117, 1564.04028944
1023.5394365, 357.822402776, 1561.39552119
1020.36455301, 355.505894382, 1558.75075293
1017.18966953, 353.189385989, 1556.10598468
1014.01478605, 350.872877595, 1553.46121642
1010.83990256, 348.556369201, 1550.81644817
1007.66501908, 346.239860808, 1548.17167991
1004.4901356, 343.923352414, 1545.52691166
1001.31525211, 341.60684402, 1542.8821434
998.140368628, 339.290335627, 1540.23737515
994.965485145, 336.973827233, 1537.59260689
991.790601661, 334.657318839, 1534.94783864
988.615718178, 332.340810446, 1532.30307038
985.440834694, 330.024302052, 1529.65830213
982.265951211, 327.707793658, 1527.01353387
979.091067727, 325.391285265, 1524.36876562
975.916184244, 323.074776871, 1521.72399736
972.741300761, 320.758268477, 1519.07922911
969.56083431, 318.478091931, 1516.43446085
966.367107086, 316.284185315, 1513.7896926
963.173379862, 314.090278699, 1511.14492434
959.979652638, 311.896372083, 1508.50015609
956.785925414, 309.702465467, 1505.85538783
953.59219819, 307.508558851, 1503.21061958
950.398470965, 305.314652236, 1500.56585132
947.204743741, 303.12074562, 1497.92108307
944.011016517, 300.926839004, 1495.27631481
940.817289293, 298.732932388, 1492.63154656
937.623562069, 296.539025772, 1489.9867783
934.429834845, 294.345119156, 1487.34201005
931.236107621, 292.151212541, 1484.69724179
928.042380397, 289.957305925, 1482.05247354
924.848653173, 287.763399309, 1479.40770528
921.654925949, 285.569492693, 1476.76293703
918.461198725, 283.375586077, 1474.11816877
915.267471501, 281.181679461, 1471.47340051
912.073744276, 278.987772846, 1468.82863226
908.880017052, 276.79386623, 1466.183864
905.686289828, 274.599959614, 1463.53909575
902.492562604, 272.406052998, 1460.89432749
899.29883538, 270.212146382, 1458.24955924
896.102217356, 268.033697085, 1455.60479098
892.882242292, 265.980091077, 1452.96002273
889.662267228, 263.926485068, 1450.31525447
886.442292164, 261.872879059, 1447.67048622
883.222317099, 259.819273051, 1445.02571796
880.002342035, 257.765667042, 1442.38094971
876.782366971, 255.712061033, 1439.73618145
873.562391907, 253.658455025, 1437.0914132
870.342416843, 251.604849016, 1434.44664494
867.122441779, 249.551243007, 1431.80187669
863.902466715, 247.497636999, 1429.15710843
860.68249165, 245.44403099, 1426.51234018
857.462516586, 243.390424981, 1423.86757192
854.242541522, 241.336818972, 1421.22280367
851.022566458, 239.283212964, 1418.57803541
847.802591394, 237.229606955, 1415.93326716
844.58261633, 235.176000946, 1413.2884989
841.362641266, 233.122394938, 1410.64373065
838.142666201, 231.068788929, 1407.99896239
834.922691137, 229.01518292, 1405.35419414
831.702716073, 226.961576912, 1402.70942588
828.482741009, 224.907970903, 1400.06465763
825.262765945, 222.854364894, 1397.41988937
822.000280413, 220.932789305, 1394.77512112
818.737109975, 219.013342616, 1392.13035286
815.473939537, 217.093895927, 1389.48558461
812.210769099, 215.174449238, 1386.84081635
808.947598661, 213.25500255, 1384.1960481
805.684428223, 211.335555861, 1381.55127984
802.421257785, 209.416109172, 1378.90651159
799.158087346, 207.496662483, 1376.26174333
795.894916908, 205.577215795, 1373.61697508
792.63174647, 203.657769106, 1370.97220682
789.368576032, 201.738322417, 1368.32743856
786.105405594, 199.818875729, 1365.68267031
782.842235156, 197.89942904, 1363.03790205
779.579064718, 195.979982351, 1360.3931338
776.31589428, 194.060535662, 1357.74836554
773.052723842, 192.141088974, 1355.10359729
769.789553404, 190.221642285, 1352.45882903
766.526382966, 188.302195596, 1349.81406078
763.263212528, 186.382748908, 1347.16929252
760.00004209, 184.463302219, 1344.52452427
756.736361704, 182.545492026, 1341.87975601
753.424960983, 180.781424625, 1339.23498776
750.113560263, 179.017357223, 1336.5902195
746.802159542, 177.253289822, 1333.94545125
743.490758822, 175.48922242, 1331.30068299
740.179358101, 173.725155019, 1328.65591474
736.86795738, 171.961087617, 1326.01114648
733.55655666, 170.197020215, 1323.36637823
730.245155939, 168.432952814, 1320.72160997
726.933755218, 166.668885412, 1318.07684172
723.622354498, 164.904818011, 1315.43207346
720.310953777, 163.140750609, 1312.78730521
716.999553057, 161.376683208, 1310.14253695
713.688152336, 159.612615806, 1307.4977687
710.376751615, 157.848548405, 1304.85300044
707.065350895, 156.084481003, 1302.20823219
703.753950174, 154.320413602, 1299.56346393
700.442549453, 152.5563462, 1296.91869568
697.131148733, 150.792278799, 1294.27392742
693.819748012, 149.028211397, 1291.62915917
690.505859475, 147.265922017, 1288.98439091
687.070708494, 145.590416288, 1286.33962266
683.635557512, 143.91491056, 1283.6948544
680.200406531, 142.239404832, 1281.05008615
676.76525555, 140.563899104, 1278.40531789
673.330104569, 138.888393375, 1275.76054964
669.894953588, 137.212887647, 1273.11578138
666.459802607, 135.537381919, 1270.47101313
663.024651625, 133.861876191, 1267.82624487
659.589500644, 132.186370462, 1265.18147661
656.154349663, 130.510864734, 1262.53670836
652.719198682, 128.835359006, 1259.8919401
649.284047701, 127.159853278, 1257.24717185
645.848896719, 125.48434755, 1254.60240359
642.413745738, 123.808841821, 1251.95763534
638.978594757, 122.133336093, 1249.31286708
635.543443776, 120.457830365, 1246.66809883
632.108292795, 118.782324637, 1244.02333057
628.673141814, 117.106818908, 1241.37856232
625.182152922, 115.555361491, 1238.73379406
621.670465211, 114.049879088, 1236.08902581
618.158777501, 112.544396686, 1233.44425755
614.647089791, 111.038914283, 1230.7994893
611.13540208, 109.53343188, 1228.15472104
607.62371437, 108.027949478, 1225.50995279
604.11202666, 106.522467075, 1222.86518453
600.600338949, 105.016984672, 1220.22041628
597.088651239, 103.51150227, 1217.57564802
593.576963529, 102.006019867, 1214.93087977
590.065275819, 100.500537464, 1212.28611151
586.553588108, 98.9950550617, 1209.64134326
583.041900398, 97.489572659, 1206.996575
579.530212688, 95.9840902564, 1204.35180675
576.018524977, 94.4786078537, 1201.70703849
572.506837267, 92.973125451, 1199.06227024
568.995149557, 91.4676430484, 1196.41750198
565.423731329, 89.9969029185, 1193.77273373
561.723638352, 88.6010103186, 1191.12796547
558.023545376, 87.2051177187, 1188.48319722
554.3234524, 85.8092251188, 1185.83842896
550.623359424, 84.4133325189, 1183.19366071
546.923266448, 83.0174399191, 1180.54889245
543.223173471, 81.6215473192, 1177.9041242
539.523080495, 80.2256547193, 1175.25935594
535.822987519, 78.8297621194, 1172.61458769
532.122894543, 77.4338695195, 1169.96981943
528.422801567, 76.0379769196, 1167.32505118
524.72270859, 74.6420843197, 1164.68028292
521.022615614, 73.2461917198, 1162.03551467
517.322522638, 71.8502991199, 1159.39074641
513.622429662, 70.45440652, 1156.74597815
509.922336686, 69.0585139201, 1154.1012099
506.129453239, 67.7303346958, 1151.45644164
502.239409521, 66.4730604808, 1148.81167339
498.349365803, 65.2157862658, 1146.16690513
494.459322085, 63.9585120508, 1143.52213688
490.569278366, 62.7012378359, 1140.87736862
486.679234648, 61.4439636209, 1138.23260037
482.78919093, 60.1866894059, 1135.58783211
478.899147212, 58.9294151909, 1132.94306386
475.009103494, 57.672140976, 1130.2982956
471.119059776, 56.414866761, 1127.65352735
467.229016057, 55.157592546, 1125.00875909
463.338972339, 53.900318331, 1122.36399084
459.448928621, 52.6430441161, 1119.71922258
455.558884903, 51.3857699011, 1117.07445433
451.668841185, 50.1284956861, 1114.42968607
447.529439183, 48.9959958078, 1111.78491782
443.369288424, 47.8738780355, 1109.14014956
439.209137665, 46.7517602633, 1106.49538131
435.048986907, 45.6296424911, 1103.85061305
430.888836148, 44.5075247188, 1101.2058448
426.728685389, 43.3854069466, 1098.56107654
422.56853463, 42.2632891744, 1095.91630829
418.408383871, 41.1411714021, 1093.27154003
414.248233112, 40.0190536299, 1090.62677178
410.088082353, 38.8969358577, 1087.98200352
405.927931594, 37.7748180854, 1085.33723527
401.767780835, 36.6527003132, 1082.69246701
397.607630076, 35.530582541, 1080.04769876
393.165985917, 34.5035253533, 1077.4029305
388.622887088, 33.5107288931, 1074.75816225
384.079788258, 32.517932433, 1072.11339399
379.536689429, 31.5251359728, 1069.46862574
374.993590599, 30.5323395127, 1066.82385748
370.45049177, 29.5395430525, 1064.17908923
365.907392941, 28.5467465924, 1061.53432097
361.364294111, 27.5539501322, 1058.88955272
356.821195282, 26.5611536721, 1056.24478446
352.278096452, 25.5683572119, 1053.6000162
347.734997623, 24.5755607518, 1050.95524795
343.176422241, 23.5865726669, 1048.31047969
338.100792289, 22.7248056745, 1045.66571144
333.025162337, 21.8630386821, 1043.02094318
327.949532386, 21.0012716897, 1040.37617493
322.873902434, 20.1395046973, 1037.73140667
317.798272482, 19.2777377049, 1035.08663842
312.722642531, 18.4159707125, 1032.44187016
307.647012579, 17.55420372, 1029.79710191
302.571382627, 16.6924367276, 1027.15233365
297.495752676, 15.8306697352, 1024.5075654
292.420122724, 14.9689027428, 1021.86279714
286.702174304, 14.2187744191, 1019.21802889
280.860607929, 13.4901313498, 1016.57326063
275.019041553, 12.7614882805, 1013.92849238
269.177475177, 12.0328452112, 1011.28372412
263.335908801, 11.3042021418, 1008.63895587
257.494342426, 10.5755590725, 1005.99418761
251.65277605, 9.84691600318, 1003.34941936
245.811209674, 9.11827293385, 1000.7046511
239.723788728, 8.41447370346, 998.059882847
232.625185127, 7.81285541853, 995.415114592
225.526581526, 7.21123713361, 992.770346337
218.427977925, 6.60961884868, 990.125578082
211.329374324, 6.00800056376, 987.480809827
204.230770722, 5.40638227883, 984.836041572
197.132167121, 4.80476399391, 982.191273317
189.557372787, 4.23469221508, 979.546505061
180.417097115, 3.7683300261, 976.901736806
171.276821442, 3.30196783711, 974.256968551
162.136545769, 2.83560564813, 971.612200296
152.996270097, 2.36924345915, 968.967432041
143.855994424, 1.90288127017, 966.322663786
130.973457567, 1.54920090389, 963.677895531
117.729825175, 1.20639333268, 961.033127276
104.486192784, 0.86358576147, 958.38835902
90.1251050735, 0.558349604541, 955.743590765
72.9752466609, 0.346878213078, 953.09882251
46.6135578558, 0.170142182925, 950.454054255
25.2011451399, 0.0710062620812, 947.809286
12.1504042511, 0.0271319556927, 945.164517745
3.13069015444, 0.00439348049276, 942.51974949
0.222698907524, 0.000415906953874, 939.874981235
0.0530265221744, 8.10282857563e-05, 937.230212979
0.0130780268585, 1.40128612487e-05, 934.585444724
0.00049816625903, 2.07426583218e-07, 931.940676469
7.48988444897e-06, 6.75841357255e-10, 929.295908214
7.08011265036e-06, 6.25645460818e-10, 926.651139959
3.69578128812e-06, 2.44105319291e-10, 924.006371704
