#====================================================================================================
# MFTQCD EOS file generator - 0
# b_qcd = 70.000000, g_mg_ratio = 0.001370
#====================================================================================================
#==================== ==================== ==================== ==================== ==================== 
#              energy             pressure                  rho                 mu_B     quark_s_fraction 
#==================== ==================== ==================== ==================== ==================== 
2953.836310, 1197.624824, 4.500000, 2306.367297, 0.965491
2862.082694, 1152.972696, 4.400000, 2281.281472, 0.964970
2771.336407, 1108.982940, 4.300000, 2255.999621, 0.964429
2681.605441, 1065.658297, 4.200000, 2230.514130, 0.963867
2592.898102, 1023.001616, 4.100000, 2204.816901, 0.963282
2505.223029, 981.015861, 4.000000, 2178.899306, 0.962672
2418.589220, 939.704123, 3.900000, 2152.752143, 0.962037
2333.006051, 899.069622, 3.800000, 2126.365574, 0.961374
2248.483308, 859.115721, 3.700000, 2099.729073, 0.960681
2165.031210, 819.845933, 3.600000, 2072.831349, 0.959957
2082.660446, 781.263936, 3.500000, 2045.660273, 0.959198
2001.382209, 743.373581, 3.400000, 2018.202787, 0.958402
1921.208232, 706.178910, 3.300000, 1990.444805, 0.957566
1842.150837, 669.684167, 3.200000, 1962.371096, 0.956686
1764.222977, 633.893817, 3.100000, 1933.965157, 0.955760
1687.438296, 598.812569, 3.000000, 1905.209054, 0.954783
1611.811185, 564.445388, 2.900000, 1876.083252, 0.953749
1537.356852, 530.797529, 2.800000, 1846.566412, 0.952655
1464.091401, 497.874557, 2.700000, 1816.635146, 0.951493
1392.031912, 465.682382, 2.600000, 1786.263745, 0.950258
1321.196551, 434.227291, 2.500000, 1755.423842, 0.948941
1251.604674, 403.515992, 2.400000, 1724.084028, 0.947532
1183.276965, 373.555657, 2.300000, 1692.209371, 0.946023
1116.235581, 344.353977, 2.200000, 1659.760861, 0.944400
1050.504336, 315.919227, 2.100000, 1626.694717, 0.942650
986.108902, 288.260336, 2.000000, 1592.961547, 0.940754
923.077058, 261.386976, 1.900000, 1558.505309, 0.938695
861.438978, 235.309668, 1.800000, 1523.262008, 0.936446
801.227579, 210.039903, 1.700000, 1487.158062, 0.933979
742.478952, 185.590296, 1.600000, 1450.108200, 0.931257
685.232872, 161.974774, 1.500000, 1412.012743, 0.928237
629.533450, 139.208805, 1.400000, 1372.754027, 0.924862
575.429940, 117.309692, 1.300000, 1332.191601, 0.921060
522.977776, 96.296948, 1.200000, 1290.155675, 0.916737
472.239917, 76.192781, 1.100000, 1246.437949, 0.911769
423.288635, 57.022746, 1.000000, 1200.778451, 0.905988
376.207946, 38.816628, 0.900000, 1152.846039, 0.899157
331.097012, 21.609687, 0.800000, 1102.208433, 0.890932
288.075068, 5.444460, 0.700000, 1048.284030, 0.880797
247.288887, -9.626493, 0.600000, 990.259977, 0.867925
208.924703, -23.536196, 0.500000, 926.942531, 0.850905
173.228718, -36.195681, 0.400000, 856.456482, 0.827085
140.546129, -47.479556, 0.300000, 775.554776, 0.790737
111.407675, -57.194149, 0.200000, 677.669083, 0.726413
86.781221, -64.987193, 0.100000, 544.850712, 0.569458
#==================== ==================== ==================== ==================== ==================== 
#              energy             pressure                  rho                 mu_B     quark_s_fraction 
#==================== ==================== ==================== ==================== ==================== 
