# energy density [MeV fm-3], pressure [MeV fm-3], baryon density [1/fm-3], chemical potential [MeV]
290.846339, 32.992840, 0.292643, 1106.600000
290.936940, 33.022109, 0.292725, 1106.700000
291.027590, 33.051386, 0.292807, 1106.800000
291.117959, 33.080670, 0.292889, 1106.900000
291.208618, 33.109963, 0.292971, 1107.000000
291.299205, 33.139264, 0.293053, 1107.100000
291.389705, 33.168574, 0.293134, 1107.200000
291.480214, 33.197891, 0.293216, 1107.300000
291.570568, 33.227217, 0.293298, 1107.400000
291.660963, 33.256551, 0.293379, 1107.500000
291.751459, 33.285893, 0.293461, 1107.600000
291.841623, 33.315243, 0.293542, 1107.700000
291.932065, 33.344601, 0.293624, 1107.800000
292.022510, 33.373968, 0.293706, 1107.900000
292.112840, 33.403343, 0.293787, 1108.000000
292.203244, 33.432725, 0.293869, 1108.100000
292.293339, 33.462116, 0.293950, 1108.200000
292.383564, 33.491515, 0.294031, 1108.300000
292.473921, 33.520923, 0.294113, 1108.400000
292.564226, 33.550338, 0.294194, 1108.500000
292.654258, 33.579762, 0.294275, 1108.600000
292.744513, 33.609193, 0.294357, 1108.700000
292.834852, 33.638633, 0.294439, 1108.800000
292.924870, 33.668081, 0.294520, 1108.900000
293.015174, 33.697537, 0.294601, 1109.000000
293.105298, 33.727001, 0.294682, 1109.100000
293.195398, 33.756474, 0.294764, 1109.200000
293.285291, 33.785954, 0.294845, 1109.300000
293.375247, 33.815443, 0.294926, 1109.400000
293.465510, 33.844939, 0.295007, 1109.500000
293.555303, 33.874444, 0.295088, 1109.600000
293.645447, 33.903957, 0.295169, 1109.700000
293.735382, 33.933478, 0.295250, 1109.800000
293.825516, 33.963007, 0.295332, 1109.900000
293.915143, 33.992544, 0.295412, 1110.000000
294.005291, 34.022090, 0.295493, 1110.100000
294.094934, 34.051643, 0.295574, 1110.200000
294.185090, 34.081204, 0.295655, 1110.300000
294.274806, 34.110774, 0.295736, 1110.400000
294.364613, 34.140352, 0.295817, 1110.500000
294.454675, 34.169938, 0.295898, 1110.600000
294.544313, 34.199531, 0.295979, 1110.700000
294.634195, 34.229133, 0.296060, 1110.800000
294.723961, 34.258743, 0.296141, 1110.900000
294.813626, 34.288362, 0.296221, 1111.000000
294.903583, 34.317988, 0.296302, 1111.100000
294.993072, 34.347622, 0.296383, 1111.200000
295.082684, 34.377264, 0.296463, 1111.300000
295.172316, 34.406915, 0.296544, 1111.400000
295.262082, 34.436573, 0.296625, 1111.500000
295.351769, 34.466240, 0.296706, 1111.600000
295.441324, 34.495914, 0.296786, 1111.700000
295.530989, 34.525597, 0.296867, 1111.800000
295.620759, 34.555288, 0.296948, 1111.900000
295.710326, 34.584987, 0.297028, 1112.000000
295.799471, 34.614693, 0.297108, 1112.100000
295.889231, 34.644408, 0.297189, 1112.200000
295.978739, 34.674131, 0.297270, 1112.300000
296.067944, 34.703862, 0.297349, 1112.400000
296.157684, 34.733601, 0.297430, 1112.500000
296.246923, 34.763348, 0.297510, 1112.600000
296.336284, 34.793103, 0.297591, 1112.700000
296.425955, 34.822866, 0.297672, 1112.800000
296.515294, 34.852638, 0.297752, 1112.900000
296.604670, 34.882417, 0.297832, 1113.000000
296.693821, 34.912204, 0.297912, 1113.100000
296.783360, 34.941999, 0.297993, 1113.200000
296.872336, 34.971803, 0.298072, 1113.300000
296.961828, 35.001614, 0.298153, 1113.400000
297.051095, 35.031433, 0.298233, 1113.500000
297.140471, 35.061261, 0.298313, 1113.600000
297.229778, 35.091096, 0.298394, 1113.700000
297.318748, 35.120939, 0.298473, 1113.800000
297.408032, 35.150791, 0.298553, 1113.900000
297.497322, 35.180650, 0.298634, 1114.000000
297.586312, 35.210517, 0.298713, 1114.100000
297.675618, 35.240393, 0.298794, 1114.200000
297.764642, 35.270276, 0.298874, 1114.300000
297.853772, 35.300167, 0.298954, 1114.400000
297.942852, 35.330067, 0.299033, 1114.500000
298.032146, 35.359974, 0.299114, 1114.600000
298.121048, 35.389890, 0.299193, 1114.700000
298.209960, 35.419813, 0.299273, 1114.800000
298.299097, 35.449744, 0.299353, 1114.900000
298.388049, 35.479684, 0.299433, 1115.000000
298.476978, 35.509631, 0.299513, 1115.100000
298.565946, 35.539586, 0.299592, 1115.200000
298.655151, 35.569549, 0.299673, 1115.300000
298.743896, 35.599521, 0.299752, 1115.400000
298.832703, 35.629500, 0.299832, 1115.500000
298.921570, 35.659487, 0.299911, 1115.600000
299.010744, 35.689482, 0.299991, 1115.700000
299.099388, 35.719485, 0.300071, 1115.800000
299.188269, 35.749496, 0.300150, 1115.900000
299.277036, 35.779515, 0.300230, 1116.000000
299.365758, 35.809542, 0.300309, 1116.100000
299.454521, 35.839577, 0.300389, 1116.200000
299.543365, 35.869620, 0.300468, 1116.300000
299.632120, 35.899671, 0.300548, 1116.400000
299.720998, 35.929730, 0.300628, 1116.500000
299.809769, 35.959796, 0.300707, 1116.600000
299.898169, 35.989871, 0.300786, 1116.700000
299.986888, 36.019954, 0.300866, 1116.800000
300.075517, 36.050044, 0.300945, 1116.900000
300.164491, 36.080143, 0.301025, 1117.000000
300.252856, 36.110249, 0.301104, 1117.100000
300.341428, 36.140364, 0.301183, 1117.200000
300.430178, 36.170486, 0.301263, 1117.300000
300.518594, 36.200616, 0.301342, 1117.400000
300.607122, 36.230754, 0.301421, 1117.500000
300.695601, 36.260900, 0.301500, 1117.600000
300.784268, 36.291054, 0.301579, 1117.700000
300.872782, 36.321216, 0.301659, 1117.800000
300.961034, 36.351386, 0.301737, 1117.900000
301.049780, 36.381564, 0.301817, 1118.000000
301.138134, 36.411749, 0.301896, 1118.100000
301.226764, 36.441943, 0.301975, 1118.200000
301.315072, 36.472144, 0.302054, 1118.300000
301.403418, 36.502354, 0.302133, 1118.400000
301.491865, 36.532571, 0.302212, 1118.500000
301.580095, 36.562796, 0.302291, 1118.600000
301.668555, 36.593029, 0.302370, 1118.700000
301.756828, 36.623270, 0.302449, 1118.800000
301.845225, 36.653519, 0.302528, 1118.900000
301.933636, 36.683776, 0.302607, 1119.000000
302.021438, 36.714041, 0.302685, 1119.100000
302.110041, 36.744313, 0.302765, 1119.200000
302.198102, 36.774594, 0.302843, 1119.300000
302.286416, 36.804882, 0.302922, 1119.400000
302.374704, 36.835178, 0.303001, 1119.500000
302.462798, 36.865482, 0.303080, 1119.600000
302.550890, 36.895794, 0.303158, 1119.700000
302.639105, 36.926114, 0.303237, 1119.800000
302.727336, 36.956442, 0.303316, 1119.900000
302.815595, 36.986777, 0.303395, 1120.000000
302.903519, 37.017121, 0.303473, 1120.100000
302.991616, 37.047472, 0.303552, 1120.200000
303.079757, 37.077831, 0.303631, 1120.300000
303.167737, 37.108198, 0.303709, 1120.400000
303.255827, 37.138573, 0.303788, 1120.500000
303.343936, 37.168956, 0.303867, 1120.600000
303.431759, 37.199346, 0.303945, 1120.700000
303.519884, 37.229745, 0.304024, 1120.800000
303.607702, 37.260151, 0.304102, 1120.900000
303.695710, 37.290565, 0.304180, 1121.000000
303.783501, 37.320987, 0.304259, 1121.100000
303.871657, 37.351417, 0.304337, 1121.200000
303.959513, 37.381855, 0.304416, 1121.300000
304.047250, 37.412300, 0.304494, 1121.400000
304.134976, 37.442753, 0.304571, 1121.500000
304.224930, 37.473215, 0.304651, 1121.600000
304.317828, 37.503684, 0.304734, 1121.700000
304.412469, 37.534162, 0.304819, 1121.800000
304.508337, 37.564648, 0.304905, 1121.900000
304.604887, 37.595143, 0.304990, 1122.000000
304.702948, 37.625646, 0.305078, 1122.100000
304.801392, 37.656159, 0.305166, 1122.200000
304.900690, 37.686680, 0.305254, 1122.300000
305.000807, 37.717210, 0.305344, 1122.400000
305.101320, 37.747748, 0.305433, 1122.500000
305.202639, 37.778296, 0.305523, 1122.600000
305.304207, 37.808853, 0.305614, 1122.700000
305.406692, 37.839419, 0.305705, 1122.800000
305.509552, 37.869994, 0.305797, 1122.900000
305.612624, 37.900579, 0.305888, 1123.000000
305.716606, 37.931172, 0.305981, 1123.100000
305.820612, 37.961775, 0.306074, 1123.200000
305.925177, 37.992387, 0.306167, 1123.300000
306.029955, 38.023009, 0.306260, 1123.400000
306.135661, 38.053639, 0.306354, 1123.500000
306.241223, 38.084279, 0.306448, 1123.600000
306.347459, 38.114929, 0.306543, 1123.700000
306.454051, 38.145588, 0.306638, 1123.800000
306.560736, 38.176257, 0.306733, 1123.900000
306.667721, 38.206935, 0.306828, 1124.000000
306.775115, 38.237622, 0.306923, 1124.100000
306.882986, 38.268319, 0.307019, 1124.200000
306.991201, 38.299026, 0.307116, 1124.300000
307.099201, 38.329743, 0.307211, 1124.400000
307.207998, 38.360469, 0.307308, 1124.500000
307.316911, 38.391204, 0.307405, 1124.600000
307.426137, 38.421950, 0.307502, 1124.700000
307.535778, 38.452705, 0.307600, 1124.800000
307.645461, 38.483470, 0.307697, 1124.900000
307.755507, 38.514245, 0.307795, 1125.000000
307.865678, 38.545029, 0.307893, 1125.100000
307.976252, 38.575823, 0.307991, 1125.200000
308.086579, 38.606627, 0.308089, 1125.300000
308.197747, 38.637441, 0.308188, 1125.400000
308.308921, 38.668265, 0.308287, 1125.500000
308.420163, 38.699099, 0.308386, 1125.600000
308.531899, 38.729942, 0.308485, 1125.700000
308.643973, 38.760796, 0.308585, 1125.800000
308.756051, 38.791659, 0.308684, 1125.900000
308.867925, 38.822533, 0.308783, 1126.000000
308.980431, 38.853416, 0.308883, 1126.100000
309.093284, 38.884309, 0.308984, 1126.200000
309.206093, 38.915213, 0.309084, 1126.300000
309.319219, 38.946126, 0.309184, 1126.400000
309.432496, 38.977050, 0.309285, 1126.500000
309.545955, 39.007983, 0.309386, 1126.600000
309.659427, 39.038927, 0.309486, 1126.700000
309.773378, 39.069881, 0.309587, 1126.800000
309.887374, 39.100845, 0.309689, 1126.900000
310.001417, 39.131818, 0.309790, 1127.000000
310.115881, 39.162803, 0.309891, 1127.100000
310.230067, 39.193797, 0.309992, 1127.200000
310.344633, 39.224801, 0.310094, 1127.300000
310.459969, 39.255816, 0.310197, 1127.400000
310.574673, 39.286841, 0.310298, 1127.500000
310.690229, 39.317876, 0.310401, 1127.600000
310.805395, 39.348921, 0.310503, 1127.700000
310.920730, 39.379976, 0.310605, 1127.800000
311.036458, 39.411042, 0.310708, 1127.900000
311.152270, 39.442118, 0.310810, 1128.000000
311.268134, 39.473204, 0.310913, 1128.100000
311.384250, 39.504301, 0.311016, 1128.200000
311.500495, 39.535407, 0.311119, 1128.300000
311.616857, 39.566525, 0.311222, 1128.400000
311.733551, 39.597652, 0.311326, 1128.500000
311.850077, 39.628790, 0.311429, 1128.600000
311.966897, 39.659938, 0.311532, 1128.700000
312.083994, 39.691096, 0.311636, 1128.800000
312.201091, 39.722265, 0.311740, 1128.900000
312.318008, 39.753444, 0.311843, 1129.000000
312.435295, 39.784634, 0.311947, 1129.100000
312.553005, 39.815834, 0.312052, 1129.200000
312.670740, 39.847044, 0.312156, 1129.300000
312.788359, 39.878265, 0.312260, 1129.400000
312.906214, 39.909496, 0.312364, 1129.500000
313.024006, 39.940738, 0.312468, 1129.600000
313.141998, 39.971990, 0.312573, 1129.700000
313.260372, 40.003253, 0.312678, 1129.800000
313.378682, 40.034526, 0.312782, 1129.900000
313.497264, 40.065809, 0.312888, 1130.000000
313.615881, 40.097103, 0.312993, 1130.100000
313.734482, 40.128408, 0.313097, 1130.200000
313.853296, 40.159723, 0.313203, 1130.300000
313.971982, 40.191049, 0.313307, 1130.400000
314.091286, 40.222385, 0.313413, 1130.500000
314.210370, 40.253731, 0.313518, 1130.600000
314.329538, 40.285088, 0.313624, 1130.700000
314.448912, 40.316456, 0.313729, 1130.800000
314.568520, 40.347834, 0.313835, 1130.900000
314.687940, 40.379223, 0.313941, 1131.000000
314.807718, 40.410623, 0.314047, 1131.100000
314.927413, 40.442033, 0.314152, 1131.200000
315.047475, 40.473453, 0.314259, 1131.300000
315.167172, 40.504884, 0.314364, 1131.400000
315.287314, 40.536326, 0.314470, 1131.500000
315.407680, 40.567779, 0.314577, 1131.600000
315.527817, 40.599242, 0.314683, 1131.700000
315.648418, 40.630715, 0.314790, 1131.800000
315.768892, 40.662200, 0.314896, 1131.900000
315.889243, 40.693695, 0.315002, 1132.000000
316.009943, 40.725200, 0.315109, 1132.100000
316.131001, 40.756716, 0.315216, 1132.200000
316.251605, 40.788243, 0.315322, 1132.300000
316.372506, 40.819781, 0.315429, 1132.400000
316.493295, 40.851329, 0.315536, 1132.500000
316.614464, 40.882888, 0.315643, 1132.600000
316.735744, 40.914458, 0.315750, 1132.700000
316.857208, 40.946038, 0.315857, 1132.800000
316.978747, 40.977630, 0.315965, 1132.900000
317.100310, 41.009231, 0.316072, 1133.000000
317.221838, 41.040844, 0.316179, 1133.100000
317.343256, 41.072467, 0.316286, 1133.200000
317.464742, 41.104101, 0.316393, 1133.300000
317.587034, 41.135746, 0.316501, 1133.400000
317.708688, 41.167402, 0.316608, 1133.500000
317.830853, 41.199068, 0.316716, 1133.600000
317.952921, 41.230745, 0.316824, 1133.700000
318.075438, 41.262433, 0.316933, 1133.800000
318.197365, 41.294131, 0.317040, 1133.900000
318.319552, 41.325841, 0.317147, 1134.000000
318.441971, 41.357561, 0.317255, 1134.100000
318.564502, 41.389292, 0.317364, 1134.200000
318.686916, 41.421034, 0.317471, 1134.300000
318.809716, 41.452786, 0.317580, 1134.400000
318.932360, 41.484550, 0.317688, 1134.500000
319.055087, 41.516324, 0.317796, 1134.600000
319.177985, 41.548109, 0.317904, 1134.700000
319.300512, 41.579905, 0.318012, 1134.800000
319.423829, 41.611712, 0.318121, 1134.900000
319.546765, 41.643529, 0.318229, 1135.000000
319.670063, 41.675358, 0.318338, 1135.100000
319.793060, 41.707197, 0.318446, 1135.200000
319.916275, 41.739047, 0.318555, 1135.300000
320.039685, 41.770908, 0.318663, 1135.400000
320.163067, 41.802780, 0.318772, 1135.500000
320.286827, 41.834662, 0.318881, 1135.600000
320.410125, 41.866556, 0.318990, 1135.700000
320.534049, 41.898460, 0.319099, 1135.800000
320.657633, 41.930376, 0.319208, 1135.900000
320.781246, 41.962302, 0.319316, 1136.000000
320.904877, 41.994239, 0.319425, 1136.100000
321.028773, 42.026187, 0.319534, 1136.200000
321.152869, 42.058146, 0.319643, 1136.300000
321.276696, 42.090116, 0.319752, 1136.400000
321.400687, 42.122096, 0.319861, 1136.500000
321.525021, 42.154088, 0.319971, 1136.600000
321.649292, 42.186091, 0.320080, 1136.700000
321.773778, 42.218104, 0.320190, 1136.800000
321.897700, 42.250129, 0.320299, 1136.900000
322.021935, 42.282164, 0.320408, 1137.000000
322.147021, 42.314210, 0.320518, 1137.100000
322.271126, 42.346268, 0.320627, 1137.200000
322.395409, 42.378336, 0.320736, 1137.300000
322.520505, 42.410415, 0.320847, 1137.400000
322.644839, 42.442505, 0.320956, 1137.500000
322.769883, 42.474606, 0.321066, 1137.600000
322.894517, 42.506719, 0.321175, 1137.700000
323.019385, 42.538842, 0.321285, 1137.800000
323.144183, 42.570976, 0.321394, 1137.900000
323.269236, 42.603121, 0.321504, 1138.000000
323.394352, 42.635277, 0.321614, 1138.100000
323.519285, 42.667444, 0.321724, 1138.200000
323.644562, 42.699622, 0.321834, 1138.300000
323.769789, 42.731811, 0.321944, 1138.400000
323.894797, 42.764011, 0.322054, 1138.500000
324.020231, 42.796221, 0.322164, 1138.600000
324.145725, 42.828443, 0.322275, 1138.700000
324.270971, 42.860676, 0.322384, 1138.800000
324.396512, 42.892920, 0.322495, 1138.900000
324.521822, 42.925175, 0.322605, 1139.000000
324.647554, 42.957442, 0.322715, 1139.100000
324.773409, 42.989719, 0.322826, 1139.200000
324.898926, 43.022007, 0.322936, 1139.300000
325.024726, 43.054306, 0.323046, 1139.400000
325.150719, 43.086616, 0.323157, 1139.500000
325.276073, 43.118937, 0.323267, 1139.600000
325.402124, 43.151269, 0.323377, 1139.700000
325.528097, 43.183613, 0.323488, 1139.800000
325.653864, 43.215967, 0.323598, 1139.900000
325.780056, 43.248332, 0.323709, 1140.000000
325.905826, 43.280709, 0.323819, 1140.100000
326.032347, 43.313096, 0.323930, 1140.200000
326.158280, 43.345495, 0.324041, 1140.300000
326.284571, 43.377905, 0.324152, 1140.400000
326.410556, 43.410325, 0.324262, 1140.500000
326.536781, 43.442757, 0.324372, 1140.600000
326.663263, 43.475200, 0.324483, 1140.700000
326.789651, 43.507654, 0.324594, 1140.800000
326.916460, 43.540119, 0.324706, 1140.900000
327.042582, 43.572595, 0.324816, 1141.000000
327.169403, 43.605082, 0.324927, 1141.100000
327.295910, 43.637581, 0.325038, 1141.200000
327.422182, 43.670090, 0.325148, 1141.300000
327.549009, 43.702610, 0.325260, 1141.400000
327.675859, 43.735142, 0.325371, 1141.500000
327.802301, 43.767685, 0.325481, 1141.600000
327.929162, 43.800238, 0.325593, 1141.700000
328.056326, 43.832803, 0.325704, 1141.800000
328.183026, 43.865379, 0.325815, 1141.900000
328.309968, 43.897966, 0.325926, 1142.000000
328.437102, 43.930565, 0.326038, 1142.100000
328.563880, 43.963174, 0.326149, 1142.200000
328.691160, 43.995794, 0.326260, 1142.300000
328.817777, 44.028426, 0.326371, 1142.400000
328.944972, 44.061069, 0.326482, 1142.500000
329.072245, 44.093722, 0.326593, 1142.600000
329.199590, 44.126387, 0.326705, 1142.700000
329.326630, 44.159064, 0.326816, 1142.800000
329.454317, 44.191751, 0.326928, 1142.900000
329.581190, 44.224449, 0.327039, 1143.000000
329.708625, 44.257159, 0.327150, 1143.100000
329.835954, 44.289879, 0.327262, 1143.200000
329.963551, 44.322611, 0.327373, 1143.300000
330.091133, 44.355354, 0.327485, 1143.400000
330.218326, 44.388108, 0.327596, 1143.500000
330.346250, 44.420873, 0.327708, 1143.600000
330.473585, 44.453650, 0.327819, 1143.700000
330.601500, 44.486437, 0.327931, 1143.800000
330.728821, 44.519236, 0.328042, 1143.900000
330.856711, 44.552046, 0.328154, 1144.000000
330.984370, 44.584867, 0.328266, 1144.100000
331.112415, 44.617699, 0.328378, 1144.200000
331.239894, 44.650543, 0.328489, 1144.300000
331.367988, 44.683397, 0.328601, 1144.400000
331.495539, 44.716263, 0.328712, 1144.500000
331.623655, 44.749140, 0.328825, 1144.600000
331.751769, 44.782028, 0.328937, 1144.700000
331.879523, 44.814927, 0.329048, 1144.800000
332.007688, 44.847838, 0.329160, 1144.900000
332.135772, 44.880759, 0.329272, 1145.000000
332.263836, 44.913692, 0.329384, 1145.100000
332.391673, 44.946636, 0.329495, 1145.200000
332.520062, 44.979591, 0.329608, 1145.300000
332.648258, 45.012558, 0.329719, 1145.400000
332.776404, 45.045535, 0.329831, 1145.500000
332.904411, 45.078524, 0.329943, 1145.600000
333.032852, 45.111524, 0.330055, 1145.700000
333.161189, 45.144535, 0.330167, 1145.800000
333.289842, 45.177557, 0.330280, 1145.900000
333.418268, 45.210591, 0.330392, 1146.000000
333.546416, 45.243636, 0.330503, 1146.100000
333.674708, 45.276692, 0.330615, 1146.200000
333.803407, 45.309759, 0.330728, 1146.300000
333.931824, 45.342837, 0.330840, 1146.400000
334.060499, 45.375927, 0.330952, 1146.500000
334.189173, 45.409028, 0.331064, 1146.600000
334.317658, 45.442140, 0.331176, 1146.700000
334.446222, 45.475263, 0.331288, 1146.800000
334.574682, 45.508397, 0.331400, 1146.900000
334.703451, 45.541543, 0.331512, 1147.000000
334.832144, 45.574700, 0.331625, 1147.100000
334.960720, 45.607868, 0.331736, 1147.200000
335.089550, 45.641048, 0.331849, 1147.300000
335.218446, 45.674238, 0.331961, 1147.400000
335.347166, 45.707440, 0.332073, 1147.500000
335.476431, 45.740653, 0.332186, 1147.600000
335.605184, 45.773877, 0.332298, 1147.700000
335.734162, 45.807113, 0.332411, 1147.800000
335.863337, 45.840359, 0.332524, 1147.900000
335.992288, 45.873617, 0.332636, 1148.000000
336.120975, 45.906887, 0.332748, 1148.100000
336.249923, 45.940167, 0.332860, 1148.200000
336.379328, 45.973459, 0.332973, 1148.300000
336.508243, 46.006762, 0.333085, 1148.400000
336.637615, 46.040076, 0.333198, 1148.500000
336.766410, 46.073401, 0.333310, 1148.600000
336.895745, 46.106738, 0.333422, 1148.700000
337.025141, 46.140086, 0.333535, 1148.800000
337.154069, 46.173445, 0.333647, 1148.900000
337.283490, 46.206815, 0.333760, 1149.000000
337.412955, 46.240197, 0.333873, 1149.100000
337.542053, 46.273590, 0.333985, 1149.200000
337.671629, 46.306994, 0.334098, 1149.300000
337.800740, 46.340410, 0.334210, 1149.400000
337.930106, 46.373836, 0.334322, 1149.500000
338.059297, 46.407274, 0.334435, 1149.600000
338.188972, 46.440723, 0.334548, 1149.700000
338.318441, 46.474184, 0.334660, 1149.800000
338.447994, 46.507655, 0.334773, 1149.900000
338.577416, 46.541138, 0.334886, 1150.000000
338.706841, 46.574633, 0.334998, 1150.100000
338.836726, 46.608138, 0.335111, 1150.200000
338.966078, 46.641655, 0.335223, 1150.300000
339.095533, 46.675183, 0.335336, 1150.400000
339.225542, 46.708722, 0.335449, 1150.500000
339.355108, 46.742273, 0.335562, 1150.600000
339.484634, 46.775835, 0.335674, 1150.700000
339.614388, 46.809408, 0.335787, 1150.800000
339.744245, 46.842992, 0.335900, 1150.900000
339.873697, 46.876588, 0.336012, 1151.000000
340.003656, 46.910195, 0.336125, 1151.100000
340.133669, 46.943813, 0.336238, 1151.200000
340.263062, 46.977442, 0.336350, 1151.300000
340.393114, 47.011083, 0.336463, 1151.400000
340.523073, 47.044735, 0.336576, 1151.500000
340.652906, 47.078398, 0.336689, 1151.600000
340.782958, 47.112073, 0.336802, 1151.700000
340.912893, 47.145759, 0.336915, 1151.800000
341.042780, 47.179456, 0.337028, 1151.900000
341.172660, 47.213164, 0.337140, 1152.000000
341.302883, 47.246884, 0.337254, 1152.100000
341.432837, 47.280615, 0.337366, 1152.200000
341.562653, 47.314357, 0.337479, 1152.300000
341.692724, 47.348111, 0.337592, 1152.400000
341.822760, 47.381876, 0.337704, 1152.500000
341.953132, 47.415652, 0.337818, 1152.600000
342.083113, 47.449439, 0.337930, 1152.700000
342.213465, 47.483238, 0.338044, 1152.800000
342.343746, 47.517048, 0.338157, 1152.900000
342.473813, 47.550869, 0.338269, 1153.000000
342.603688, 47.584702, 0.338382, 1153.100000
342.734050, 47.618546, 0.338495, 1153.200000
342.864399, 47.652401, 0.338608, 1153.300000
342.994620, 47.686268, 0.338721, 1153.400000
343.124978, 47.720145, 0.338834, 1153.500000
343.255319, 47.754034, 0.338947, 1153.600000
343.385767, 47.787935, 0.339060, 1153.700000
343.515815, 47.821847, 0.339173, 1153.800000
343.646147, 47.855770, 0.339286, 1153.900000
343.776962, 47.889704, 0.339399, 1154.000000
343.907235, 47.923649, 0.339512, 1154.100000
344.037585, 47.957606, 0.339625, 1154.200000
344.168244, 47.991574, 0.339738, 1154.300000
344.298419, 48.025554, 0.339851, 1154.400000
344.428780, 48.059545, 0.339964, 1154.500000
344.559574, 48.093547, 0.340077, 1154.600000
344.689940, 48.127560, 0.340190, 1154.700000
344.820437, 48.161585, 0.340303, 1154.800000
344.951154, 48.195621, 0.340416, 1154.900000
345.081356, 48.229668, 0.340529, 1155.000000
345.212277, 48.263727, 0.340642, 1155.100000
345.343010, 48.297797, 0.340755, 1155.200000
345.473754, 48.331878, 0.340869, 1155.300000
345.604191, 48.365970, 0.340981, 1155.400000
345.735161, 48.400074, 0.341095, 1155.500000
345.865570, 48.434189, 0.341208, 1155.600000
345.996072, 48.468316, 0.341320, 1155.700000
346.126940, 48.502454, 0.341434, 1155.800000
346.257618, 48.536603, 0.341547, 1155.900000
346.388427, 48.570763, 0.341660, 1156.000000
346.519209, 48.604935, 0.341773, 1156.100000
346.650226, 48.639118, 0.341887, 1156.200000
346.781037, 48.673312, 0.342000, 1156.300000
346.911658, 48.707518, 0.342113, 1156.400000
347.042144, 48.741735, 0.342225, 1156.500000
347.173676, 48.775963, 0.342339, 1156.600000
347.304179, 48.810203, 0.342452, 1156.700000
347.435264, 48.844453, 0.342565, 1156.800000
347.566207, 48.878716, 0.342679, 1156.900000
347.696953, 48.912989, 0.342791, 1157.000000
347.827748, 48.947274, 0.342904, 1157.100000
347.958871, 48.981570, 0.343018, 1157.200000
348.089799, 49.015878, 0.343131, 1157.300000
348.221003, 49.050196, 0.343245, 1157.400000
348.351902, 49.084527, 0.343357, 1157.500000
348.483004, 49.118868, 0.343471, 1157.600000
348.613920, 49.153221, 0.343584, 1157.700000
348.744589, 49.187585, 0.343696, 1157.800000
348.876043, 49.221960, 0.343810, 1157.900000
349.006899, 49.256347, 0.343923, 1158.000000
349.138203, 49.290745, 0.344037, 1158.100000
349.269497, 49.325154, 0.344150, 1158.200000
349.400292, 49.359575, 0.344263, 1158.300000
349.531601, 49.394007, 0.344376, 1158.400000
349.662768, 49.428450, 0.344489, 1158.500000
349.793742, 49.462905, 0.344602, 1158.600000
349.925456, 49.497371, 0.344717, 1158.700000
350.056507, 49.531848, 0.344829, 1158.800000
350.187655, 49.566337, 0.344943, 1158.900000
350.318721, 49.600837, 0.345055, 1159.000000
350.450057, 49.635348, 0.345169, 1159.100000
350.581673, 49.669871, 0.345283, 1159.200000
350.712912, 49.704405, 0.345396, 1159.300000
350.843838, 49.738950, 0.345508, 1159.400000
350.975088, 49.773506, 0.345622, 1159.500000
351.106555, 49.808074, 0.345735, 1159.600000
351.238239, 49.842653, 0.345849, 1159.700000
351.368958, 49.877244, 0.345961, 1159.800000
351.500836, 49.911846, 0.346075, 1159.900000
351.631985, 49.946459, 0.346188, 1160.000000
351.763278, 49.981084, 0.346301, 1160.100000
351.895036, 50.015719, 0.346415, 1160.200000
352.026228, 50.050367, 0.346528, 1160.300000
352.157591, 50.085025, 0.346641, 1160.400000
352.288970, 50.119695, 0.346754, 1160.500000
352.420579, 50.154376, 0.346868, 1160.600000
352.551746, 50.189068, 0.346981, 1160.700000
352.683533, 50.223772, 0.347094, 1160.800000
352.815359, 50.258487, 0.347208, 1160.900000
352.946578, 50.293214, 0.347321, 1161.000000
353.078182, 50.327952, 0.347435, 1161.100000
353.209059, 50.362701, 0.347547, 1161.200000
353.340737, 50.397461, 0.347660, 1161.300000
353.472740, 50.432233, 0.347774, 1161.400000
353.604428, 50.467016, 0.347888, 1161.500000
353.735733, 50.501810, 0.348001, 1161.600000
353.867435, 50.536616, 0.348114, 1161.700000
353.998931, 50.571433, 0.348227, 1161.800000
354.130475, 50.606262, 0.348340, 1161.900000
354.262097, 50.641101, 0.348454, 1162.000000
354.393879, 50.675952, 0.348567, 1162.100000
354.525569, 50.710815, 0.348680, 1162.200000
354.657009, 50.745689, 0.348793, 1162.300000
354.788724, 50.780574, 0.348907, 1162.400000
354.920462, 50.815470, 0.349020, 1162.500000
355.052232, 50.850378, 0.349133, 1162.600000
355.184215, 50.885297, 0.349247, 1162.700000
355.315409, 50.920227, 0.349359, 1162.800000
355.447230, 50.955169, 0.349473, 1162.900000
355.579554, 50.990122, 0.349587, 1163.000000
355.711022, 51.025086, 0.349700, 1163.100000
355.842418, 51.060062, 0.349813, 1163.200000
355.974242, 51.095049, 0.349926, 1163.300000
356.106057, 51.130047, 0.350039, 1163.400000
356.238076, 51.165057, 0.350153, 1163.500000
356.369711, 51.200078, 0.350266, 1163.600000
356.501449, 51.235110, 0.350379, 1163.700000
356.633502, 51.270154, 0.350493, 1163.800000
356.765364, 51.305209, 0.350606, 1163.900000
356.897372, 51.340275, 0.350720, 1164.000000
357.029229, 51.375353, 0.350833, 1164.100000
357.161132, 51.410442, 0.350946, 1164.200000
357.293054, 51.445542, 0.351060, 1164.300000
357.424608, 51.480654, 0.351172, 1164.400000
357.556899, 51.515777, 0.351286, 1164.500000
357.688386, 51.550911, 0.351399, 1164.600000
