################################################################################
# config_name = SWRDP_MFTQCD.properties.conf
# mu_0 = 1300.0
# quarks_eos_file_name = ../../../eos.quarks.mftqcd/eos/TESE/mftqcd_90_0_00040.csv
# hadrons_eos_file_name = ../../../eos.hadron.swrdp/eos_swrdp_l0059_L97a32.csv
#
# Range Quarks - P(mu) = EoSRange(inf_limit=533.735061, sup_limit=1806.162995)
# Range Hadrons - P(mu)  = EoSRange(inf_limit=940.001, sup_limit=1999.901)
#
# Range = EoSRange(inf_limit=940.001, sup_limit=1806.162995)
#
# Transition pressure (hadrons) = [ 81.8974448]
# Transition pressure (quarks) = [ 81.8974448]
#
################################################################################
# energy density [MeV fm-3], pressure [MeV fm-3], chem_potential [fm-3]
#QQQQQQQQQQQQQQQQQQQQQQQQQQQQQQQQQQQQQQQQQQQQQQQQQQQQQQQQQQQQQQQQQQQQQQQQQQQQQQ
# BEGINNING OF QUARK PHASE
#QQQQQQQQQQQQQQQQQQQQQQQQQQQQQQQQQQQQQQQQQQQQQQQQQQQQQQQQQQQQQQQQQQQQQQQQQQQQQQ
2518.50081114, 725.661024655, 1805.162995
2516.27381941, 724.891555469, 1804.73069785
2514.04682768, 724.122086284, 1804.29840071
2511.81983595, 723.352617098, 1803.86610356
2509.59284422, 722.583147913, 1803.43380642
2507.36585249, 721.813678728, 1803.00150927
2505.13886076, 721.044209542, 1802.56921212
2502.91186904, 720.274740357, 1802.13691498
2500.68487731, 719.505271172, 1801.70461783
2498.45788558, 718.735801986, 1801.27232069
2496.23089385, 717.966332801, 1800.84002354
2494.00390212, 717.196863615, 1800.40772639
2491.77691039, 716.42739443, 1799.97542925
2489.54991866, 715.657925245, 1799.5431321
2487.32292693, 714.888456059, 1799.11083495
2485.0959352, 714.118986874, 1798.67853781
2482.86894348, 713.349517689, 1798.24624066
2480.64195175, 712.580048503, 1797.81394352
2478.41496002, 711.810579318, 1797.38164637
2476.18796829, 711.041110133, 1796.94934922
2473.96097656, 710.271640947, 1796.51705208
2471.73398483, 709.502171762, 1796.08475493
2469.5069931, 708.732702576, 1795.65245779
2467.28000137, 707.963233391, 1795.22016064
2465.05300964, 707.193764206, 1794.78786349
2462.82601792, 706.42429502, 1794.35556635
2460.59902619, 705.654825835, 1793.9232692
2458.37203446, 704.88535665, 1793.49097206
2456.14504273, 704.115887464, 1793.05867491
2453.918051, 703.346418279, 1792.62637776
2451.69105927, 702.576949093, 1792.19408062
2449.51191508, 701.824720853, 1791.76178347
2447.33291227, 701.072542996, 1791.32948633
2445.15390945, 700.32036514, 1790.89718918
2442.97490663, 699.568187283, 1790.46489203
2440.79590381, 698.816009426, 1790.03259489
2438.616901, 698.063831569, 1789.60029774
2436.43789818, 697.311653712, 1789.1680006
2434.25889536, 696.559475855, 1788.73570345
2432.07989254, 695.807297998, 1788.3034063
2429.90088973, 695.055120141, 1787.87110916
2427.72188691, 694.302942284, 1787.43881201
2425.54288409, 693.550764427, 1787.00651486
2423.36388127, 692.79858657, 1786.57421772
2421.18487846, 692.046408713, 1786.14192057
2419.00587564, 691.294230856, 1785.70962343
2416.82687282, 690.542052999, 1785.27732628
2414.64787, 689.789875142, 1784.84502913
2412.46886719, 689.037697285, 1784.41273199
2410.28986437, 688.285519428, 1783.98043484
2408.11086155, 687.533341571, 1783.5481377
2405.93185873, 686.781163715, 1783.11584055
2403.75285592, 686.028985858, 1782.6835434
2401.5738531, 685.276808001, 1782.25124626
2399.39485028, 684.524630144, 1781.81894911
2397.21584746, 683.772452287, 1781.38665197
2395.03684464, 683.02027443, 1780.95435482
2392.85784183, 682.268096573, 1780.52205767
2390.67883901, 681.515918716, 1780.08976053
2388.49983619, 680.763740859, 1779.65746338
2386.32083337, 680.011563002, 1779.22516624
2384.14183056, 679.259385145, 1778.79286909
2381.96282774, 678.507207288, 1778.36057194
2379.79475698, 677.758963628, 1777.9282748
2377.66380527, 677.024079191, 1777.49597765
2375.53285356, 676.289194754, 1777.06368051
2373.40190186, 675.554310316, 1776.63138336
2371.27095015, 674.819425879, 1776.19908621
2369.13999844, 674.084541442, 1775.76678907
2367.00904673, 673.349657005, 1775.33449192
2364.87809503, 672.614772567, 1774.90219477
2362.74714332, 671.87988813, 1774.46989763
2360.61619161, 671.145003693, 1774.03760048
2358.4852399, 670.410119256, 1773.60530334
2356.3542882, 669.675234818, 1773.17300619
2354.22333649, 668.940350381, 1772.74070904
2352.09238478, 668.205465944, 1772.3084119
2349.96143307, 667.470581507, 1771.87611475
2347.83048137, 666.735697069, 1771.44381761
2345.69952966, 666.000812632, 1771.01152046
2343.56857795, 665.265928195, 1770.57922331
2341.43762624, 664.531043757, 1770.14692617
2339.30667454, 663.79615932, 1769.71462902
2337.17572283, 663.061274883, 1769.28233188
2335.04477112, 662.326390446, 1768.85003473
2332.91381941, 661.591506008, 1768.41773758
2330.78286771, 660.856621571, 1767.98544044
2328.651916, 660.121737134, 1767.55314329
2326.52096429, 659.386852697, 1767.12084615
2324.39001258, 658.651968259, 1766.688549
2322.25906088, 657.917083822, 1766.25625185
2320.12810917, 657.182199385, 1765.82395471
2317.99715746, 656.447314948, 1765.39165756
2315.86620575, 655.71243051, 1764.95936042
2313.73525405, 654.977546073, 1764.52706327
2311.60430234, 654.242661636, 1764.09476612
2309.47335063, 653.507777199, 1763.66246898
2307.38986831, 652.789957342, 1763.23017183
2305.30702121, 652.072365007, 1762.79787468
2303.2241741, 651.354772673, 1762.36557754
2301.141327, 650.637180338, 1761.93328039
2299.05847989, 649.919588003, 1761.50098325
