# MIT Bag Model EoS B = 110, , ,
# epsilon [MeV/fm^3], pressure [MeV/fm^3], baryonic_density [1/fm^3], chem_potential[MeV]
20628.1896575, 6729.39655249, 10.0, 2735.75862099
20559.652935, 6706.55097832, 9.97493734336, 2733.47119633
20491.1735894, 6683.72452981, 9.94987468672, 2731.17993692
20422.7517172, 6660.91723905, 9.92481203008, 2728.88482665
20354.3874149, 6638.12913829, 9.89974937343, 2726.5858493
20286.0807797, 6615.3602599, 9.87468671679, 2724.28298853
20217.8319092, 6592.6106364, 9.84962406015, 2721.97622791
20149.6409013, 6569.88030042, 9.82456140351, 2719.66555089
20081.5078543, 6547.16928476, 9.79949874687, 2717.35094079
20013.4328671, 6524.47762235, 9.77443609023, 2715.03238084
19945.4160388, 6501.80534625, 9.74937343358, 2712.70985414
19877.457469, 6479.15248968, 9.72431077694, 2710.38334369
19809.557258, 6456.51908599, 9.6992481203, 2708.05283236
19741.715506, 6433.90516867, 9.67418546366, 2705.7183029
19673.9323141, 6411.31077136, 9.64912280702, 2703.37973795
19606.2077836, 6388.73592786, 9.62406015038, 2701.03712002
19538.5420163, 6366.18067209, 9.59899749373, 2698.6904315
19470.9351144, 6343.64503813, 9.57393483709, 2696.33965468
19403.3871807, 6321.12906022, 9.54887218045, 2693.98477168
19335.8983182, 6298.63277273, 9.52380952381, 2691.62576455
19268.4686306, 6276.15621019, 9.49874686717, 2689.26261516
19201.0982219, 6253.69940729, 9.47368421053, 2686.8953053
19133.7871966, 6231.26239885, 9.44862155388, 2684.5238166
19066.5356596, 6208.84521987, 9.42355889724, 2682.14813056
18999.3437165, 6186.44790548, 9.3984962406, 2679.76822857
18932.211473, 6164.070491, 9.37343358396, 2677.38409188
18865.1390356, 6141.71301187, 9.34837092732, 2674.99570159
18798.1265111, 6119.37550371, 9.32330827068, 2672.60303869
18731.1740069, 6097.05800229, 9.29824561404, 2670.206084
18664.2816306, 6074.76054355, 9.27318295739, 2667.80481824
18597.4494907, 6052.48316358, 9.24812030075, 2665.39922197
18530.677696, 6030.22589865, 9.22305764411, 2662.98927561
18463.9663555, 6007.98878518, 9.19799498747, 2660.57495944
18397.3155793, 5985.77185976, 9.17293233083, 2658.1562536
18330.7254774, 5963.57515914, 9.14786967419, 2655.73313808
18264.1961607, 5941.39872025, 9.12280701754, 2653.30559272
18197.7277405, 5919.24258017, 9.0977443609, 2650.87359723
18131.3203286, 5897.10677618, 9.07268170426, 2648.43713116
18064.9740371, 5874.99134571, 9.04761904762, 2645.99617389
17998.6889791, 5852.89632636, 9.02255639098, 2643.55070469
17932.4652677, 5830.82175592, 8.99749373434, 2641.10070263
