# MIT Bag Model EoS B = 190, , ,
# epsilon [MeV/fm^3], pressure [MeV/fm^3], baryonic_density [1/fm^3], chem_potential[MeV]
20708.1896575, 6649.39655249, 10.0, 2735.75862099
20639.652935, 6626.55097832, 9.97493734336, 2733.47119633
20571.1735894, 6603.72452981, 9.94987468672, 2731.17993692
20502.7517172, 6580.91723905, 9.92481203008, 2728.88482665
20434.3874149, 6558.12913829, 9.89974937343, 2726.5858493
20366.0807797, 6535.3602599, 9.87468671679, 2724.28298853
20297.8319092, 6512.6106364, 9.84962406015, 2721.97622791
20229.6409013, 6489.88030042, 9.82456140351, 2719.66555089
20161.5078543, 6467.16928476, 9.79949874687, 2717.35094079
20093.4328671, 6444.47762235, 9.77443609023, 2715.03238084
20025.4160388, 6421.80534625, 9.74937343358, 2712.70985414
19957.457469, 6399.15248968, 9.72431077694, 2710.38334369
19889.557258, 6376.51908599, 9.6992481203, 2708.05283236
19821.715506, 6353.90516867, 9.67418546366, 2705.7183029
19753.9323141, 6331.31077136, 9.64912280702, 2703.37973795
19686.2077836, 6308.73592786, 9.62406015038, 2701.03712002
19618.5420163, 6286.18067209, 9.59899749373, 2698.6904315
19550.9351144, 6263.64503813, 9.57393483709, 2696.33965468
19483.3871807, 6241.12906022, 9.54887218045, 2693.98477168
19415.8983182, 6218.63277273, 9.52380952381, 2691.62576455
19348.4686306, 6196.15621019, 9.49874686717, 2689.26261516
19281.0982219, 6173.69940729, 9.47368421053, 2686.8953053
19213.7871966, 6151.26239885, 9.44862155388, 2684.5238166
19146.5356596, 6128.84521987, 9.42355889724, 2682.14813056
19079.3437165, 6106.44790548, 9.3984962406, 2679.76822857
19012.211473, 6084.070491, 9.37343358396, 2677.38409188
18945.1390356, 6061.71301187, 9.34837092732, 2674.99570159
18878.1265111, 6039.37550371, 9.32330827068, 2672.60303869
18811.1740069, 6017.05800229, 9.29824561404, 2670.206084
18744.2816306, 5994.76054355, 9.27318295739, 2667.80481824
18677.4494907, 5972.48316358, 9.24812030075, 2665.39922197
18610.677696, 5950.22589865, 9.22305764411, 2662.98927561
18543.9663555, 5927.98878518, 9.19799498747, 2660.57495944
18477.3155793, 5905.77185976, 9.17293233083, 2658.1562536
18410.7254774, 5883.57515914, 9.14786967419, 2655.73313808
18344.1961607, 5861.39872025, 9.12280701754, 2653.30559272
18277.7277405, 5839.24258017, 9.0977443609, 2650.87359723
18211.3203286, 5817.10677618, 9.07268170426, 2648.43713116
18144.9740371, 5794.99134571, 9.04761904762, 2645.99617389
18078.6889791, 5772.89632636, 9.02255639098, 2643.55070469
18012.4652677, 5750.82175592, 8.99749373434, 2641.10070263
17946.303017, 5728.76767233, 8.97243107769, 2638.64614666
17880.2023412, 5706.73411374, 8.94736842105, 2636.18701556
17814.1633554, 5684.72111846, 8.92230576441, 2633.72328794
17748.1861749, 5662.72872497, 8.89724310777, 2631.25494227
17682.2709158, 5640.75697194, 8.87218045113, 2628.78195684
17616.4176947, 5618.80589823, 8.84711779449, 2626.3043098
17550.6266286, 5596.87554288, 8.82205513784, 2623.8219791
17484.8978353, 5574.9659451, 8.7969924812, 2621.33494256
17419.2314329, 5553.07714431, 8.77192982456, 2618.84317781
17353.6275403, 5531.20918009, 8.74686716792, 2616.3466623
17288.0862767, 5509.36209223, 8.72180451128, 2613.84537333
17222.6077621, 5487.53592071, 8.69674185464, 2611.33928803
17157.1921171, 5465.73070569, 8.67167919799, 2608.82838332
17091.8394626, 5443.94648752, 8.64661654135, 2606.31263597
17026.5499203, 5422.18330677, 8.62155388471, 2603.79202256
16961.3236126, 5400.44120419, 8.59649122807, 2601.2665195
16896.1606621, 5378.72022072, 8.57142857143, 2598.736103
16831.0611925, 5357.0203975, 8.54636591479, 2596.2007491
16766.0253277, 5335.3417759, 8.52130325815, 2593.66043363
16701.0531924, 5313.68439746, 8.4962406015, 2591.11513226
16636.1449118, 5292.04830393, 8.47117794486, 2588.56482044
16571.3006119, 5270.43353729, 8.44611528822, 2586.00947345
16506.5204191, 5248.84013969, 8.42105263158, 2583.44906635
16441.8044605, 5227.26815352, 8.39598997494, 2580.88357403
16377.1528641, 5205.71762136, 8.3709273183, 2578.31297116
16312.565758, 5184.18858601, 8.34586466165, 2575.73723221
16248.0432715, 5162.6810905, 8.32080200501, 2573.15633146
16183.5855341, 5141.19517804, 8.29573934837, 2570.57024295
16119.1926763, 5119.7308921, 8.27067669173, 2567.97894054
16054.864829, 5098.28827634, 8.24561403509, 2565.38239788
15990.6021239, 5076.86737464, 8.22055137845, 2562.78058839
15926.4046934, 5055.46823112, 8.1954887218, 2560.17348528
15862.2726704, 5034.09089012, 8.17042606516, 2557.56106154
15798.2061886, 5012.7353962, 8.14536340852, 2554.94328995
15734.2053824, 4991.40179415, 8.12030075188, 2552.32014304
15670.270387, 4970.09012899, 8.09523809524, 2549.69159315
15606.4013379, 4948.80044597, 8.0701754386, 2547.05761235
15542.5983718, 4927.5327906, 8.04511278195, 2544.41817252
15478.8616257, 4906.28720858, 8.02005012531, 2541.77324528
15415.1912377, 4885.06374589, 7.99498746867, 2539.12280202
15351.5873462, 4863.86244872, 7.96992481203, 2536.46681388
15288.0500906, 4842.68336352, 7.94486215539, 2533.80525179
15224.5796109, 4821.52653697, 7.91979949875, 2531.1380864
15161.1760481, 4800.39201602, 7.89473684211, 2528.46528812
15097.8395435, 4779.27984785, 7.86967418546, 2525.78682712
15034.5702396, 4758.19007988, 7.84461152882, 2523.10267332
14971.3682794, 4737.1227598, 7.81954887218, 2520.41279636
14908.2338067, 4716.07793556, 7.79448621554, 2517.71716564
14845.166966, 4695.05565535, 7.7694235589, 2515.0157503
14782.1679029, 4674.05596762, 7.74436090226, 2512.3085192
14719.2367633, 4653.0789211, 7.71929824561, 2509.59544093
14656.3736943, 4632.12456476, 7.69423558897, 2506.87648383
14593.5788436, 4611.19294786, 7.66917293233, 2504.15161594
14530.8523597, 4590.28411989, 7.64411027569, 2501.42080503
14468.194392, 4569.39813066, 7.61904761905, 2498.6840186
14405.6050906, 4548.53503022, 7.59398496241, 2495.94122384
14343.0846067, 4527.69486889, 7.56892230576, 2493.19238767
14280.6330919, 4506.8776973, 7.54385964912, 2490.43747671
14218.250699, 4486.08356632, 7.51879699248, 2487.67645728
14155.9375814, 4465.31252715, 7.49373433584, 2484.90929543
14093.6938937, 4444.56463122, 7.4686716792, 2482.13595685
14031.5197909, 4423.83993029, 7.44360902256, 2479.35640699
13969.4154292, 4403.1384764, 7.41854636591, 2476.57061092
