# MIT Bag Model EoS B = 60, , ,
# epsilon [MeV/fm^3], pressure [MeV/fm^3], baryonic_density [1/fm^3], chem_potential[MeV]
20578.1896575, 6779.39655249, 10.0, 2735.75862099
20509.652935, 6756.55097832, 9.97493734336, 2733.47119633
20441.1735894, 6733.72452981, 9.94987468672, 2731.17993692
20372.7517172, 6710.91723905, 9.92481203008, 2728.88482665
20304.3874149, 6688.12913829, 9.89974937343, 2726.5858493
20236.0807797, 6665.3602599, 9.87468671679, 2724.28298853
20167.8319092, 6642.6106364, 9.84962406015, 2721.97622791
20099.6409013, 6619.88030042, 9.82456140351, 2719.66555089
20031.5078543, 6597.16928476, 9.79949874687, 2717.35094079
19963.4328671, 6574.47762235, 9.77443609023, 2715.03238084
19895.4160388, 6551.80534625, 9.74937343358, 2712.70985414
19827.457469, 6529.15248968, 9.72431077694, 2710.38334369
19759.557258, 6506.51908599, 9.6992481203, 2708.05283236
19691.715506, 6483.90516867, 9.67418546366, 2705.7183029
19623.9323141, 6461.31077136, 9.64912280702, 2703.37973795
19556.2077836, 6438.73592786, 9.62406015038, 2701.03712002
19488.5420163, 6416.18067209, 9.59899749373, 2698.6904315
19420.9351144, 6393.64503813, 9.57393483709, 2696.33965468
19353.3871807, 6371.12906022, 9.54887218045, 2693.98477168
19285.8983182, 6348.63277273, 9.52380952381, 2691.62576455
19218.4686306, 6326.15621019, 9.49874686717, 2689.26261516
19151.0982219, 6303.69940729, 9.47368421053, 2686.8953053
19083.7871966, 6281.26239885, 9.44862155388, 2684.5238166
19016.5356596, 6258.84521987, 9.42355889724, 2682.14813056
18949.3437165, 6236.44790548, 9.3984962406, 2679.76822857
18882.211473, 6214.070491, 9.37343358396, 2677.38409188
18815.1390356, 6191.71301187, 9.34837092732, 2674.99570159
18748.1265111, 6169.37550371, 9.32330827068, 2672.60303869
18681.1740069, 6147.05800229, 9.29824561404, 2670.206084
18614.2816306, 6124.76054355, 9.27318295739, 2667.80481824
18547.4494907, 6102.48316358, 9.24812030075, 2665.39922197
18480.677696, 6080.22589865, 9.22305764411, 2662.98927561
18413.9663555, 6057.98878518, 9.19799498747, 2660.57495944
18347.3155793, 6035.77185976, 9.17293233083, 2658.1562536
18280.7254774, 6013.57515914, 9.14786967419, 2655.73313808
18214.1961607, 5991.39872025, 9.12280701754, 2653.30559272
18147.7277405, 5969.24258017, 9.0977443609, 2650.87359723
18081.3203286, 5947.10677618, 9.07268170426, 2648.43713116
18014.9740371, 5924.99134571, 9.04761904762, 2645.99617389
17948.6889791, 5902.89632636, 9.02255639098, 2643.55070469
17882.4652677, 5880.82175592, 8.99749373434, 2641.10070263
17816.303017, 5858.76767233, 8.97243107769, 2638.64614666
17750.2023412, 5836.73411374, 8.94736842105, 2636.18701556
17684.1633554, 5814.72111846, 8.92230576441, 2633.72328794
17618.1861749, 5792.72872497, 8.89724310777, 2631.25494227
17552.2709158, 5770.75697194, 8.87218045113, 2628.78195684
17486.4176947, 5748.80589823, 8.84711779449, 2626.3043098
17420.6266286, 5726.87554288, 8.82205513784, 2623.8219791
17354.8978353, 5704.9659451, 8.7969924812, 2621.33494256
17289.2314329, 5683.07714431, 8.77192982456, 2618.84317781
17223.6275403, 5661.20918009, 8.74686716792, 2616.3466623
17158.0862767, 5639.36209223, 8.72180451128, 2613.84537333
17092.6077621, 5617.53592071, 8.69674185464, 2611.33928803
17027.1921171, 5595.73070569, 8.67167919799, 2608.82838332
16961.8394626, 5573.94648752, 8.64661654135, 2606.31263597
16896.5499203, 5552.18330677, 8.62155388471, 2603.79202256
16831.3236126, 5530.44120419, 8.59649122807, 2601.2665195
16766.1606621, 5508.72022072, 8.57142857143, 2598.736103
16701.0611925, 5487.0203975, 8.54636591479, 2596.2007491
16636.0253277, 5465.3417759, 8.52130325815, 2593.66043363
16571.0531924, 5443.68439746, 8.4962406015, 2591.11513226
16506.1449118, 5422.04830393, 8.47117794486, 2588.56482044
16441.3006119, 5400.43353729, 8.44611528822, 2586.00947345
16376.5204191, 5378.84013969, 8.42105263158, 2583.44906635
16311.8044605, 5357.26815352, 8.39598997494, 2580.88357403
16247.1528641, 5335.71762136, 8.3709273183, 2578.31297116
16182.565758, 5314.18858601, 8.34586466165, 2575.73723221
16118.0432715, 5292.6810905, 8.32080200501, 2573.15633146
16053.5855341, 5271.19517804, 8.29573934837, 2570.57024295
15989.1926763, 5249.7308921, 8.27067669173, 2567.97894054
15924.864829, 5228.28827634, 8.24561403509, 2565.38239788
15860.6021239, 5206.86737464, 8.22055137845, 2562.78058839
15796.4046934, 5185.46823112, 8.1954887218, 2560.17348528
15732.2726704, 5164.09089012, 8.17042606516, 2557.56106154
15668.2061886, 5142.7353962, 8.14536340852, 2554.94328995
15604.2053824, 5121.40179415, 8.12030075188, 2552.32014304
15540.270387, 5100.09012899, 8.09523809524, 2549.69159315
15476.4013379, 5078.80044597, 8.0701754386, 2547.05761235
15412.5983718, 5057.5327906, 8.04511278195, 2544.41817252
15348.8616257, 5036.28720858, 8.02005012531, 2541.77324528
15285.1912377, 5015.06374589, 7.99498746867, 2539.12280202
15221.5873462, 4993.86244872, 7.96992481203, 2536.46681388
15158.0500906, 4972.68336352, 7.94486215539, 2533.80525179
15094.5796109, 4951.52653697, 7.91979949875, 2531.1380864
15031.1760481, 4930.39201602, 7.89473684211, 2528.46528812
14967.8395435, 4909.27984785, 7.86967418546, 2525.78682712
14904.5702396, 4888.19007988, 7.84461152882, 2523.10267332
14841.3682794, 4867.1227598, 7.81954887218, 2520.41279636
14778.2338067, 4846.07793556, 7.79448621554, 2517.71716564
14715.166966, 4825.05565535, 7.7694235589, 2515.0157503
14652.1679029, 4804.05596762, 7.74436090226, 2512.3085192
14589.2367633, 4783.0789211, 7.71929824561, 2509.59544093
