# MIT Bag Model EoS B = 70, , ,
# epsilon [MeV/fm^3], pressure [MeV/fm^3], baryonic_density [1/fm^3], chem_potential[MeV]
20588.1896575, 6769.39655249, 10.0, 2735.75862099
20519.652935, 6746.55097832, 9.97493734336, 2733.47119633
20451.1735894, 6723.72452981, 9.94987468672, 2731.17993692
20382.7517172, 6700.91723905, 9.92481203008, 2728.88482665
20314.3874149, 6678.12913829, 9.89974937343, 2726.5858493
20246.0807797, 6655.3602599, 9.87468671679, 2724.28298853
20177.8319092, 6632.6106364, 9.84962406015, 2721.97622791
20109.6409013, 6609.88030042, 9.82456140351, 2719.66555089
20041.5078543, 6587.16928476, 9.79949874687, 2717.35094079
19973.4328671, 6564.47762235, 9.77443609023, 2715.03238084
19905.4160388, 6541.80534625, 9.74937343358, 2712.70985414
19837.457469, 6519.15248968, 9.72431077694, 2710.38334369
19769.557258, 6496.51908599, 9.6992481203, 2708.05283236
19701.715506, 6473.90516867, 9.67418546366, 2705.7183029
19633.9323141, 6451.31077136, 9.64912280702, 2703.37973795
19566.2077836, 6428.73592786, 9.62406015038, 2701.03712002
19498.5420163, 6406.18067209, 9.59899749373, 2698.6904315
19430.9351144, 6383.64503813, 9.57393483709, 2696.33965468
19363.3871807, 6361.12906022, 9.54887218045, 2693.98477168
19295.8983182, 6338.63277273, 9.52380952381, 2691.62576455
19228.4686306, 6316.15621019, 9.49874686717, 2689.26261516
19161.0982219, 6293.69940729, 9.47368421053, 2686.8953053
19093.7871966, 6271.26239885, 9.44862155388, 2684.5238166
19026.5356596, 6248.84521987, 9.42355889724, 2682.14813056
18959.3437165, 6226.44790548, 9.3984962406, 2679.76822857
18892.211473, 6204.070491, 9.37343358396, 2677.38409188
18825.1390356, 6181.71301187, 9.34837092732, 2674.99570159
18758.1265111, 6159.37550371, 9.32330827068, 2672.60303869
18691.1740069, 6137.05800229, 9.29824561404, 2670.206084
18624.2816306, 6114.76054355, 9.27318295739, 2667.80481824
18557.4494907, 6092.48316358, 9.24812030075, 2665.39922197
18490.677696, 6070.22589865, 9.22305764411, 2662.98927561
18423.9663555, 6047.98878518, 9.19799498747, 2660.57495944
18357.3155793, 6025.77185976, 9.17293233083, 2658.1562536
18290.7254774, 6003.57515914, 9.14786967419, 2655.73313808
18224.1961607, 5981.39872025, 9.12280701754, 2653.30559272
18157.7277405, 5959.24258017, 9.0977443609, 2650.87359723
18091.3203286, 5937.10677618, 9.07268170426, 2648.43713116
18024.9740371, 5914.99134571, 9.04761904762, 2645.99617389
17958.6889791, 5892.89632636, 9.02255639098, 2643.55070469
17892.4652677, 5870.82175592, 8.99749373434, 2641.10070263
17826.303017, 5848.76767233, 8.97243107769, 2638.64614666
17760.2023412, 5826.73411374, 8.94736842105, 2636.18701556
17694.1633554, 5804.72111846, 8.92230576441, 2633.72328794
17628.1861749, 5782.72872497, 8.89724310777, 2631.25494227
17562.2709158, 5760.75697194, 8.87218045113, 2628.78195684
17496.4176947, 5738.80589823, 8.84711779449, 2626.3043098
17430.6266286, 5716.87554288, 8.82205513784, 2623.8219791
17364.8978353, 5694.9659451, 8.7969924812, 2621.33494256
17299.2314329, 5673.07714431, 8.77192982456, 2618.84317781
17233.6275403, 5651.20918009, 8.74686716792, 2616.3466623
17168.0862767, 5629.36209223, 8.72180451128, 2613.84537333
17102.6077621, 5607.53592071, 8.69674185464, 2611.33928803
17037.1921171, 5585.73070569, 8.67167919799, 2608.82838332
16971.8394626, 5563.94648752, 8.64661654135, 2606.31263597
16906.5499203, 5542.18330677, 8.62155388471, 2603.79202256
16841.3236126, 5520.44120419, 8.59649122807, 2601.2665195
16776.1606621, 5498.72022072, 8.57142857143, 2598.736103
16711.0611925, 5477.0203975, 8.54636591479, 2596.2007491
16646.0253277, 5455.3417759, 8.52130325815, 2593.66043363
16581.0531924, 5433.68439746, 8.4962406015, 2591.11513226
16516.1449118, 5412.04830393, 8.47117794486, 2588.56482044
16451.3006119, 5390.43353729, 8.44611528822, 2586.00947345
16386.5204191, 5368.84013969, 8.42105263158, 2583.44906635
16321.8044605, 5347.26815352, 8.39598997494, 2580.88357403
16257.1528641, 5325.71762136, 8.3709273183, 2578.31297116
16192.565758, 5304.18858601, 8.34586466165, 2575.73723221
16128.0432715, 5282.6810905, 8.32080200501, 2573.15633146
16063.5855341, 5261.19517804, 8.29573934837, 2570.57024295
15999.1926763, 5239.7308921, 8.27067669173, 2567.97894054
15934.864829, 5218.28827634, 8.24561403509, 2565.38239788
15870.6021239, 5196.86737464, 8.22055137845, 2562.78058839
15806.4046934, 5175.46823112, 8.1954887218, 2560.17348528
15742.2726704, 5154.09089012, 8.17042606516, 2557.56106154
15678.2061886, 5132.7353962, 8.14536340852, 2554.94328995
15614.2053824, 5111.40179415, 8.12030075188, 2552.32014304
15550.270387, 5090.09012899, 8.09523809524, 2549.69159315
15486.4013379, 5068.80044597, 8.0701754386, 2547.05761235
15422.5983718, 5047.5327906, 8.04511278195, 2544.41817252
15358.8616257, 5026.28720858, 8.02005012531, 2541.77324528
15295.1912377, 5005.06374589, 7.99498746867, 2539.12280202
15231.5873462, 4983.86244872, 7.96992481203, 2536.46681388
15168.0500906, 4962.68336352, 7.94486215539, 2533.80525179
15104.5796109, 4941.52653697, 7.91979949875, 2531.1380864
15041.1760481, 4920.39201602, 7.89473684211, 2528.46528812
14977.8395435, 4899.27984785, 7.86967418546, 2525.78682712
14914.5702396, 4878.19007988, 7.84461152882, 2523.10267332
