# MIT Bag Model EoS B = 150, , ,
# epsilon [MeV/fm^3], pressure [MeV/fm^3], baryonic_density [1/fm^3], chem_potential[MeV]
20668.1896575, 6689.39655249, 10.0, 2735.75862099
20599.652935, 6666.55097832, 9.97493734336, 2733.47119633
20531.1735894, 6643.72452981, 9.94987468672, 2731.17993692
20462.7517172, 6620.91723905, 9.92481203008, 2728.88482665
20394.3874149, 6598.12913829, 9.89974937343, 2726.5858493
20326.0807797, 6575.3602599, 9.87468671679, 2724.28298853
20257.8319092, 6552.6106364, 9.84962406015, 2721.97622791
20189.6409013, 6529.88030042, 9.82456140351, 2719.66555089
20121.5078543, 6507.16928476, 9.79949874687, 2717.35094079
20053.4328671, 6484.47762235, 9.77443609023, 2715.03238084
19985.4160388, 6461.80534625, 9.74937343358, 2712.70985414
19917.457469, 6439.15248968, 9.72431077694, 2710.38334369
19849.557258, 6416.51908599, 9.6992481203, 2708.05283236
19781.715506, 6393.90516867, 9.67418546366, 2705.7183029
19713.9323141, 6371.31077136, 9.64912280702, 2703.37973795
19646.2077836, 6348.73592786, 9.62406015038, 2701.03712002
19578.5420163, 6326.18067209, 9.59899749373, 2698.6904315
19510.9351144, 6303.64503813, 9.57393483709, 2696.33965468
19443.3871807, 6281.12906022, 9.54887218045, 2693.98477168
19375.8983182, 6258.63277273, 9.52380952381, 2691.62576455
19308.4686306, 6236.15621019, 9.49874686717, 2689.26261516
19241.0982219, 6213.69940729, 9.47368421053, 2686.8953053
19173.7871966, 6191.26239885, 9.44862155388, 2684.5238166
19106.5356596, 6168.84521987, 9.42355889724, 2682.14813056
19039.3437165, 6146.44790548, 9.3984962406, 2679.76822857
18972.211473, 6124.070491, 9.37343358396, 2677.38409188
18905.1390356, 6101.71301187, 9.34837092732, 2674.99570159
18838.1265111, 6079.37550371, 9.32330827068, 2672.60303869
18771.1740069, 6057.05800229, 9.29824561404, 2670.206084
18704.2816306, 6034.76054355, 9.27318295739, 2667.80481824
18637.4494907, 6012.48316358, 9.24812030075, 2665.39922197
18570.677696, 5990.22589865, 9.22305764411, 2662.98927561
18503.9663555, 5967.98878518, 9.19799498747, 2660.57495944
18437.3155793, 5945.77185976, 9.17293233083, 2658.1562536
18370.7254774, 5923.57515914, 9.14786967419, 2655.73313808
18304.1961607, 5901.39872025, 9.12280701754, 2653.30559272
18237.7277405, 5879.24258017, 9.0977443609, 2650.87359723
18171.3203286, 5857.10677618, 9.07268170426, 2648.43713116
18104.9740371, 5834.99134571, 9.04761904762, 2645.99617389
18038.6889791, 5812.89632636, 9.02255639098, 2643.55070469
17972.4652677, 5790.82175592, 8.99749373434, 2641.10070263
17906.303017, 5768.76767233, 8.97243107769, 2638.64614666
17840.2023412, 5746.73411374, 8.94736842105, 2636.18701556
17774.1633554, 5724.72111846, 8.92230576441, 2633.72328794
17708.1861749, 5702.72872497, 8.89724310777, 2631.25494227
17642.2709158, 5680.75697194, 8.87218045113, 2628.78195684
17576.4176947, 5658.80589823, 8.84711779449, 2626.3043098
17510.6266286, 5636.87554288, 8.82205513784, 2623.8219791
17444.8978353, 5614.9659451, 8.7969924812, 2621.33494256
17379.2314329, 5593.07714431, 8.77192982456, 2618.84317781
17313.6275403, 5571.20918009, 8.74686716792, 2616.3466623
17248.0862767, 5549.36209223, 8.72180451128, 2613.84537333
17182.6077621, 5527.53592071, 8.69674185464, 2611.33928803
