# MIT Bag Model EoS B = 180, , ,
# epsilon [MeV/fm^3], pressure [MeV/fm^3], baryonic_density [1/fm^3], chem_potential[MeV]
20698.1896575, 6659.39655249, 10.0, 2735.75862099
20629.652935, 6636.55097832, 9.97493734336, 2733.47119633
20561.1735894, 6613.72452981, 9.94987468672, 2731.17993692
20492.7517172, 6590.91723905, 9.92481203008, 2728.88482665
20424.3874149, 6568.12913829, 9.89974937343, 2726.5858493
20356.0807797, 6545.3602599, 9.87468671679, 2724.28298853
20287.8319092, 6522.6106364, 9.84962406015, 2721.97622791
20219.6409013, 6499.88030042, 9.82456140351, 2719.66555089
20151.5078543, 6477.16928476, 9.79949874687, 2717.35094079
20083.4328671, 6454.47762235, 9.77443609023, 2715.03238084
20015.4160388, 6431.80534625, 9.74937343358, 2712.70985414
19947.457469, 6409.15248968, 9.72431077694, 2710.38334369
19879.557258, 6386.51908599, 9.6992481203, 2708.05283236
19811.715506, 6363.90516867, 9.67418546366, 2705.7183029
19743.9323141, 6341.31077136, 9.64912280702, 2703.37973795
19676.2077836, 6318.73592786, 9.62406015038, 2701.03712002
19608.5420163, 6296.18067209, 9.59899749373, 2698.6904315
19540.9351144, 6273.64503813, 9.57393483709, 2696.33965468
19473.3871807, 6251.12906022, 9.54887218045, 2693.98477168
19405.8983182, 6228.63277273, 9.52380952381, 2691.62576455
19338.4686306, 6206.15621019, 9.49874686717, 2689.26261516
19271.0982219, 6183.69940729, 9.47368421053, 2686.8953053
19203.7871966, 6161.26239885, 9.44862155388, 2684.5238166
19136.5356596, 6138.84521987, 9.42355889724, 2682.14813056
19069.3437165, 6116.44790548, 9.3984962406, 2679.76822857
19002.211473, 6094.070491, 9.37343358396, 2677.38409188
18935.1390356, 6071.71301187, 9.34837092732, 2674.99570159
18868.1265111, 6049.37550371, 9.32330827068, 2672.60303869
18801.1740069, 6027.05800229, 9.29824561404, 2670.206084
18734.2816306, 6004.76054355, 9.27318295739, 2667.80481824
18667.4494907, 5982.48316358, 9.24812030075, 2665.39922197
18600.677696, 5960.22589865, 9.22305764411, 2662.98927561
18533.9663555, 5937.98878518, 9.19799498747, 2660.57495944
18467.3155793, 5915.77185976, 9.17293233083, 2658.1562536
18400.7254774, 5893.57515914, 9.14786967419, 2655.73313808
18334.1961607, 5871.39872025, 9.12280701754, 2653.30559272
18267.7277405, 5849.24258017, 9.0977443609, 2650.87359723
18201.3203286, 5827.10677618, 9.07268170426, 2648.43713116
18134.9740371, 5804.99134571, 9.04761904762, 2645.99617389
18068.6889791, 5782.89632636, 9.02255639098, 2643.55070469
18002.4652677, 5760.82175592, 8.99749373434, 2641.10070263
17936.303017, 5738.76767233, 8.97243107769, 2638.64614666
17870.2023412, 5716.73411374, 8.94736842105, 2636.18701556
17804.1633554, 5694.72111846, 8.92230576441, 2633.72328794
17738.1861749, 5672.72872497, 8.89724310777, 2631.25494227
17672.2709158, 5650.75697194, 8.87218045113, 2628.78195684
17606.4176947, 5628.80589823, 8.84711779449, 2626.3043098
17540.6266286, 5606.87554288, 8.82205513784, 2623.8219791
17474.8978353, 5584.9659451, 8.7969924812, 2621.33494256
17409.2314329, 5563.07714431, 8.77192982456, 2618.84317781
17343.6275403, 5541.20918009, 8.74686716792, 2616.3466623
17278.0862767, 5519.36209223, 8.72180451128, 2613.84537333
17212.6077621, 5497.53592071, 8.69674185464, 2611.33928803
17147.1921171, 5475.73070569, 8.67167919799, 2608.82838332
17081.8394626, 5453.94648752, 8.64661654135, 2606.31263597
17016.5499203, 5432.18330677, 8.62155388471, 2603.79202256
16951.3236126, 5410.44120419, 8.59649122807, 2601.2665195
16886.1606621, 5388.72022072, 8.57142857143, 2598.736103
16821.0611925, 5367.0203975, 8.54636591479, 2596.2007491
16756.0253277, 5345.3417759, 8.52130325815, 2593.66043363
16691.0531924, 5323.68439746, 8.4962406015, 2591.11513226
16626.1449118, 5302.04830393, 8.47117794486, 2588.56482044
16561.3006119, 5280.43353729, 8.44611528822, 2586.00947345
16496.5204191, 5258.84013969, 8.42105263158, 2583.44906635
16431.8044605, 5237.26815352, 8.39598997494, 2580.88357403
16367.1528641, 5215.71762136, 8.3709273183, 2578.31297116
16302.565758, 5194.18858601, 8.34586466165, 2575.73723221
16238.0432715, 5172.6810905, 8.32080200501, 2573.15633146
16173.5855341, 5151.19517804, 8.29573934837, 2570.57024295
16109.1926763, 5129.7308921, 8.27067669173, 2567.97894054
16044.864829, 5108.28827634, 8.24561403509, 2565.38239788
15980.6021239, 5086.86737464, 8.22055137845, 2562.78058839
15916.4046934, 5065.46823112, 8.1954887218, 2560.17348528
15852.2726704, 5044.09089012, 8.17042606516, 2557.56106154
15788.2061886, 5022.7353962, 8.14536340852, 2554.94328995
15724.2053824, 5001.40179415, 8.12030075188, 2552.32014304
15660.270387, 4980.09012899, 8.09523809524, 2549.69159315
15596.4013379, 4958.80044597, 8.0701754386, 2547.05761235
15532.5983718, 4937.5327906, 8.04511278195, 2544.41817252
15468.8616257, 4916.28720858, 8.02005012531, 2541.77324528
15405.1912377, 4895.06374589, 7.99498746867, 2539.12280202
15341.5873462, 4873.86244872, 7.96992481203, 2536.46681388
15278.0500906, 4852.68336352, 7.94486215539, 2533.80525179
15214.5796109, 4831.52653697, 7.91979949875, 2531.1380864
15151.1760481, 4810.39201602, 7.89473684211, 2528.46528812
15087.8395435, 4789.27984785, 7.86967418546, 2525.78682712
15024.5702396, 4768.19007988, 7.84461152882, 2523.10267332
14961.3682794, 4747.1227598, 7.81954887218, 2520.41279636
14898.2338067, 4726.07793556, 7.79448621554, 2517.71716564
14835.166966, 4705.05565535, 7.7694235589, 2515.0157503
14772.1679029, 4684.05596762, 7.74436090226, 2512.3085192
14709.2367633, 4663.0789211, 7.71929824561, 2509.59544093
14646.3736943, 4642.12456476, 7.69423558897, 2506.87648383
14583.5788436, 4621.19294786, 7.66917293233, 2504.15161594
14520.8523597, 4600.28411989, 7.64411027569, 2501.42080503
14458.194392, 4579.39813066, 7.61904761905, 2498.6840186
14395.6050906, 4558.53503022, 7.59398496241, 2495.94122384
14333.0846067, 4537.69486889, 7.56892230576, 2493.19238767
14270.6330919, 4516.8776973, 7.54385964912, 2490.43747671
14208.250699, 4496.08356632, 7.51879699248, 2487.67645728
14145.9375814, 4475.31252715, 7.49373433584, 2484.90929543
14083.6938937, 4454.56463122, 7.4686716792, 2482.13595685
14021.5197909, 4433.83993029, 7.44360902256, 2479.35640699
13959.4154292, 4413.1384764, 7.41854636591, 2476.57061092
13897.3809656, 4392.46032187, 7.39348370927, 2473.77853346
13835.416558, 4371.80551933, 7.36842105263, 2470.98013906
13773.5223651, 4351.1741217, 7.34335839599, 2468.17539189
13711.6985466, 4330.5661822, 7.31829573935, 2465.36425575
13649.9452631, 4309.98175437, 7.29323308271, 2462.54669415
13588.2626761, 4289.42089203, 7.26817042607, 2459.72267023
13526.650948, 4268.88364932, 7.24310776942, 2456.89214682
13465.1102421, 4248.37008071, 7.21804511278, 2454.05508639
13403.6407229, 4227.88024096, 7.19298245614, 2451.21145107
13342.2425555, 4207.41418516, 7.1679197995, 2448.36120263
13280.9159061, 4186.97196871, 7.14285714286, 2445.50430248
13219.6609421, 4166.55364735, 7.11779448622, 2442.64071168
13158.4778314, 4146.15927715, 7.09273182957, 2439.77039093
13097.3667434, 4125.78891448, 7.06766917293, 2436.89330053
13036.3278482, 4105.44261607, 7.04260651629, 2434.00940044
12975.3613169, 4085.12043898, 7.01754385965, 2431.11865022
12914.4673218, 4064.8224406, 6.99248120301, 2428.22100903
12853.646036, 4044.54867868, 6.96741854637, 2425.31643567
12792.8976339, 4024.2992113, 6.94235588972, 2422.40488854
12732.2222907, 4004.07409691, 6.91729323308, 2419.4863256
12671.6201828, 3983.87339427, 6.89223057644, 2416.56070446
12611.0914877, 3963.69716255, 6.8671679198, 2413.62798228
12550.6363837, 3943.54546125, 6.84210526316, 2410.68811581
12490.2550507, 3923.41835023, 6.81704260652, 2407.74106138
12429.9476692, 3903.31588972, 6.79197994987, 2404.78677491
12369.714421, 3883.23814033, 6.76691729323, 2401.82521184
12309.5554891, 3863.18516304, 6.74185463659, 2398.85632722
12249.4710576, 3843.15701921, 6.71679197995, 2395.88007562
12189.4613117, 3823.15377056, 6.69172932331, 2392.89641117
12129.5264377, 3803.17547922, 6.66666666667, 2389.90528753
12069.6666231, 3783.22220771, 6.64160401003, 2386.90665793
12009.8820568, 3763.29401892, 6.61654135338, 2383.90047508
11950.1729285, 3743.39097616, 6.59147869674, 2380.88669124
11890.5394294, 3723.51314313, 6.5664160401, 2377.86525818
11830.9817518, 3703.66058393, 6.54135338346, 2374.83612718
11771.5000892, 3683.83336308, 6.51629072682, 2371.79924903
11712.0946365, 3664.03154551, 6.49122807018, 2368.75457399
11652.7655897, 3644.25519656, 6.46616541353, 2365.70205182
11593.513146, 3624.504382, 6.44110275689, 2362.64163178
11534.3375041, 3604.77916804, 6.41604010025, 2359.57326257
11475.2388639, 3585.07962128, 6.39097744361, 2356.49689238
11416.2174264, 3565.4058088, 6.36591478697, 2353.41246884
11357.2733943, 3545.7577981, 6.34085213033, 2350.31993904
11298.4069713, 3526.13565711, 6.31578947368, 2347.2192495
11239.6183627, 3506.53945423, 6.29072681704, 2344.11034619
11180.9077749, 3486.96925831, 6.2656641604, 2340.9931745
11122.275416, 3467.42513865, 6.24060150376, 2337.86767923
11063.7214951, 3447.90716503, 6.21553884712, 2334.73380459
11005.246223, 3428.41540768, 6.19047619048, 2331.59149419
10946.8498119, 3408.94993731, 6.16541353383, 2328.44069104
10888.5324754, 3389.51082512, 6.14035087719, 2325.28133751
10830.2944283, 3370.09814278, 6.11528822055, 2322.11337536
10772.1358874, 3350.71196245, 6.09022556391, 2318.93674571
10714.0570704, 3331.3523568, 6.06516290727, 2315.75138903
10656.0581969, 3312.01939897, 6.04010025063, 2312.55724513
10598.1394879, 3292.71316264, 6.01503759398, 2309.35425315
10540.3011659, 3273.43372197, 5.98997493734, 2306.14235158
10482.543455, 3254.18115167, 5.9649122807, 2302.92147818
10424.8665808, 3234.95552695, 5.93984962406, 2299.69157005
10367.2707706, 3215.75692354, 5.91478696742, 2296.45256355
10309.7562532, 3196.58541773, 5.88972431078, 2293.20439434
10252.323259, 3177.44108634, 5.86466165414, 2289.94699735
10194.9720202, 3158.32400673, 5.83959899749, 2286.68030676
10137.7027705, 3139.23425682, 5.81453634085, 2283.40425599
10080.5157453, 3120.17191509, 5.78947368421, 2280.1187777
10023.4111817, 3101.13706058, 5.76441102757, 2276.82380378
9966.38931872, 3082.12977291, 5.73934837093, 2273.51926531
9909.4503968, 3063.15013227, 5.71428571429, 2270.20509259
9852.59465831, 3044.19821944, 5.68922305764, 2266.88121508
9795.82234739, 3025.2741158, 5.664160401, 2263.54756142
9739.13370994, 3006.37790331, 5.63909774436, 2260.20405942
9682.52899371, 2987.50966457, 5.61403508772, 2256.85063601
9626.00844828, 2968.66948276, 5.58897243108, 2253.48721726
9569.5723251, 2949.8574417, 5.56390977444, 2250.11372836
9513.22087749, 2931.07362583, 5.53884711779, 2246.73009358
9456.95436069, 2912.31812023, 5.51378446115, 2243.33623631
9400.77303189, 2893.59101063, 5.48872180451, 2239.93207898
9344.67715021, 2874.8923834, 5.46365914787, 2236.51754308
9288.66697675, 2856.22232558, 5.43859649123, 2233.09254914
9232.74277463, 2837.58092488, 5.41353383459, 2229.65701671
9176.90480899, 2818.96826966, 5.38847117794, 2226.21086436
9121.15334703, 2800.38444901, 5.3634085213, 2222.75400964
9065.48865801, 2781.82955267, 5.33834586466, 2219.28636904
9009.91101333, 2763.30367111, 5.31328320802, 2215.80785806
8954.42068648, 2744.80689549, 5.28822055138, 2212.31839109
8899.01795315, 2726.33931772, 5.26315789474, 2208.81788146
8843.70309117, 2707.90103039, 5.2380952381, 2205.30624139
8788.47638064, 2689.49212688, 5.21303258145, 2201.78338197
8733.33810385, 2671.11270128, 5.18796992481, 2198.24921316
8678.2885454, 2652.76284847, 5.16290726817, 2194.70364376
8623.32799216, 2634.44266405, 5.13784461153, 2191.14658138
8568.45673335, 2616.15224445, 5.11278195489, 2187.57793242
8513.67506055, 2597.89168685, 5.08771929825, 2183.99760208
8458.98326773, 2579.66108924, 5.0626566416, 2180.40549427
