# MIT Bag Model EoS B = 82, , ,
# epsilon [MeV/fm^3], pressure [MeV/fm^3], baryonic_density [1/fm^3], chem_potential[MeV]
20600.1896575, 6757.39655249, 10.0, 2735.75862099
20531.652935, 6734.55097832, 9.97493734336, 2733.47119633
20463.1735894, 6711.72452981, 9.94987468672, 2731.17993692
20394.7517172, 6688.91723905, 9.92481203008, 2728.88482665
20326.3874149, 6666.12913829, 9.89974937343, 2726.5858493
20258.0807797, 6643.3602599, 9.87468671679, 2724.28298853
20189.8319092, 6620.6106364, 9.84962406015, 2721.97622791
20121.6409013, 6597.88030042, 9.82456140351, 2719.66555089
20053.5078543, 6575.16928476, 9.79949874687, 2717.35094079
19985.4328671, 6552.47762235, 9.77443609023, 2715.03238084
19917.4160388, 6529.80534625, 9.74937343358, 2712.70985414
19849.457469, 6507.15248968, 9.72431077694, 2710.38334369
19781.557258, 6484.51908599, 9.6992481203, 2708.05283236
19713.715506, 6461.90516867, 9.67418546366, 2705.7183029
19645.9323141, 6439.31077136, 9.64912280702, 2703.37973795
19578.2077836, 6416.73592786, 9.62406015038, 2701.03712002
19510.5420163, 6394.18067209, 9.59899749373, 2698.6904315
19442.9351144, 6371.64503813, 9.57393483709, 2696.33965468
19375.3871807, 6349.12906022, 9.54887218045, 2693.98477168
19307.8983182, 6326.63277273, 9.52380952381, 2691.62576455
19240.4686306, 6304.15621019, 9.49874686717, 2689.26261516
19173.0982219, 6281.69940729, 9.47368421053, 2686.8953053
19105.7871966, 6259.26239885, 9.44862155388, 2684.5238166
19038.5356596, 6236.84521987, 9.42355889724, 2682.14813056
18971.3437165, 6214.44790548, 9.3984962406, 2679.76822857
18904.211473, 6192.070491, 9.37343358396, 2677.38409188
18837.1390356, 6169.71301187, 9.34837092732, 2674.99570159
18770.1265111, 6147.37550371, 9.32330827068, 2672.60303869
18703.1740069, 6125.05800229, 9.29824561404, 2670.206084
18636.2816306, 6102.76054355, 9.27318295739, 2667.80481824
18569.4494907, 6080.48316358, 9.24812030075, 2665.39922197
18502.677696, 6058.22589865, 9.22305764411, 2662.98927561
18435.9663555, 6035.98878518, 9.19799498747, 2660.57495944
18369.3155793, 6013.77185976, 9.17293233083, 2658.1562536
18302.7254774, 5991.57515914, 9.14786967419, 2655.73313808
18236.1961607, 5969.39872025, 9.12280701754, 2653.30559272
18169.7277405, 5947.24258017, 9.0977443609, 2650.87359723
18103.3203286, 5925.10677618, 9.07268170426, 2648.43713116
18036.9740371, 5902.99134571, 9.04761904762, 2645.99617389
17970.6889791, 5880.89632636, 9.02255639098, 2643.55070469
17904.4652677, 5858.82175592, 8.99749373434, 2641.10070263
17838.303017, 5836.76767233, 8.97243107769, 2638.64614666
17772.2023412, 5814.73411374, 8.94736842105, 2636.18701556
17706.1633554, 5792.72111846, 8.92230576441, 2633.72328794
17640.1861749, 5770.72872497, 8.89724310777, 2631.25494227
17574.2709158, 5748.75697194, 8.87218045113, 2628.78195684
17508.4176947, 5726.80589823, 8.84711779449, 2626.3043098
17442.6266286, 5704.87554288, 8.82205513784, 2623.8219791
17376.8978353, 5682.9659451, 8.7969924812, 2621.33494256
17311.2314329, 5661.07714431, 8.77192982456, 2618.84317781
17245.6275403, 5639.20918009, 8.74686716792, 2616.3466623
17180.0862767, 5617.36209223, 8.72180451128, 2613.84537333
17114.6077621, 5595.53592071, 8.69674185464, 2611.33928803
