# MIT Bag Model EoS B = 120, , ,
# epsilon [MeV/fm^3], pressure [MeV/fm^3], baryonic_density [1/fm^3], chem_potential[MeV]
20638.1896575, 6719.39655249, 10.0, 2735.75862099
20569.652935, 6696.55097832, 9.97493734336, 2733.47119633
20501.1735894, 6673.72452981, 9.94987468672, 2731.17993692
20432.7517172, 6650.91723905, 9.92481203008, 2728.88482665
20364.3874149, 6628.12913829, 9.89974937343, 2726.5858493
20296.0807797, 6605.3602599, 9.87468671679, 2724.28298853
20227.8319092, 6582.6106364, 9.84962406015, 2721.97622791
20159.6409013, 6559.88030042, 9.82456140351, 2719.66555089
20091.5078543, 6537.16928476, 9.79949874687, 2717.35094079
20023.4328671, 6514.47762235, 9.77443609023, 2715.03238084
19955.4160388, 6491.80534625, 9.74937343358, 2712.70985414
19887.457469, 6469.15248968, 9.72431077694, 2710.38334369
19819.557258, 6446.51908599, 9.6992481203, 2708.05283236
19751.715506, 6423.90516867, 9.67418546366, 2705.7183029
19683.9323141, 6401.31077136, 9.64912280702, 2703.37973795
19616.2077836, 6378.73592786, 9.62406015038, 2701.03712002
19548.5420163, 6356.18067209, 9.59899749373, 2698.6904315
19480.9351144, 6333.64503813, 9.57393483709, 2696.33965468
19413.3871807, 6311.12906022, 9.54887218045, 2693.98477168
19345.8983182, 6288.63277273, 9.52380952381, 2691.62576455
19278.4686306, 6266.15621019, 9.49874686717, 2689.26261516
19211.0982219, 6243.69940729, 9.47368421053, 2686.8953053
19143.7871966, 6221.26239885, 9.44862155388, 2684.5238166
19076.5356596, 6198.84521987, 9.42355889724, 2682.14813056
19009.3437165, 6176.44790548, 9.3984962406, 2679.76822857
18942.211473, 6154.070491, 9.37343358396, 2677.38409188
18875.1390356, 6131.71301187, 9.34837092732, 2674.99570159
18808.1265111, 6109.37550371, 9.32330827068, 2672.60303869
18741.1740069, 6087.05800229, 9.29824561404, 2670.206084
18674.2816306, 6064.76054355, 9.27318295739, 2667.80481824
18607.4494907, 6042.48316358, 9.24812030075, 2665.39922197
18540.677696, 6020.22589865, 9.22305764411, 2662.98927561
18473.9663555, 5997.98878518, 9.19799498747, 2660.57495944
18407.3155793, 5975.77185976, 9.17293233083, 2658.1562536
18340.7254774, 5953.57515914, 9.14786967419, 2655.73313808
18274.1961607, 5931.39872025, 9.12280701754, 2653.30559272
18207.7277405, 5909.24258017, 9.0977443609, 2650.87359723
18141.3203286, 5887.10677618, 9.07268170426, 2648.43713116
18074.9740371, 5864.99134571, 9.04761904762, 2645.99617389
18008.6889791, 5842.89632636, 9.02255639098, 2643.55070469
17942.4652677, 5820.82175592, 8.99749373434, 2641.10070263
17876.303017, 5798.76767233, 8.97243107769, 2638.64614666
17810.2023412, 5776.73411374, 8.94736842105, 2636.18701556
17744.1633554, 5754.72111846, 8.92230576441, 2633.72328794
17678.1861749, 5732.72872497, 8.89724310777, 2631.25494227
17612.2709158, 5710.75697194, 8.87218045113, 2628.78195684
17546.4176947, 5688.80589823, 8.84711779449, 2626.3043098
17480.6266286, 5666.87554288, 8.82205513784, 2623.8219791
17414.8978353, 5644.9659451, 8.7969924812, 2621.33494256
17349.2314329, 5623.07714431, 8.77192982456, 2618.84317781
17283.6275403, 5601.20918009, 8.74686716792, 2616.3466623
17218.0862767, 5579.36209223, 8.72180451128, 2613.84537333
17152.6077621, 5557.53592071, 8.69674185464, 2611.33928803
17087.1921171, 5535.73070569, 8.67167919799, 2608.82838332
17021.8394626, 5513.94648752, 8.64661654135, 2606.31263597
16956.5499203, 5492.18330677, 8.62155388471, 2603.79202256
16891.3236126, 5470.44120419, 8.59649122807, 2601.2665195
16826.1606621, 5448.72022072, 8.57142857143, 2598.736103
16761.0611925, 5427.0203975, 8.54636591479, 2596.2007491
16696.0253277, 5405.3417759, 8.52130325815, 2593.66043363
16631.0531924, 5383.68439746, 8.4962406015, 2591.11513226
16566.1449118, 5362.04830393, 8.47117794486, 2588.56482044
16501.3006119, 5340.43353729, 8.44611528822, 2586.00947345
16436.5204191, 5318.84013969, 8.42105263158, 2583.44906635
16371.8044605, 5297.26815352, 8.39598997494, 2580.88357403
16307.1528641, 5275.71762136, 8.3709273183, 2578.31297116
16242.565758, 5254.18858601, 8.34586466165, 2575.73723221
16178.0432715, 5232.6810905, 8.32080200501, 2573.15633146
16113.5855341, 5211.19517804, 8.29573934837, 2570.57024295
16049.1926763, 5189.7308921, 8.27067669173, 2567.97894054
15984.864829, 5168.28827634, 8.24561403509, 2565.38239788
15920.6021239, 5146.86737464, 8.22055137845, 2562.78058839
15856.4046934, 5125.46823112, 8.1954887218, 2560.17348528
15792.2726704, 5104.09089012, 8.17042606516, 2557.56106154
15728.2061886, 5082.7353962, 8.14536340852, 2554.94328995
15664.2053824, 5061.40179415, 8.12030075188, 2552.32014304
15600.270387, 5040.09012899, 8.09523809524, 2549.69159315
15536.4013379, 5018.80044597, 8.0701754386, 2547.05761235
15472.5983718, 4997.5327906, 8.04511278195, 2544.41817252
15408.8616257, 4976.28720858, 8.02005012531, 2541.77324528
15345.1912377, 4955.06374589, 7.99498746867, 2539.12280202
15281.5873462, 4933.86244872, 7.96992481203, 2536.46681388
15218.0500906, 4912.68336352, 7.94486215539, 2533.80525179
15154.5796109, 4891.52653697, 7.91979949875, 2531.1380864
15091.1760481, 4870.39201602, 7.89473684211, 2528.46528812
15027.8395435, 4849.27984785, 7.86967418546, 2525.78682712
