# MIT Bag Model EoS B = 170, , ,
# epsilon [MeV/fm^3], pressure [MeV/fm^3], baryonic_density [1/fm^3], chem_potential[MeV]
20688.1896575, 6669.39655249, 10.0, 2735.75862099
20619.652935, 6646.55097832, 9.97493734336, 2733.47119633
20551.1735894, 6623.72452981, 9.94987468672, 2731.17993692
20482.7517172, 6600.91723905, 9.92481203008, 2728.88482665
20414.3874149, 6578.12913829, 9.89974937343, 2726.5858493
20346.0807797, 6555.3602599, 9.87468671679, 2724.28298853
20277.8319092, 6532.6106364, 9.84962406015, 2721.97622791
20209.6409013, 6509.88030042, 9.82456140351, 2719.66555089
20141.5078543, 6487.16928476, 9.79949874687, 2717.35094079
20073.4328671, 6464.47762235, 9.77443609023, 2715.03238084
20005.4160388, 6441.80534625, 9.74937343358, 2712.70985414
19937.457469, 6419.15248968, 9.72431077694, 2710.38334369
19869.557258, 6396.51908599, 9.6992481203, 2708.05283236
19801.715506, 6373.90516867, 9.67418546366, 2705.7183029
19733.9323141, 6351.31077136, 9.64912280702, 2703.37973795
19666.2077836, 6328.73592786, 9.62406015038, 2701.03712002
19598.5420163, 6306.18067209, 9.59899749373, 2698.6904315
19530.9351144, 6283.64503813, 9.57393483709, 2696.33965468
19463.3871807, 6261.12906022, 9.54887218045, 2693.98477168
19395.8983182, 6238.63277273, 9.52380952381, 2691.62576455
19328.4686306, 6216.15621019, 9.49874686717, 2689.26261516
19261.0982219, 6193.69940729, 9.47368421053, 2686.8953053
19193.7871966, 6171.26239885, 9.44862155388, 2684.5238166
19126.5356596, 6148.84521987, 9.42355889724, 2682.14813056
19059.3437165, 6126.44790548, 9.3984962406, 2679.76822857
18992.211473, 6104.070491, 9.37343358396, 2677.38409188
18925.1390356, 6081.71301187, 9.34837092732, 2674.99570159
18858.1265111, 6059.37550371, 9.32330827068, 2672.60303869
18791.1740069, 6037.05800229, 9.29824561404, 2670.206084
18724.2816306, 6014.76054355, 9.27318295739, 2667.80481824
18657.4494907, 5992.48316358, 9.24812030075, 2665.39922197
18590.677696, 5970.22589865, 9.22305764411, 2662.98927561
18523.9663555, 5947.98878518, 9.19799498747, 2660.57495944
18457.3155793, 5925.77185976, 9.17293233083, 2658.1562536
18390.7254774, 5903.57515914, 9.14786967419, 2655.73313808
18324.1961607, 5881.39872025, 9.12280701754, 2653.30559272
18257.7277405, 5859.24258017, 9.0977443609, 2650.87359723
18191.3203286, 5837.10677618, 9.07268170426, 2648.43713116
18124.9740371, 5814.99134571, 9.04761904762, 2645.99617389
18058.6889791, 5792.89632636, 9.02255639098, 2643.55070469
17992.4652677, 5770.82175592, 8.99749373434, 2641.10070263
17926.303017, 5748.76767233, 8.97243107769, 2638.64614666
17860.2023412, 5726.73411374, 8.94736842105, 2636.18701556
17794.1633554, 5704.72111846, 8.92230576441, 2633.72328794
17728.1861749, 5682.72872497, 8.89724310777, 2631.25494227
17662.2709158, 5660.75697194, 8.87218045113, 2628.78195684
17596.4176947, 5638.80589823, 8.84711779449, 2626.3043098
17530.6266286, 5616.87554288, 8.82205513784, 2623.8219791
17464.8978353, 5594.9659451, 8.7969924812, 2621.33494256
17399.2314329, 5573.07714431, 8.77192982456, 2618.84317781
17333.6275403, 5551.20918009, 8.74686716792, 2616.3466623
17268.0862767, 5529.36209223, 8.72180451128, 2613.84537333
17202.6077621, 5507.53592071, 8.69674185464, 2611.33928803
17137.1921171, 5485.73070569, 8.67167919799, 2608.82838332
17071.8394626, 5463.94648752, 8.64661654135, 2606.31263597
17006.5499203, 5442.18330677, 8.62155388471, 2603.79202256
16941.3236126, 5420.44120419, 8.59649122807, 2601.2665195
16876.1606621, 5398.72022072, 8.57142857143, 2598.736103
