# MIT Bag Model EoS B = 160, , ,
# epsilon [MeV/fm^3], pressure [MeV/fm^3], baryonic_density [1/fm^3], chem_potential[MeV]
20678.1896575, 6679.39655249, 10.0, 2735.75862099
20609.652935, 6656.55097832, 9.97493734336, 2733.47119633
20541.1735894, 6633.72452981, 9.94987468672, 2731.17993692
20472.7517172, 6610.91723905, 9.92481203008, 2728.88482665
20404.3874149, 6588.12913829, 9.89974937343, 2726.5858493
20336.0807797, 6565.3602599, 9.87468671679, 2724.28298853
20267.8319092, 6542.6106364, 9.84962406015, 2721.97622791
20199.6409013, 6519.88030042, 9.82456140351, 2719.66555089
20131.5078543, 6497.16928476, 9.79949874687, 2717.35094079
20063.4328671, 6474.47762235, 9.77443609023, 2715.03238084
19995.4160388, 6451.80534625, 9.74937343358, 2712.70985414
19927.457469, 6429.15248968, 9.72431077694, 2710.38334369
19859.557258, 6406.51908599, 9.6992481203, 2708.05283236
19791.715506, 6383.90516867, 9.67418546366, 2705.7183029
19723.9323141, 6361.31077136, 9.64912280702, 2703.37973795
19656.2077836, 6338.73592786, 9.62406015038, 2701.03712002
19588.5420163, 6316.18067209, 9.59899749373, 2698.6904315
19520.9351144, 6293.64503813, 9.57393483709, 2696.33965468
19453.3871807, 6271.12906022, 9.54887218045, 2693.98477168
19385.8983182, 6248.63277273, 9.52380952381, 2691.62576455
19318.4686306, 6226.15621019, 9.49874686717, 2689.26261516
19251.0982219, 6203.69940729, 9.47368421053, 2686.8953053
19183.7871966, 6181.26239885, 9.44862155388, 2684.5238166
19116.5356596, 6158.84521987, 9.42355889724, 2682.14813056
19049.3437165, 6136.44790548, 9.3984962406, 2679.76822857
18982.211473, 6114.070491, 9.37343358396, 2677.38409188
18915.1390356, 6091.71301187, 9.34837092732, 2674.99570159
18848.1265111, 6069.37550371, 9.32330827068, 2672.60303869
18781.1740069, 6047.05800229, 9.29824561404, 2670.206084
18714.2816306, 6024.76054355, 9.27318295739, 2667.80481824
18647.4494907, 6002.48316358, 9.24812030075, 2665.39922197
18580.677696, 5980.22589865, 9.22305764411, 2662.98927561
18513.9663555, 5957.98878518, 9.19799498747, 2660.57495944
18447.3155793, 5935.77185976, 9.17293233083, 2658.1562536
18380.7254774, 5913.57515914, 9.14786967419, 2655.73313808
18314.1961607, 5891.39872025, 9.12280701754, 2653.30559272
