################################################################################
# config_name = BJ_MIT.properties.conf
# mu_0 = 2700.0
# quarks_eos_file_name = ../workspace.eos/eos.quarks.mit/mit_bag_model_B_130.csv
# hadrons_eos_file_name = ../workspace.eos/eos.hadron.Bethe_Johnson/bethe_johnson.csv
#
# Range Quarks - P(mu) = EoSRange(inf_limit=0.0, sup_limit=2735.758620999)
# Range Hadrons - P(mu)  = EoSRange(inf_limit=956.8691890184, sup_limit=4197.316719246667)
#
# Range = EoSRange(inf_limit=956.8691890184, sup_limit=2735.758620999)
#
# Transition pressure (hadrons) = [ 28.22981097]
# Transition pressure (quarks) = [ 28.22981097]
#
################################################################################
# energy density [MeV fm-3], pressure [MeV fm-3], chem_potential [fm-3]
3435.75823539, 971.919442835, 1733.24135353
3422.16898184, 967.389698132, 1731.46068342
3408.64809856, 962.882727356, 1729.68001332
3395.19278195, 958.39759651, 1727.89934322
3381.73746533, 953.912465663, 1726.11867312
3368.32125761, 949.440386044, 1724.33800302
3354.99973362, 944.999903103, 1722.55733291
3341.67820963, 940.559420162, 1720.77666281
3328.36373438, 936.121284984, 1718.99599271
3315.1761565, 931.725406825, 1717.21532261
3301.98857861, 927.329528666, 1715.43465251
3288.80100073, 922.933650508, 1713.6539824
3275.71932127, 918.573096404, 1711.8733123
3262.66561083, 914.22187204, 1710.0926422
3249.6119004, 909.870647676, 1708.3119721
3236.62608835, 905.542049796, 1706.531302
3223.70623867, 901.235433235, 1704.75063189
3210.78638899, 896.928816674, 1702.96996179
3197.89342422, 892.631160481, 1701.18929169
3185.10749591, 888.369178282, 1699.40862159
3172.3215676, 884.107196083, 1697.62795148
3159.5356393, 879.845213884, 1695.84728138
3146.86637078, 875.622123595, 1694.06661128
3134.21434531, 871.40478177, 1692.28594118
3121.56231983, 867.187439944, 1690.50527108
3108.97967805, 862.993226017, 1688.72460097
3096.46153171, 858.820510569, 1686.94393087
3083.94338536, 854.647795122, 1685.16326077
3071.44416891, 850.481388542, 1683.38259067
3059.05987276, 846.35328392, 1681.60192057
3046.67557661, 842.225179298, 1679.82125046
3034.29128046, 838.097074675, 1678.04058036
3022.00610138, 834.002021893, 1676.25991026
3009.755693, 829.918564441, 1674.47924016
2997.50528462, 825.835106988, 1672.69857006
2985.29698355, 821.76568153, 1670.91789995
2973.18049437, 817.726851802, 1669.13722985
2961.06400519, 813.688022074, 1667.35655975
2948.947516, 809.649192346, 1665.57588965
2936.94660891, 805.648874571, 1663.79521955
2924.96399235, 801.654651593, 1662.01454944
2912.98137579, 797.660428615, 1660.23387934
2901.05052998, 793.683471064, 1658.45320924
2889.20180489, 789.733901997, 1656.67253914
2877.35307979, 785.78433293, 1654.89186903
2865.5043547, 781.834763863, 1653.11119893
2853.77391304, 777.924622081, 1651.33052883
2842.05902261, 774.019664498, 1649.54985873
2830.34413217, 770.114706916, 1647.76918863
2818.67670977, 766.225563904, 1645.98851852
2807.09579823, 762.365242879, 1644.20784842
2795.5148867, 758.504921853, 1642.42717832
2783.93397516, 754.644600828, 1640.64650822
2772.45976597, 750.819888382, 1638.86583812
2761.01262661, 747.004209223, 1637.08516801
2749.56548724, 743.188530064, 1635.30449791
2738.14692543, 739.382367533, 1633.52382781
2726.83375526, 735.611299421, 1631.74315771
2715.52058509, 731.840231309, 1629.96248761
2704.20741492, 728.069163198, 1628.1818175
2692.97467962, 724.32490708, 1626.4011474
2681.79539602, 720.598467957, 1624.6204773
2670.61611241, 716.872028834, 1622.8398072
2659.4368288, 713.145589711, 1621.0591371
2648.38598099, 709.461968048, 1619.27846699
2637.34056295, 705.780156472, 1617.49779689
2626.2951449, 702.098344897, 1615.71712679
2615.28837086, 698.429422691, 1613.93645669
2604.37679107, 694.792251395, 1612.15578658
2593.46521128, 691.155080099, 1610.37511648
2582.55363149, 687.517908803, 1608.59444638
2571.72081522, 683.906975801, 1606.81377628
2560.94317023, 680.314422049, 1605.03310618
2550.16552525, 676.721868298, 1603.25243607
2539.38788027, 673.129314546, 1601.47176597
2528.72495621, 669.575010527, 1599.69109587
2518.08120355, 666.027098329, 1597.91042577
2507.43745088, 662.479186132, 1596.12975567
2496.80633056, 658.935482925, 1594.34908556
2486.29648487, 655.432184879, 1592.56841546
2475.78663918, 651.928886834, 1590.78774536
2465.27679349, 648.425588789, 1589.00707526
2454.80709982, 644.935679595, 1587.22640516
2444.43110371, 641.477014224, 1585.44573505
2434.0551076, 638.018348853, 1583.66506495
2423.67911148, 634.559683483, 1581.88439485
2413.36646316, 631.122131159, 1580.10372475
2403.12437924, 627.70809803, 1578.32305465
2392.88229532, 624.294064901, 1576.54238454
2382.6402114, 620.880031771, 1574.76171444
2372.48014909, 617.49334876, 1572.98104434
2362.37190555, 614.12394469, 1571.20037424
2352.26366201, 610.754540621, 1569.41970413
2342.15541847, 607.385136551, 1567.63903403
2332.14338686, 604.047799001, 1565.85836393
2322.1690282, 600.723018063, 1564.07769383
2312.19466953, 597.398237125, 1562.29702373
2302.22031086, 594.073456187, 1560.51635362
2292.35169679, 590.783927686, 1558.73568352
2282.51125926, 587.50379201, 1556.95501342
2272.67082173, 584.223656333, 1555.17434332
2262.8303842, 580.943520657, 1553.39367322
2253.10041017, 577.700184906, 1551.61300311
2243.39385702, 574.464652017, 1549.83233301
2233.68730387, 571.229119129, 1548.05166291
2223.98075072, 567.993586241, 1546.27099281
2214.38455038, 564.794850125, 1544.49032271
2204.81189904, 561.603966345, 1542.7096526
2195.2392477, 558.413082565, 1540.9289825
2185.66659635, 555.222198785, 1539.1483124
2176.19914807, 552.066382691, 1537.3676423
2166.76034516, 548.920115053, 1535.5869722
2157.32154224, 545.773847414, 1533.80630209
2147.88273933, 542.627579776, 1532.02563199
2138.538975, 539.512995224, 1530.24496189
2129.23407786, 536.411367772, 1528.46429179
2119.92918071, 533.30974032, 1526.68362168
2110.62428356, 530.208112867, 1524.90295158
2101.39898413, 527.133018098, 1523.12228148
2092.22797972, 524.076021488, 1521.34161138
2083.05697532, 521.019024879, 1519.56094128
2073.88597091, 517.962028269, 1517.78027117
2064.7737859, 514.92462864, 1515.99960107
2055.73668028, 511.912243103, 1514.21893097
2046.69957466, 508.899857566, 1512.43826087
2037.66246905, 505.887472029, 1510.65759077
2028.65791257, 502.885941647, 1508.87692066
2019.75467193, 499.918202079, 1507.09625056
2010.85143129, 496.950462511, 1505.31558046
2001.94819065, 493.982722942, 1503.53491036
1993.04562325, 491.01520775, 1501.75424026
1984.27626208, 488.092087361, 1499.97357015
1975.50690091, 485.168966971, 1498.19290005
1966.73753974, 482.245846581, 1496.41222995
1957.96817857, 479.322726191, 1494.63155985
1949.29573386, 476.431914331, 1492.85088975
1940.66025365, 473.55342573, 1491.07021964
1932.02477343, 470.674937128, 1489.28954954
1923.38929321, 467.796448527, 1487.50887944
1914.8071978, 464.935748598, 1485.72820934
1906.30564572, 462.101886195, 1483.94753923
1897.80409365, 459.268023791, 1482.16686913
1889.30254157, 456.434161388, 1480.38619903
1880.80474481, 453.601550914, 1478.60552893
1872.43704228, 450.812326046, 1476.82485883
1864.06933974, 448.023101179, 1475.04418872
1855.70163721, 445.233876311, 1473.26351862
1847.33393468, 442.444651444, 1471.48284852
1839.04804308, 439.68268674, 1469.70217842
1830.81423999, 436.938078947, 1467.92150832
1822.58043689, 434.193471155, 1466.14083821
1814.3466338, 431.448863363, 1464.36016811
1806.13240008, 428.71078021, 1462.57949801
1798.0324772, 426.010812782, 1460.79882791
1789.93255432, 423.310845354, 1459.01815781
1781.83263144, 420.610877926, 1457.2374877
1773.73270855, 417.910910498, 1455.4568176
1765.7174476, 415.239158327, 1453.6761475
1757.75142757, 412.583815998, 1451.8954774
1749.78540755, 409.928473668, 1450.1148073
1741.81938753, 407.273131339, 1448.33413719
1733.8624623, 404.620821293, 1446.55346709
1726.0302992, 402.010104618, 1444.77279699
1718.1981361, 399.399387944, 1442.99212689
1710.36597301, 396.788671269, 1441.21145678
1702.53380991, 394.177954594, 1439.43078668
1694.76215144, 391.587398884, 1437.65011658
1687.06391803, 389.021310272, 1435.86944648
1679.36568462, 386.45522166, 1434.08877638
1671.66745121, 383.889133047, 1432.30810627
1663.9692178, 381.323044435, 1430.52743617
1656.37568698, 378.791866626, 1428.74676607
1648.81131058, 376.27041003, 1426.96609597
1641.24693418, 373.748953434, 1425.18542587
1633.68255778, 371.227496837, 1423.40475576
1626.12590593, 368.708614966, 1421.62408566
1618.69542866, 366.231789209, 1419.84341556
1611.26495139, 363.754963451, 1418.06274546
1603.83447412, 361.278137694, 1416.28207536
1596.40399685, 358.801311937, 1414.50140525
1589.01055034, 356.33683118, 1412.72073515
1581.71394641, 353.904636249, 1410.94006505
1574.41734248, 351.472441318, 1409.15939495
1567.12073855, 349.040246387, 1407.37872485
1559.82413462, 346.608051456, 1405.59805474
1552.58607578, 344.19536705, 1403.81738464
1545.42337987, 341.80779757, 1402.03671454
1538.26068395, 339.420228091, 1400.25604444
1531.09798804, 337.032658611, 1398.47537433
1523.93529212, 334.645089132, 1396.69470423
1516.84457921, 332.281515119, 1394.91403413
1509.81575794, 329.938572649, 1393.13336403
1502.78693668, 327.595630179, 1391.35269393
1495.75811541, 325.252687709, 1389.57202382
1488.72929415, 322.909745239, 1387.79135372
1481.77760361, 320.592519124, 1386.01068362
1474.88265678, 318.294211549, 1384.23001352
1467.98770994, 315.995903974, 1382.44934342
1461.09276311, 313.697596399, 1380.66867331
1454.19781627, 311.399288824, 1378.88800321
1447.37659505, 309.125550803, 1377.10733311
1440.61555169, 306.871867711, 1375.32666301
1433.85450832, 304.618184619, 1373.54599291
1427.09346495, 302.364501527, 1371.7653228
1420.33242159, 300.110818435, 1369.9846527
1413.63281886, 297.877616458, 1368.2039826
1407.0056653, 295.668565274, 1366.4233125
1400.37851175, 293.45951409, 1364.6426424
1393.7513582, 291.250462906, 1362.86197229
1387.12420465, 289.041411722, 1361.08130219
1380.53706044, 286.845696987, 1359.30063209
1374.04378708, 284.681272531, 1357.51996199
1367.55051371, 282.516848076, 1355.73929188
1361.05724034, 280.35242362, 1353.95862178
1354.56396698, 278.187999164, 1352.17795168
1348.07981309, 276.026614537, 1350.39728158
1341.72043654, 273.906822352, 1348.61661148
1335.36105999, 271.787030168, 1346.83594137
1329.00168343, 269.667237983, 1345.05527127
1322.64230688, 267.547445799, 1343.27460117
1316.28293033, 265.427653614, 1341.49393107
1310.02587548, 263.341966347, 1339.71326097
1303.80039052, 261.266801892, 1337.93259086
1297.57490557, 259.191637436, 1336.15192076
1291.34942061, 257.116472981, 1334.37125066
1285.12393566, 255.041308526, 1332.59058056
1278.94993375, 252.983305816, 1330.80991046
1272.8583363, 250.952771396, 1329.02924035
1266.76673885, 248.922236976, 1327.24857025
1260.6751414, 246.891702557, 1325.46790015
1254.58354395, 244.861168137, 1323.68723005
1248.4919465, 242.830633717, 1321.90655995
1242.5243662, 240.841440859, 1320.12588984
1236.56665041, 238.855536543, 1318.34521974
1230.60893462, 236.869632227, 1316.56454964
1224.65121883, 234.88372791, 1314.78387954
1218.69350304, 232.897823594, 1313.00320943
1212.78755457, 230.929174446, 1311.22253933
1206.96373539, 228.987900461, 1309.44186923
1201.13991622, 227.046626477, 1307.66119913
1195.31609704, 225.105352492, 1305.88052903
1189.49227786, 223.164078508, 1304.09985892
1183.66845869, 221.222804523, 1302.31918882
1177.94668951, 219.315552317, 1300.53851872
1172.25673437, 217.418905879, 1298.75784862
1166.56677923, 215.522259441, 1296.97717852
1160.87682409, 213.625613003, 1295.19650841
1155.18686895, 211.728966565, 1293.41583831
1149.50363432, 209.834560031, 1291.63516821
1143.94759081, 207.98254553, 1289.85449811
1138.39154731, 206.130531029, 1288.07382801
1132.83550381, 204.278516528, 1286.2931579
1127.2794603, 202.426502027, 1284.5124878
1121.7234168, 200.574487526, 1282.7318177
1116.20039277, 198.73347887, 1280.9511476
1110.77823793, 196.926091338, 1279.1704775
1105.35608309, 195.118703805, 1277.38980739
1099.93392824, 193.311316272, 1275.60913729
1094.5117734, 191.503928739, 1273.82846719
1089.08961856, 189.696541206, 1272.04779709
1083.71404757, 187.904681512, 1270.26712698
1078.42579158, 186.141926992, 1268.48645688
1073.13753558, 184.379172473, 1266.70578678
1067.84927959, 182.616417954, 1264.92511668
1062.5610236, 180.853663435, 1263.14444658
1057.27276761, 179.090908916, 1261.36377647
1052.03136889, 177.343775868, 1259.58310637
1046.87698152, 175.625650022, 1257.80243627
1041.72259415, 173.907524176, 1256.02176617
1036.56820678, 172.18939833, 1254.24109607
1031.41381941, 170.471272484, 1252.46042596
1026.25943204, 168.753146638, 1250.67975586
1021.13834993, 167.046121731, 1248.89908576
1016.11785855, 165.372624603, 1247.11841566
1011.09736717, 163.699127475, 1245.33774556
1006.07687578, 162.025630347, 1243.55707545
1001.0563844, 160.352133219, 1241.77640535
996.035893016, 158.678636092, 1239.99573525
991.020683925, 157.006899522, 1238.21506515
986.134091165, 155.378034491, 1236.43439505
981.247498405, 153.749169461, 1234.65372494
976.360905645, 152.120304431, 1232.87305484
971.474312885, 150.491439401, 1231.09238474
966.587720125, 148.862574371, 1229.31171464
961.701127365, 147.233709341, 1227.53104453
956.910562872, 145.636853528, 1225.75037443
952.157854911, 144.052616785, 1223.96970433
947.40514695, 142.468380043, 1222.18903423
942.652438989, 140.8841433, 1220.40836413
937.899731028, 139.299906558, 1218.62769402
933.147023067, 137.715669816, 1216.84702392
928.431380966, 136.143789275, 1215.06635382
923.812563585, 134.604184582, 1213.28568372
919.193746203, 133.064579889, 1211.50501362
914.574928821, 131.524975197, 1209.72434351
909.956111439, 129.985370504, 1207.94367341
905.337294057, 128.445765811, 1206.16300331
900.718476675, 126.906161118, 1204.38233321
896.195067347, 125.398359148, 1202.60166311
891.71014254, 123.903384925, 1200.820993
887.225217732, 122.408410702, 1199.0403229
882.740292925, 120.913436479, 1197.2596528
878.255368118, 119.418462256, 1195.4789827
873.77044331, 117.923488033, 1193.6983126
869.287970386, 116.429330752, 1191.91764249
864.936943162, 114.978986154, 1190.13697239
860.585915937, 113.528641556, 1188.35630229
856.234888712, 112.078296958, 1186.57563219
851.883861488, 110.627952359, 1184.79496208
847.532834263, 109.177607761, 1183.01429198
843.181807038, 107.727263163, 1181.23362188
838.855868505, 106.285281872, 1179.45295178
834.638726282, 104.879567798, 1177.67228168
830.421584059, 103.473853724, 1175.89161157
826.204441837, 102.068139649, 1174.11094147
821.987299614, 100.662425575, 1172.33027137
817.770157391, 99.256711501, 1170.54960127
813.553015169, 97.8509974268, 1168.76893117
809.364343527, 96.4547738457, 1166.98826106
805.281095712, 95.0936915655, 1165.20759096
801.197847898, 93.7326092852, 1163.42692086
797.114600084, 92.3715270049, 1161.64625076
793.031352269, 91.0104447247, 1159.86558066
788.948104455, 89.6493624444, 1158.08491055
784.864856641, 88.2882801641, 1156.30424045
780.793156033, 86.9310466416, 1154.52357035
776.843803131, 85.6145953604, 1152.74290025
772.894450229, 84.2981440792, 1150.96223015
768.945097327, 82.981692798, 1149.18156004
764.995744425, 81.6652415168, 1147.40088994
761.046391523, 80.3487902356, 1145.62021984
757.097038621, 79.0323389544, 1143.83954974
753.147685719, 77.7158876732, 1142.05887963
749.30539984, 76.4351256507, 1140.27820953
745.489938767, 75.163305293, 1138.49753943
741.674477694, 73.8914849353, 1136.71686933
737.859016621, 72.6196645777, 1134.93619923
734.043555548, 71.34784422, 1133.15552912
730.228094475, 70.0760238623, 1131.37485902
726.412633402, 68.8042035046, 1129.59418892
722.64317592, 67.5477176772, 1127.81351882
718.961610447, 66.3205291861, 1126.03284872
715.280044973, 65.093340695, 1124.25217861
711.5984795, 63.866152204, 1122.47150851
707.916914027, 62.6389637129, 1120.69083841
704.235348554, 61.4117752218, 1118.91016831
700.55378308, 60.1845867307, 1117.12949821
696.872217607, 58.9573982396, 1115.3488281
693.285420498, 57.7617996728, 1113.568158
689.737747893, 56.5792426077, 1111.7874879
686.190075288, 55.3966855426, 1110.0068178
682.642402683, 54.2141284775, 1108.2261477
679.094730078, 53.0315714124, 1106.44547759
675.547057473, 51.8490143473, 1104.66480749
671.999384868, 50.6664572822, 1102.88413739
668.451712263, 49.4839002172, 1101.10346729
665.022009239, 48.3406670316, 1099.32279719
661.608229681, 47.2027419591, 1097.54212708
658.194450123, 46.0648168867, 1095.76145698
654.780670565, 44.9268918142, 1093.98078688
651.366891006, 43.7889667417, 1092.20011678
647.953111448, 42.6510416693, 1090.41944667
644.53933189, 41.5131165968, 1088.63877657
641.125552332, 40.3751915244, 1086.85810647
637.825723913, 39.2752483802, 1085.07743637
634.54584894, 38.1819556799, 1083.29676627
631.265973967, 37.0886629795, 1081.51609616
627.986098994, 35.9953702792, 1079.73542606
624.706224021, 34.9020775788, 1077.95475596
621.426349048, 33.8087848785, 1076.17408586
618.146474075, 32.7154921782, 1074.39341576
614.866599102, 31.6221994778, 1072.61274565
611.667573327, 30.5558572222, 1070.83207555
608.521594503, 29.5071972808, 1069.05140545
605.375615679, 28.4585373394, 1067.27073535
358.879435928, 27.7209091563, 1065.49006525
355.321918658, 27.0783907879, 1063.70939514
351.755287182, 26.44047666, 1061.92872504
348.175862813, 25.8087606573, 1060.14805494
344.58250316, 25.1837962554, 1058.36738484
340.979762483, 24.5631917974, 1056.58671474
337.358537709, 23.9511776637, 1054.80604463
333.730957721, 23.3419969325, 1053.02537453
330.080685045, 22.7429331062, 1051.24470443
326.426614804, 22.1454909028, 1049.46403433
322.746016825, 21.559376043, 1047.68336422
319.063637558, 20.973989435, 1045.90269412
315.351365789, 20.4008245622, 1044.12202402
311.638695501, 19.8278157726, 1042.34135392
307.893339246, 19.2676006841, 1040.56068382
304.147982991, 18.7073855956, 1038.78001371
300.368278044, 18.1600284638, 1036.99934361
296.588329154, 17.6127627172, 1035.21867351
292.772218184, 17.0784369431, 1033.43800341
288.954902083, 16.5445235824, 1031.65733331
285.100872006, 16.0231575796, 1029.8766632
281.243320786, 15.5029412275, 1028.0959931
277.349628887, 14.9945251661, 1026.315323
273.448745833, 14.4883458363, 1024.5346529
269.513422827, 13.9928787779, 1022.7539828
265.565733698, 13.5010793076, 1020.97331269
261.586745873, 13.0185626195, 1019.19264259
257.588472393, 12.5414913264, 1017.41197249
253.563621034, 12.0719242747, 1015.63130239
249.510564233, 11.6099320097, 1013.85063229
245.437496108, 11.1533138832, 1012.06996218
241.325004636, 10.7067573395, 1010.28929208
237.201195308, 10.2630892183, 1008.50862198
233.024084925, 9.83232970755, 1006.72795188
228.832990025, 9.40478300853, 1004.94728177
224.599305325, 8.98701403004, 1003.16661167
220.334545076, 8.57600038594, 1001.38594157
216.041291248, 8.17118077813, 999.605271468
211.695909738, 7.7770765559, 997.824601366
207.328796278, 7.38731419855, 996.043931264
202.905805424, 7.00839321258, 994.263261162
198.445436933, 6.63630991292, 992.48259106
193.951656904, 6.27033871164, 990.701920958
189.388392838, 5.91632801557, 988.921250856
184.791331574, 5.56784104316, 987.140580754
180.142220132, 5.227768241, 985.359910652
175.424058113, 4.89816141119, 983.57924055
170.662267923, 4.57489959497, 981.798570448
165.836368791, 4.2607249359, 980.017900345
160.930123332, 3.95717918888, 978.237230243
155.966734074, 3.66083036144, 976.456560141
150.937786852, 3.37255379512, 974.675890039
145.799348114, 3.09678909186, 972.895219937
140.584781163, 2.82910759682, 971.114549835
135.286855861, 2.56996681902, 969.333879733
129.889324956, 2.32053637845, 967.553209631
124.355072845, 2.08335253567, 965.772539529
118.705735827, 1.85565661615, 963.991869427
112.927598566, 1.63794005926, 962.211199325
107.004205211, 1.43070756074, 960.430529223
100.915573322, 1.23447834846, 958.64985912
94.6371307373, 1.04978752136, 956.869189018
