################################################################################
# config_name = BJ_MIT.properties.conf
# mu_0 = 2700.0
# quarks_eos_file_name = ../workspace.eos/eos.quarks.mit/mit_bag_model_B_170.csv
# hadrons_eos_file_name = ../workspace.eos/eos.hadron.Bethe_Johnson/bethe_johnson.csv
#
# Range Quarks - P(mu) = EoSRange(inf_limit=0.0, sup_limit=2735.758620999)
# Range Hadrons - P(mu)  = EoSRange(inf_limit=956.8691890184, sup_limit=4197.316719246667)
#
# Range = EoSRange(inf_limit=956.8691890184, sup_limit=2735.758620999)
#
# Transition pressure (hadrons) = [ 111.11100403]
# Transition pressure (quarks) = [ 111.11100403]
#
################################################################################
# energy density [MeV fm-3], pressure [MeV fm-3], chem_potential [fm-3]
12819.1285522, 4046.37610402, 2424.14135313
12781.9784619, 4033.99298051, 2422.36068303
12744.9596224, 4021.65326829, 2420.58001293
12707.9922069, 4009.33071689, 2418.79934283
12671.1066631, 3997.03548581, 2417.01867273
12634.3209346, 3984.77359996, 2415.23800262
12597.5825731, 3972.52751547, 2413.45733252
12560.9650778, 3960.32158477, 2411.67666242
12524.4069997, 3948.13559074, 2409.89599232
12487.9230673, 3935.97447709, 2408.11532222
12451.545009, 3923.84849908, 2406.33465211
12415.2127117, 3911.73770132, 2404.55398201
12378.9973516, 3899.66567, 2402.77331191
12342.8442889, 3887.61454172, 2400.99264181
12306.7621687, 3875.58721706, 2399.21197171
12270.7870576, 3863.59564032, 2397.4313016
12234.8559449, 3851.61873623, 2395.6506315
12199.041732, 3839.68071363, 2393.8699614
12163.2882927, 3827.76290474, 2392.0892913
12127.6081562, 3815.86947769, 2390.30862119
12092.0316414, 3804.01051641, 2388.52795109
12056.4974007, 3792.16564576, 2386.74728099
12021.084504, 3780.36144349, 2384.96661089
11985.7255081, 3768.57514952, 2383.18594079
11950.4469305, 3756.815576, 2381.40527068
11915.2630677, 3745.08770943, 2379.62460058
11880.1197254, 3733.37340454, 2377.84393048
11845.1088696, 3721.70311931, 2376.06326038
11810.1396616, 3710.04667221, 2374.28259028
11775.2627831, 3698.42090284, 2372.50192017
11740.4669434, 3686.82223309, 2370.72125007
11705.7239272, 3675.24122767, 2368.94057997
11671.100688, 3663.70014796, 2367.15990987
11636.5156481, 3652.17182643, 2365.37923977
11602.0400132, 3640.68009061, 2363.59856966
11567.6266678, 3629.20894328, 2361.81789956
11533.285689, 3617.76171382, 2360.03722946
11499.0433536, 3606.3475752, 2358.25655936
11464.8373558, 3594.94562251, 2356.47588926
11430.7636332, 3583.58771496, 2354.69521915
11396.7273058, 3572.24229903, 2352.91454905
11362.7873209, 3560.92906423, 2351.13387895
11328.9201833, 3549.6400611, 2349.35320885
11295.1143796, 3538.37145986, 2347.57253874
11261.415593, 3527.13860533, 2345.79186864
11227.7507819, 3515.91707925, 2344.01119854
11194.2129839, 3504.73762757, 2342.23052844
11160.7158474, 3493.57180103, 2340.44985834
11127.3113197, 3482.43700449, 2338.66918823
11093.980619, 3471.32681753, 2336.88851813
11060.7103544, 3460.23677518, 2335.10784803
11027.5456155, 3449.18194475, 2333.32717793
10994.4123219, 3438.13760284, 2331.54650783
10961.4096666, 3427.13667139, 2329.76583772
10928.4412635, 3416.14715791, 2327.98516762
10895.5725083, 3405.19086003, 2326.20449752
10862.7681748, 3394.25610288, 2324.42382742
10830.0331998, 3383.34453561, 2322.64315732
10797.3925001, 3372.46426569, 2320.86248721
10764.7917306, 3361.59725099, 2319.08181711
10732.313618, 3350.77124771, 2317.30114701
10699.8638258, 3339.95466664, 2315.52047691
10667.5310975, 3329.17690896, 2313.73980681
10635.2431405, 3318.41416652, 2311.9591367
10603.0437049, 3307.68111175, 2310.1784666
10570.9160901, 3296.97204609, 2308.3977965
10538.8503698, 3286.28365272, 2306.6171264
10506.8830173, 3275.62788339, 2304.83645629
10474.9514264, 3264.98397495, 2303.05578619
10443.1437341, 3254.38140745, 2301.27511609
10411.3609686, 3243.78714284, 2299.49444599
10379.6972643, 3233.23248499, 2297.71377589
10348.0725793, 3222.69088557, 2295.93310578
10316.5426281, 3212.18099122, 2294.15243568
10285.0754125, 3201.69194559, 2292.37176558
10253.6796237, 3191.22663855, 2290.59109548
10222.369048, 3180.78976405, 2288.81042538
10191.1067628, 3170.36900232, 2287.02975527
10159.952533, 3159.9842238, 2285.24908517
10128.8246881, 3149.60823096, 2283.46841507
10097.8252912, 3139.27509707, 2281.68774497
10066.8466473, 3128.94887749, 2279.90707487
10035.9862331, 3118.66202862, 2278.12640476
10005.1618088, 3108.38719982, 2276.34573466
9974.43544422, 3098.14512226, 2274.56506456
9943.7641315, 3087.92139516, 2272.78439446
9913.17116286, 3077.72378271, 2271.00372436
9882.65226902, 3067.55081364, 2269.22305425
9852.19361543, 3057.39788554, 2267.44238415
9821.82649965, 3047.27552976, 2265.66171405
9791.5015069, 3037.16724222, 2263.88104395
9761.28546041, 3027.09519946, 2262.10037385
9731.09451789, 3017.03150877, 2260.31970374
9701.02879695, 3007.00959898, 2258.53903364
9670.97870462, 2996.99289751, 2256.75836354
9641.05546771, 2987.0183988, 2254.97769344
9611.15401268, 2977.05118862, 2253.19702333
9581.36442867, 2967.1214133, 2251.41635323
9551.6108284, 2957.2036325, 2249.63568313
9521.95528069, 2947.31853556, 2247.85501303
9492.34904202, 2937.44982819, 2246.07434293
9462.82739634, 2927.60923662, 2244.29367282
9433.36783008, 2917.78931831, 2242.51300272
9403.98045991, 2907.99344339, 2240.73233262
9374.66638674, 2898.22209376, 2238.95166252
9345.41213756, 2888.47076262, 2237.17099242
9316.24304029, 2878.74776148, 2235.39032231
9287.12330554, 2869.04118323, 2233.60965221
9258.09856225, 2859.36614933, 2231.82898211
9229.11269507, 2849.70402467, 2230.04831201
9200.23117072, 2840.07684559, 2228.26764191
9171.37903296, 2830.45950838, 2226.4869718
9142.63977305, 2820.8798681, 2224.7063017
9113.92122933, 2811.30714572, 2222.9256316
9085.32373196, 2801.77469661, 2221.1449615
9056.73914637, 2792.24654306, 2219.3642914
9028.28300045, 2782.76108358, 2217.58362129
8999.83310431, 2773.27770079, 2215.80295119
8971.5165147, 2763.83879633, 2214.02228109
8943.20568167, 2754.40181836, 2212.24161099
8915.02263297, 2745.00759273, 2210.46094088
8886.84996804, 2735.61681624, 2208.68027078
8858.80131069, 2726.26722218, 2206.89960068
8830.76672126, 2716.92231799, 2205.11893058
8802.85181629, 2707.61730826, 2203.33826048
8774.95385157, 2698.31796151, 2201.55759037
8747.17255802, 2689.05761202, 2199.77692027
8719.41029565, 2679.80360018, 2197.99625017
8691.76296124, 2670.58786306, 2196.21558007
8664.13589417, 2661.37885151, 2194.43490997
8636.62286647, 2652.20767901, 2192.65423986
8609.13033306, 2643.04336918, 2190.87356976
8581.75097538, 2633.91695724, 2189.09289966
8554.39154201, 2624.79718067, 2187.31222956
8527.14571175, 2615.71523725, 2185.53155946
8499.91849604, 2606.63949868, 2183.75088935
8472.80701793, 2597.60233931, 2181.97021925
8445.71175437, 2588.57057569, 2180.18954915
8418.73399751, 2579.57790931, 2178.40887905
8391.76924147, 2570.5896036, 2176.62820895
8364.9250572, 2561.64174271, 2174.84753884
8338.08982982, 2552.6968489, 2173.06686874
8311.38003312, 2543.79350338, 2171.28619864
8284.67414266, 2534.89145982, 2169.50552854
8258.09810278, 2526.0327003, 2167.72485843
8231.5220629, 2517.17394079, 2165.94418833
8205.07761685, 2508.35916304, 2164.16351823
8178.63518507, 2499.54505904, 2162.38284813
8152.31803497, 2490.77271504, 2160.60217803
8126.00977549, 2482.00333494, 2158.82150792
8099.81865574, 2473.27296663, 2157.04083782
8073.64417972, 2464.54814129, 2155.26016772
8047.57819563, 2455.85947992, 2153.47949762
8021.53758709, 2447.17927708, 2151.69882752
7995.59586346, 2438.53197803, 2149.91815741
7969.68920488, 2429.89634694, 2148.13748731
7943.87069948, 2421.29020342, 2146.35681721
7918.09783784, 2412.69932737, 2144.57614711
7892.40159676, 2404.13390201, 2142.79547701
7866.76260985, 2395.58749562, 2141.0148069
7841.18772028, 2387.06251094, 2139.2341368
7815.68268868, 2378.56087225, 2137.4534667
7790.22814786, 2370.07606435, 2135.6727966
7764.85691417, 2361.61902476, 2133.8921265
7739.521736, 2353.17399338, 2132.11145639
7714.28460478, 2344.76161631, 2130.33078629
7689.06791963, 2336.35604253, 2128.55011619
7663.96450249, 2327.98816034, 2126.76944609
7638.86502045, 2319.62159575, 2124.98877598
7613.89539101, 2311.29850037, 2123.20810588
7588.92576156, 2302.97540498, 2121.42743578
7564.0765869, 2294.6922903, 2119.64676568
7539.24104289, 2286.41369931, 2117.86609558
7514.50723172, 2278.16904849, 2116.08542547
7489.8056111, 2269.935137, 2114.30475537
7465.18601357, 2261.72858981, 2112.52408527
7440.61815576, 2253.53930387, 2110.74341517
7416.11171986, 2245.37052679, 2108.96274507
7391.67769078, 2237.22592551, 2107.18207496
7367.28341163, 2229.09454048, 2105.40140486
7342.98327261, 2220.9944568, 2103.62073476
7318.70012557, 2212.90004186, 2101.84006466
7294.533939, 2204.84464633, 2100.05939456
7270.36775243, 2196.78925081, 2098.27872445
7246.32871854, 2188.77620382, 2096.49805435
7222.29654167, 2180.76544127, 2094.71738425
7198.36627922, 2172.78867836, 2092.93671415
7174.46772525, 2164.8224937, 2091.15604405
7150.64541164, 2156.88174319, 2089.37537394
7126.88098004, 2148.96030313, 2087.59470384
7103.16548546, 2141.05517506, 2085.81403374
7079.53478748, 2133.17831267, 2084.03336364
7055.92484022, 2125.30835588, 2082.25269353
7032.42792935, 2117.47601553, 2080.47202343
7008.93101847, 2109.64367518, 2078.69135333
6985.55957077, 2101.85325868, 2076.91068323
6962.19671668, 2094.06571368, 2075.13001313
6938.92868333, 2086.30969797, 2073.34934302
6915.69971458, 2078.56667208, 2071.56867292
6892.53396059, 2070.84473491, 2069.78800282
6869.43892445, 2063.14638953, 2068.00733272
6846.37426747, 2055.45816682, 2066.22666262
6823.41299208, 2047.80439011, 2064.44599251
6800.45171669, 2040.1506134, 2062.66532241
6777.62091498, 2032.54027567, 2060.88465231
6754.79365911, 2024.93111842, 2059.10398221
6732.06143594, 2017.35376617, 2057.32331211
6709.36780981, 2009.78933173, 2055.542642
6686.73317118, 2002.24449708, 2053.7619719
6664.17364565, 1994.72461937, 2051.9813018
6641.63549792, 1987.2118706, 2050.2006317
6619.20989418, 1979.73665153, 2048.4199616
6596.78429044, 1972.26143246, 2046.63929149
6574.47508652, 1964.82502884, 2044.85862139
6552.18322759, 1957.3944092, 2043.07795129
6529.96798989, 1949.98931984, 2041.29728119
6507.81012214, 1942.60334632, 2039.51661108
6485.68759513, 1935.22916244, 2037.73594098
6463.66353901, 1927.88782791, 2035.95527088
6441.63948288, 1920.54649337, 2034.17460078
6419.74217961, 1913.24742659, 2032.39393068
6397.85196558, 1905.95072337, 2030.61326057
6376.04495325, 1898.68171041, 2028.83259047
6354.2888168, 1891.42963034, 2027.05192037
6332.57071262, 1884.19024281, 2025.27125027
6310.94826418, 1876.98277718, 2023.49058017
6289.32581574, 1869.77531155, 2021.70991006
6267.82909391, 1862.60972216, 2019.92923996
6246.34056397, 1855.44686177, 2018.14856986
6224.93017831, 1848.31004898, 2016.36789976
6203.57558939, 1841.19183571, 2014.58722966
6182.25022475, 1834.08337187, 2012.80655955
6161.02959779, 1827.00984642, 2011.02588945
6139.80897083, 1819.93632096, 2009.24521935
6118.701112, 1812.90037067, 2007.46454925
6097.61425719, 1805.87141906, 2005.68387915
6076.58864754, 1798.86288986, 2003.90320904
6055.63558169, 1791.87855179, 2002.12253894
6034.69087639, 1784.89699949, 2000.34186884
6013.87181826, 1777.95731344, 1998.56119874
5993.05276012, 1771.0176274, 1996.78052863
5972.32172022, 1764.10725819, 1994.99985853
5951.63667897, 1757.21221101, 1993.21918843
5930.98380684, 1750.32790752, 1991.43851833
5910.43239053, 1743.4774855, 1989.65784823
5889.88097423, 1736.62706349, 1987.87717812
5869.43869681, 1729.81296684, 1986.09650802
5849.0213139, 1723.00715577, 1984.31583792
5828.6544137, 1716.21818479, 1982.53516782
5808.37086883, 1709.45701982, 1980.75449772
5788.08732396, 1702.69585486, 1978.97382761
5767.92817159, 1695.97612319, 1977.19315751
5747.77846865, 1689.259539, 1975.41248741
5727.69186929, 1682.56398145, 1973.63181731
5707.67620697, 1675.89206114, 1971.85114721
5687.66070531, 1669.22019441, 1970.0704771
5667.77888454, 1662.59292082, 1968.289807
5647.89706378, 1655.96564724, 1966.5091369
5628.08491198, 1649.36160536, 1964.7284668
5608.33692978, 1642.77896084, 1962.9477967
5588.5927878, 1636.19759676, 1961.16712659
5568.97863857, 1629.65956313, 1959.38645649
5549.36448935, 1623.1215295, 1957.60578639
5529.82077213, 1616.60693028, 1955.82511629
5510.34064142, 1610.11348887, 1954.04444618
5490.86196867, 1603.62053415, 1952.26377608
5471.51565341, 1597.1717624, 1950.48310598
5452.16933816, 1590.72299065, 1948.70243588
5432.88787545, 1584.29585921, 1946.92176578
5413.67536236, 1577.89173653, 1945.14109567
5394.46284927, 1571.48761385, 1943.36042557
5375.37718077, 1565.12569659, 1941.57975547
5356.29864848, 1558.76615398, 1939.79908537
5337.27321334, 1552.424336, 1938.01841527
5318.32845333, 1546.10944761, 1936.23774516
5299.38369332, 1539.79455923, 1934.45707506
5280.55079317, 1533.51694402, 1932.67640496
5261.73997508, 1527.24668727, 1930.89573486
5242.96413664, 1520.98809399, 1929.11506476
5224.28723869, 1514.76249301, 1927.33439465
5205.61034074, 1508.53689202, 1925.55372455
5187.02381665, 1502.34138384, 1923.77305445
5168.48081509, 1496.1603676, 1921.99238435
5149.9480271, 1489.98275821, 1920.21171425
5131.53889403, 1483.84639613, 1918.43104414
5113.12976095, 1477.71003404, 1916.65037404
5094.78295663, 1471.59440473, 1914.86970394
5076.50784913, 1465.50262477, 1913.08903384
5058.23274163, 1459.41084481, 1911.30836373
5040.0700183, 1453.35661753, 1909.52769363
5021.92853359, 1447.30948672, 1907.74702353
5003.81443914, 1441.27147636, 1905.96635343
4985.80709725, 1435.26901379, 1904.18568333
4967.79975536, 1429.26655123, 1902.40501322
4949.86653734, 1423.28880509, 1900.62434312
4931.99293315, 1417.33093703, 1898.84367302
4914.11932897, 1411.37306897, 1897.06300292
4896.36502759, 1405.45495467, 1895.28233282
4878.6253049, 1399.54169873, 1893.50166271
4860.91429861, 1393.63802823, 1891.72099261
4843.30841694, 1387.76944625, 1889.94032251
4825.70253527, 1381.90086427, 1888.15965241
4808.16691985, 1376.05567324, 1886.37898231
4790.69501512, 1370.23168972, 1884.5983122
4773.22311039, 1364.4077062, 1882.8176421
4755.86111603, 1358.62037201, 1881.036972
4738.52313918, 1352.84104639, 1879.2563019
4721.19892868, 1347.06631071, 1877.4756318
4703.99465098, 1341.33156652, 1875.69496169
4686.79037328, 1335.59682232, 1873.91429159
4669.63583246, 1329.87864626, 1872.13362149
4652.56556008, 1324.18854054, 1870.35295139
4635.49528769, 1318.49843483, 1868.57228128
4618.50874615, 1312.83623964, 1866.79161118
4601.57242179, 1307.19078338, 1865.01094108
4584.63609743, 1301.54532712, 1863.23027098
4567.81553225, 1295.93844481, 1861.44960088
4551.01309729, 1290.33760378, 1859.66893077
4534.22261494, 1284.74075761, 1857.88826067
4517.55383363, 1279.1845846, 1856.10759057
4500.88505231, 1273.62841159, 1854.32692047
4484.25643059, 1268.08558999, 1852.54625037
4467.7217634, 1262.57400535, 1850.76558026
4451.18709621, 1257.06242071, 1848.98491016
4434.71861626, 1251.57290543, 1847.20424006
4418.31782171, 1246.10595958, 1845.42356996
4401.91702717, 1240.63901373, 1843.64289986
4385.60643257, 1235.20213424, 1841.86222975
4369.33944125, 1229.77978958, 1840.08155965
4353.07244993, 1224.35744492, 1838.30088955
4336.91772056, 1218.97253283, 1836.52021945
4320.78463286, 1213.59483693, 1834.73954935
4304.65154515, 1208.21714103, 1832.95887924
4288.65054102, 1202.88351536, 1831.17820914
4272.65128168, 1197.5504713, 1829.39753904
4256.66806977, 1192.22276655, 1827.61686894
4240.80289906, 1186.93433387, 1825.83619883
4224.93772836, 1181.64590118, 1824.05552873
4209.10414278, 1176.36800986, 1822.27485863
4193.37263984, 1171.12418971, 1820.49418853
4177.6411369, 1165.88036957, 1818.71351843
4161.95470714, 1160.65157794, 1816.93284832
4146.35712558, 1155.45241219, 1815.15217822
4130.75954401, 1150.25324643, 1813.37150812
4115.21827498, 1145.07282833, 1811.59083802
4099.75469444, 1139.91827362, 1809.81016792
4084.29111389, 1134.76371892, 1808.02949781
4068.89272375, 1129.63089455, 1806.24882771
4053.56296842, 1124.5209485, 1804.46815761
4038.2332131, 1119.41100244, 1802.68748751
4022.9753554, 1114.32505194, 1800.90681741
4007.77949705, 1109.25979319, 1799.1261473
3992.5836387, 1104.19453445, 1797.3454772
3977.46397766, 1099.15467506, 1795.5648071
3962.40191934, 1094.13401609, 1793.784137
3947.33986102, 1089.11335711, 1792.0034669
3932.35608697, 1084.11876165, 1790.22279679
3917.42797318, 1079.14269643, 1788.44212669
3902.49985939, 1074.16663121, 1786.66145659
3887.64963561, 1069.2165452, 1784.88078649
3872.8554422, 1064.2851474, 1783.10011638
3858.06124878, 1059.35374959, 1781.31944628
3843.34212745, 1054.44736785, 1779.53877618
3828.6818273, 1049.56058794, 1777.75810608
3814.02152716, 1044.67380802, 1775.97743598
3799.43097846, 1039.81030602, 1774.19676587
3784.90446195, 1034.96817387, 1772.41609577
3770.37794544, 1030.12604172, 1770.63542567
3755.91352246, 1025.30457624, 1768.85475557
3741.520994, 1020.50704045, 1767.07408547
3727.12846554, 1015.70950465, 1765.29341536
3712.78768298, 1010.92922471, 1763.51274526
3698.52902406, 1006.17633199, 1761.73207516
3684.27036513, 1001.42343926, 1759.95140506
3670.05057165, 996.683507227, 1758.17073496
3655.9257403, 991.975243207, 1756.39006485
3641.80090895, 987.266979187, 1754.60939475
3627.69948444, 982.566515158, 1752.82872465
3613.70859025, 977.902883762, 1751.04805455
3599.71769606, 973.239252366, 1749.26738445
3585.73205903, 968.577372704, 1747.48671434
3571.87505032, 963.958356953, 1745.70604424
3558.01804161, 959.339341201, 1743.92537414
3544.1610329, 954.72032545, 1742.14470404
3530.42227659, 950.140750038, 1740.36403393
3516.69909886, 945.566370185, 1738.58336383
3502.97592113, 940.991990332, 1736.80269373
3489.34748894, 936.449187538, 1735.02202363
3475.75823539, 931.919442835, 1733.24135353
3462.16898184, 927.389698132, 1731.46068342
3448.64809856, 922.882727356, 1729.68001332
3435.19278195, 918.39759651, 1727.89934322
3421.73746533, 913.912465663, 1726.11867312
3408.32125761, 909.440386044, 1724.33800302
3394.99973362, 904.999903103, 1722.55733291
3381.67820963, 900.559420162, 1720.77666281
3368.36373438, 896.121284984, 1718.99599271
3355.1761565, 891.725406825, 1717.21532261
3341.98857861, 887.329528666, 1715.43465251
3328.80100073, 882.933650508, 1713.6539824
3315.71932127, 878.573096404, 1711.8733123
3302.66561083, 874.22187204, 1710.0926422
3289.6119004, 869.870647676, 1708.3119721
3276.62608835, 865.542049796, 1706.531302
3263.70623867, 861.235433235, 1704.75063189
