#====================================================================================================
# MFTQCD EOS file generator - 0
# b_qcd = 72.000000, g_mg_ratio = 0.002034
#====================================================================================================
#==================== ==================== ==================== ==================== ==================== 
#              energy             pressure                  rho                 mu_B     quark_s_fraction 
#==================== ==================== ==================== ==================== ==================== 
3548.492141, 1788.280655, 4.500000, 2964.873776, 0.965491
3430.690936, 1717.580938, 4.400000, 2925.154474, 0.964970
3314.482398, 1648.128931, 4.300000, 2885.239145, 0.964429
3199.874521, 1579.927376, 4.200000, 2845.120177, 0.963867
3086.875610, 1512.979123, 4.100000, 2804.789471, 0.963282
2975.494303, 1447.287135, 4.000000, 2764.238399, 0.962672
2865.739600, 1382.854503, 3.900000, 2723.457758, 0.962037
2757.620876, 1319.684447, 3.800000, 2682.437712, 0.961374
2651.147917, 1257.780329, 3.700000, 2641.167734, 0.960681
2546.330942, 1197.145665, 3.600000, 2599.636533, 0.959957
2443.180641, 1137.784130, 3.500000, 2557.831979, 0.959198
2341.708205, 1079.699577, 3.400000, 2515.741016, 0.958402
2241.925368, 1022.896046, 3.300000, 2473.349556, 0.957566
2143.844452, 967.377782, 3.200000, 2430.642370, 0.956686
2047.478411, 913.149251, 3.100000, 2387.602953, 0.955760
1952.840887, 860.215160, 3.000000, 2344.213373, 0.954783
1859.946273, 808.580477, 2.900000, 2300.454095, 0.953749
1768.809777, 758.250453, 2.800000, 2256.303777, 0.952655
1679.447500, 709.230656, 2.700000, 2211.739034, 0.951493
1591.876526, 661.526995, 2.600000, 2166.734155, 0.950258
1506.115018, 615.145758, 2.500000, 2121.260775, 0.948941
1422.182333, 570.093651, 2.400000, 2075.287483, 0.947532
1340.099154, 526.377847, 2.300000, 2028.779349, 0.946023
1259.887641, 484.006037, 2.200000, 1981.697362, 0.944400
1181.571606, 442.986497, 2.100000, 1933.997741, 0.942650
1105.176721, 403.328154, 2.000000, 1885.631094, 0.940754
1030.730765, 365.040682, 1.900000, 1836.541378, 0.938695
958.263911, 328.134601, 1.800000, 1786.664600, 0.936446
887.809078, 292.621402, 1.700000, 1735.927176, 0.933979
819.402356, 258.513700, 1.600000, 1684.243837, 0.931257
753.083520, 225.825422, 1.500000, 1631.514903, 0.928237
688.896681, 194.572036, 1.400000, 1577.622709, 0.924862
626.891093, 164.770846, 1.300000, 1522.426806, 0.921060
567.122191, 136.441363, 1.200000, 1465.757403, 0.916737
509.652932, 109.605796, 1.100000, 1407.406200, 0.911769
454.555589, 84.289701, 1.000000, 1347.113225, 0.905988
401.914179, 60.522861, 0.900000, 1284.547335, 0.899157
351.827863, 38.340538, 0.800000, 1219.276251, 0.890932
304.415876, 17.785268, 0.700000, 1150.718371, 0.880797
259.824991, -1.090389, 0.600000, 1078.060840, 0.867925
218.241441, -18.219458, 0.500000, 1000.109918, 0.850905
179.911431, -33.512968, 0.400000, 914.990391, 0.827085
145.180155, -46.845530, 0.300000, 819.455208, 0.790737
114.578353, -58.023470, 0.200000, 706.936038, 0.726413
89.073891, -66.694523, 0.100000, 559.484189, 0.569458
#==================== ==================== ==================== ==================== ==================== 
#              energy             pressure                  rho                 mu_B     quark_s_fraction 
#==================== ==================== ==================== ==================== ==================== 
