# energy density [MeV fm-3], pressure [MeV fm-3], baryon density [1/fm-3], chemical potential [MeV]
1959.259946, 738.756185, 1.425033, 1893.300000
1959.013198, 738.613688, 1.424903, 1893.200000
1958.767212, 738.471204, 1.424774, 1893.100000
1958.519227, 738.328734, 1.424642, 1893.000000
1958.271502, 738.186276, 1.424511, 1892.900000
1958.026224, 738.043831, 1.424383, 1892.800000
1957.778300, 737.901400, 1.424251, 1892.700000
1957.530810, 737.758981, 1.424120, 1892.600000
1957.283154, 737.616576, 1.423988, 1892.500000
1957.037791, 737.474183, 1.423860, 1892.400000
1956.789375, 737.331804, 1.423728, 1892.300000
1956.543556, 737.189437, 1.423599, 1892.200000
1956.296101, 737.047084, 1.423468, 1892.100000
1956.049815, 736.904744, 1.423338, 1892.000000
1955.802457, 736.762417, 1.423207, 1891.900000
1955.554874, 736.620103, 1.423076, 1891.800000
1955.307548, 736.477802, 1.422944, 1891.700000
1955.060794, 736.335513, 1.422814, 1891.600000
1954.813515, 736.193239, 1.422683, 1891.500000
1954.567771, 736.050977, 1.422554, 1891.400000
1954.320762, 735.908728, 1.422424, 1891.300000
1954.073474, 735.766492, 1.422292, 1891.200000
1953.828165, 735.624269, 1.422164, 1891.100000
1953.579263, 735.482060, 1.422031, 1891.000000
1953.333493, 735.339863, 1.421901, 1890.900000
1953.086031, 735.197679, 1.421770, 1890.800000
1952.839430, 735.055509, 1.421640, 1890.700000
1952.593526, 734.913351, 1.421511, 1890.600000
1952.346024, 734.771207, 1.421379, 1890.500000
1952.099608, 734.629075, 1.421249, 1890.400000
1951.852473, 734.486957, 1.421118, 1890.300000
1951.603649, 734.344852, 1.420985, 1890.200000
1951.359144, 734.202760, 1.420857, 1890.100000
1951.112612, 734.060681, 1.420727, 1890.000000
1950.865316, 733.918614, 1.420596, 1889.900000
1950.619325, 733.776561, 1.420466, 1889.800000
1950.371574, 733.634521, 1.420334, 1889.700000
1950.124878, 733.492495, 1.420204, 1889.600000
1949.878950, 733.350481, 1.420074, 1889.500000
1949.631679, 733.208480, 1.419943, 1889.400000
1949.385463, 733.066492, 1.419813, 1889.300000
1949.138119, 732.924517, 1.419681, 1889.200000
1948.892731, 732.782556, 1.419553, 1889.100000
1948.644398, 732.640607, 1.419420, 1889.000000
1948.399715, 732.498672, 1.419292, 1888.900000
1948.151586, 732.356749, 1.419159, 1888.800000
1947.906094, 732.214840, 1.419030, 1888.700000
1947.659477, 732.072943, 1.418899, 1888.600000
1947.410897, 731.931060, 1.418766, 1888.500000
1947.166633, 731.789190, 1.418638, 1888.400000
1946.919865, 731.647333, 1.418508, 1888.300000
1946.672158, 731.505488, 1.418376, 1888.200000
1946.427867, 731.363657, 1.418248, 1888.100000
1946.179902, 731.221839, 1.418116, 1888.000000
1945.932244, 731.080034, 1.417984, 1887.900000
1945.687945, 730.938242, 1.417856, 1887.800000
1945.439541, 730.796464, 1.417723, 1887.700000
1945.193401, 730.654698, 1.417592, 1887.600000
1944.947212, 730.512945, 1.417462, 1887.500000
1944.701410, 730.371205, 1.417333, 1887.400000
1944.453503, 730.229479, 1.417200, 1887.300000
1944.208342, 730.087765, 1.417071, 1887.200000
1943.961018, 729.946065, 1.416939, 1887.100000
1943.714747, 729.804377, 1.416809, 1887.000000
1943.469149, 729.662703, 1.416680, 1886.900000
1943.221816, 729.521041, 1.416548, 1886.800000
1942.975611, 729.379393, 1.416418, 1886.700000
1942.729103, 729.237758, 1.416287, 1886.600000
1942.483896, 729.096136, 1.416158, 1886.500000
1942.236320, 728.954527, 1.416025, 1886.400000
1941.990672, 728.812931, 1.415896, 1886.300000
1941.743685, 728.671348, 1.415764, 1886.200000
1941.497582, 728.529778, 1.415634, 1886.100000
1941.252106, 728.388221, 1.415504, 1886.000000
1941.006036, 728.246677, 1.415374, 1885.900000
1940.758033, 728.105146, 1.415241, 1885.800000
1940.513036, 727.963629, 1.415113, 1885.700000
1940.266103, 727.822124, 1.414980, 1885.600000
1940.020543, 727.680632, 1.414851, 1885.500000
1939.775290, 727.539154, 1.414722, 1885.400000
1939.527374, 727.397688, 1.414589, 1885.300000
1939.281375, 727.256236, 1.414458, 1885.200000
1939.034603, 727.114797, 1.414327, 1885.100000
1938.789419, 726.973370, 1.414198, 1885.000000
1938.544082, 726.831957, 1.414069, 1884.900000
1938.296385, 726.690557, 1.413936, 1884.800000
1938.050657, 726.549170, 1.413806, 1884.700000
1937.803909, 726.407796, 1.413674, 1884.600000
1937.559311, 726.266435, 1.413546, 1884.500000
1937.312108, 726.125087, 1.413414, 1884.400000
1937.066400, 725.983752, 1.413284, 1884.300000
1936.820086, 725.842430, 1.413153, 1884.200000
1936.573922, 725.701122, 1.413022, 1884.100000
1936.327600, 725.559826, 1.412891, 1884.000000
1936.080984, 725.418543, 1.412760, 1883.900000
1935.836946, 725.277274, 1.412632, 1883.800000
1935.588584, 725.136017, 1.412498, 1883.700000
1935.343925, 724.994774, 1.412370, 1883.600000
1935.098051, 724.853544, 1.412239, 1883.500000
1934.853044, 724.712326, 1.412110, 1883.400000
1934.604289, 724.571122, 1.411975, 1883.300000
1934.360125, 724.429931, 1.411848, 1883.200000
1934.114317, 724.288753, 1.411717, 1883.100000
1933.866650, 724.147588, 1.411584, 1883.000000
1933.621016, 724.006436, 1.411454, 1882.900000
1933.376306, 723.865297, 1.411325, 1882.800000
1933.129166, 723.724171, 1.411193, 1882.700000
1932.884509, 723.583058, 1.411063, 1882.600000
1932.637416, 723.441958, 1.410932, 1882.500000
1932.393262, 723.300872, 1.410803, 1882.400000
1932.147011, 723.159798, 1.410672, 1882.300000
1931.899360, 723.018738, 1.410539, 1882.200000
1931.654606, 722.877690, 1.410410, 1882.100000
1931.408584, 722.736656, 1.410279, 1882.000000
1931.162221, 722.595634, 1.410147, 1881.900000
1930.918292, 722.454626, 1.410020, 1881.800000
1930.670818, 722.313631, 1.409887, 1881.700000
1930.425231, 722.172649, 1.409756, 1881.600000
1930.178083, 722.031679, 1.409624, 1881.500000
1929.934112, 721.890723, 1.409496, 1881.400000
1929.687499, 721.749780, 1.409364, 1881.300000
1929.442546, 721.608850, 1.409234, 1881.200000
1929.196131, 721.467934, 1.409103, 1881.100000
1928.949751, 721.327030, 1.408971, 1881.000000
1928.704345, 721.186139, 1.408841, 1880.900000
1928.458499, 721.045261, 1.408710, 1880.800000
1928.215031, 720.904397, 1.408583, 1880.700000
1927.967864, 720.763545, 1.408450, 1880.600000
1927.721570, 720.622707, 1.408319, 1880.500000
1927.477070, 720.481881, 1.408190, 1880.400000
1927.230429, 720.341069, 1.408058, 1880.300000
1926.985782, 720.200270, 1.407929, 1880.200000
1926.739021, 720.059484, 1.407796, 1880.100000
1926.494042, 719.918710, 1.407667, 1880.000000
1926.247543, 719.777950, 1.407535, 1879.900000
1926.003390, 719.637203, 1.407406, 1879.800000
1925.757685, 719.496469, 1.407275, 1879.700000
1925.510524, 719.355749, 1.407142, 1879.600000
1925.267396, 719.215041, 1.407015, 1879.500000
1925.020098, 719.074346, 1.406882, 1879.400000
1924.775115, 718.933664, 1.406752, 1879.300000
1924.528935, 718.792996, 1.406620, 1879.200000
1924.283941, 718.652340, 1.406491, 1879.100000
1924.037868, 718.511698, 1.406359, 1879.000000
1923.792848, 718.371068, 1.406230, 1878.900000
1923.546507, 718.230452, 1.406097, 1878.800000
1923.301521, 718.089849, 1.405968, 1878.700000
1923.057282, 717.949258, 1.405838, 1878.600000
1922.810262, 717.808681, 1.405706, 1878.500000
1922.565522, 717.668117, 1.405576, 1878.400000
1922.320604, 717.527566, 1.405446, 1878.300000
1922.073346, 717.387028, 1.405313, 1878.200000
1921.829436, 717.246503, 1.405184, 1878.100000
1921.584277, 717.105991, 1.405054, 1878.000000
1921.337374, 716.965493, 1.404921, 1877.900000
1921.092251, 716.825007, 1.404791, 1877.800000
1920.847631, 716.684534, 1.404661, 1877.700000
1920.601510, 716.544075, 1.404530, 1877.600000
1920.356924, 716.403628, 1.404400, 1877.500000
1920.110836, 716.263195, 1.404268, 1877.400000
1919.867579, 716.122774, 1.404140, 1877.300000
1919.620078, 715.982367, 1.404007, 1877.200000
1919.376475, 715.841973, 1.403878, 1877.100000
1919.130041, 715.701592, 1.403746, 1877.000000
1918.885500, 715.561224, 1.403616, 1876.900000
1918.639362, 715.420869, 1.403485, 1876.800000
1918.395354, 715.280527, 1.403356, 1876.700000
1918.148928, 715.140198, 1.403224, 1876.600000
1917.904651, 714.999882, 1.403094, 1876.500000
1917.658095, 714.859579, 1.402961, 1876.400000
1917.413426, 714.719290, 1.402832, 1876.300000
1917.167437, 714.579013, 1.402699, 1876.200000
1916.923176, 714.438750, 1.402571, 1876.100000
1916.677785, 714.298499, 1.402439, 1876.000000
1916.431980, 714.158262, 1.402308, 1875.900000
1916.186303, 714.018037, 1.402176, 1875.800000
1915.942859, 713.877826, 1.402048, 1875.700000
1915.696803, 713.737628, 1.401916, 1875.600000
1915.451812, 713.597443, 1.401785, 1875.500000
1915.207796, 713.457271, 1.401656, 1875.400000
1914.961080, 713.317112, 1.401523, 1875.300000
1914.717583, 713.176966, 1.401395, 1875.200000
1914.470579, 713.036833, 1.401262, 1875.100000
1914.226467, 712.896713, 1.401132, 1875.000000
1913.981698, 712.756607, 1.401002, 1874.900000
1913.736343, 712.616513, 1.400871, 1874.800000
1913.492458, 712.476432, 1.400742, 1874.700000
1913.245802, 712.336365, 1.400609, 1874.600000
1913.002439, 712.196311, 1.400480, 1874.500000
1912.755830, 712.056269, 1.400347, 1874.400000
1912.512335, 711.916241, 1.400219, 1874.300000
1912.265926, 711.776226, 1.400086, 1874.200000
1912.020947, 711.636224, 1.399956, 1874.100000
1911.776819, 711.496235, 1.399826, 1874.000000
1911.531875, 711.356259, 1.399695, 1873.900000
1911.286827, 711.216296, 1.399564, 1873.800000
1911.041306, 711.076346, 1.399433, 1873.700000
1910.796412, 710.936409, 1.399302, 1873.600000
1910.552704, 710.796485, 1.399173, 1873.500000
1910.307537, 710.656575, 1.399042, 1873.400000
1910.060756, 710.516677, 1.398908, 1873.300000
1909.817402, 710.376793, 1.398780, 1873.200000
1909.573821, 710.236921, 1.398651, 1873.100000
1909.326359, 710.097063, 1.398517, 1873.000000
1909.082995, 709.957218, 1.398388, 1872.900000
1908.836505, 709.817385, 1.398255, 1872.800000
1908.593846, 709.677566, 1.398127, 1872.700000
1908.346996, 709.537760, 1.397994, 1872.600000
1908.101470, 709.397967, 1.397862, 1872.500000
1907.859467, 709.258187, 1.397735, 1872.400000
1907.613974, 709.118421, 1.397603, 1872.300000
1907.369457, 708.978667, 1.397473, 1872.200000
1907.124971, 708.838926, 1.397342, 1872.100000
1906.879044, 708.699198, 1.397210, 1872.000000
1906.634044, 708.559484, 1.397079, 1871.900000
1906.391352, 708.419782, 1.396951, 1871.800000
1906.144143, 708.280094, 1.396817, 1871.700000
1905.900241, 708.140419, 1.396687, 1871.600000
1905.657374, 708.000757, 1.396559, 1871.500000
1905.410276, 707.861107, 1.396425, 1871.400000
1905.166365, 707.721471, 1.396295, 1871.300000
1904.923063, 707.581848, 1.396167, 1871.200000
1904.676942, 707.442238, 1.396034, 1871.100000
1904.432597, 707.302641, 1.395903, 1871.000000
1904.187601, 707.163058, 1.395772, 1870.900000
1903.942639, 707.023487, 1.395641, 1870.800000
1903.700592, 706.883929, 1.395513, 1870.700000
1903.452129, 706.744385, 1.395377, 1870.600000
1903.210902, 706.604853, 1.395251, 1870.500000
1902.966903, 706.465335, 1.395121, 1870.400000
1902.719476, 706.325829, 1.394987, 1870.300000
1902.476482, 706.186337, 1.394858, 1870.200000
1902.232122, 706.046858, 1.394728, 1870.100000
1901.986451, 705.907392, 1.394595, 1870.000000
1901.742610, 705.767939, 1.394465, 1869.900000
1901.498242, 705.628499, 1.394335, 1869.800000
1901.254376, 705.489072, 1.394205, 1869.700000
1901.008455, 705.349658, 1.394072, 1869.600000
1900.765441, 705.210257, 1.393943, 1869.500000
1900.520169, 705.070870, 1.393811, 1869.400000
1900.276858, 704.931495, 1.393682, 1869.300000
1900.031805, 704.792133, 1.393551, 1869.200000
1899.786742, 704.652785, 1.393418, 1869.100000
1899.541539, 704.513450, 1.393287, 1869.000000
1899.298794, 704.374127, 1.393158, 1868.900000
1899.052616, 704.234818, 1.393025, 1868.800000
1898.809906, 704.095522, 1.392897, 1868.700000
1898.564744, 703.956239, 1.392765, 1868.600000
1898.319581, 703.816969, 1.392633, 1868.500000
1898.077708, 703.677712, 1.392506, 1868.400000
1897.831025, 703.538468, 1.392371, 1868.300000
1897.588944, 703.399237, 1.392244, 1868.200000
1897.343880, 703.260020, 1.392112, 1868.100000
1897.099474, 703.120815, 1.391981, 1868.000000
1896.854599, 702.981624, 1.391849, 1867.900000
1896.610376, 702.842445, 1.391719, 1867.800000
1896.364565, 702.703280, 1.391586, 1867.700000
1896.122557, 702.564128, 1.391458, 1867.600000
1895.878568, 702.424988, 1.391328, 1867.500000
1895.633308, 702.285862, 1.391195, 1867.400000
1895.389411, 702.146749, 1.391065, 1867.300000
1895.145581, 702.007649, 1.390935, 1867.200000
1894.901963, 701.868562, 1.390805, 1867.100000
1894.656225, 701.729489, 1.390672, 1867.000000
1894.411324, 701.590428, 1.390540, 1866.900000
1894.168970, 701.451380, 1.390412, 1866.800000
1893.924328, 701.312346, 1.390280, 1866.700000
1893.680250, 701.173324, 1.390150, 1866.600000
1893.434933, 701.034316, 1.390017, 1866.500000
1893.192766, 700.895320, 1.389889, 1866.400000
1892.948255, 700.756338, 1.389758, 1866.300000
1892.703959, 700.617369, 1.389627, 1866.200000
1892.459663, 700.478413, 1.389496, 1866.100000
1892.215355, 700.339470, 1.389364, 1866.000000
1891.971895, 700.200540, 1.389234, 1865.900000
1891.726940, 700.061623, 1.389103, 1865.800000
1891.484168, 699.922719, 1.388973, 1865.700000
1891.238958, 699.783828, 1.388841, 1865.600000
1890.995023, 699.644951, 1.388710, 1865.500000
1890.751121, 699.506086, 1.388580, 1865.400000
1890.508204, 699.367235, 1.388450, 1865.300000
1890.263775, 699.228396, 1.388319, 1865.200000
1890.018940, 699.089571, 1.388187, 1865.100000
1889.775045, 698.950759, 1.388056, 1865.000000
1889.531726, 698.811960, 1.387926, 1864.900000
1889.286956, 698.673174, 1.387795, 1864.800000
1889.043843, 698.534401, 1.387664, 1864.700000
1888.799532, 698.395641, 1.387533, 1864.600000
1888.555798, 698.256894, 1.387403, 1864.500000
1888.312006, 698.118160, 1.387272, 1864.400000
1888.068607, 697.979439, 1.387142, 1864.300000
1887.823292, 697.840732, 1.387009, 1864.200000
1887.581668, 697.702037, 1.386882, 1864.100000
1887.337659, 697.563356, 1.386750, 1864.000000
1887.092998, 697.424688, 1.386618, 1863.900000
1886.849809, 697.286032, 1.386488, 1863.800000
1886.604398, 697.147390, 1.386355, 1863.700000
1886.360772, 697.008761, 1.386225, 1863.600000
1886.119389, 696.870145, 1.386097, 1863.500000
1885.873060, 696.731542, 1.385963, 1863.400000
1885.629426, 696.592952, 1.385832, 1863.300000
1885.387124, 696.454376, 1.385704, 1863.200000
1885.141347, 696.315812, 1.385570, 1863.100000
1884.900487, 696.177261, 1.385443, 1863.000000
1884.654092, 696.038724, 1.385309, 1862.900000
1884.412770, 695.900199, 1.385181, 1862.800000
1884.167485, 695.761688, 1.385048, 1862.700000
1883.924045, 695.623190, 1.384918, 1862.600000
1883.680065, 695.484705, 1.384786, 1862.500000
1883.436905, 695.346232, 1.384656, 1862.400000
1883.192476, 695.207773, 1.384524, 1862.300000
1882.949828, 695.069327, 1.384395, 1862.200000
1882.705618, 694.930895, 1.384263, 1862.100000
1882.462839, 694.792475, 1.384134, 1862.000000
1882.218617, 694.654068, 1.384002, 1861.900000
1881.975242, 694.515675, 1.383871, 1861.800000
1881.730744, 694.377294, 1.383740, 1861.700000
1881.488344, 694.238927, 1.383610, 1861.600000
1881.242613, 694.100572, 1.383476, 1861.500000
1881.001045, 693.962231, 1.383348, 1861.400000
1880.757586, 693.823903, 1.383217, 1861.300000
1880.512032, 693.685588, 1.383084, 1861.200000
1880.272083, 693.547286, 1.382958, 1861.100000
1880.025296, 693.408997, 1.382822, 1861.000000
1879.783144, 693.270721, 1.382693, 1860.900000
1879.538929, 693.132458, 1.382562, 1860.800000
1879.295227, 692.994209, 1.382431, 1860.700000
1879.051860, 692.855972, 1.382300, 1860.600000
1878.808677, 692.717748, 1.382169, 1860.500000
1878.564860, 692.579538, 1.382038, 1860.400000
1878.322436, 692.441341, 1.381908, 1860.300000
1878.078171, 692.303157, 1.381776, 1860.200000
1877.836279, 692.164985, 1.381648, 1860.100000
1877.592048, 692.026827, 1.381516, 1860.000000
1877.348258, 691.888682, 1.381384, 1859.900000
1877.106179, 691.750550, 1.381255, 1859.800000
1876.860984, 691.612432, 1.381122, 1859.700000
1876.618682, 691.474326, 1.380993, 1859.600000
1876.374975, 691.336233, 1.380861, 1859.500000
1876.132253, 691.198154, 1.380731, 1859.400000
1875.888264, 691.060087, 1.380599, 1859.300000
1875.644609, 690.922034, 1.380468, 1859.200000
1875.402737, 690.783994, 1.380339, 1859.100000
1875.158316, 690.645966, 1.380207, 1859.000000
1874.915437, 690.507952, 1.380077, 1858.900000
1874.672051, 690.369951, 1.379945, 1858.800000
1874.429247, 690.231963, 1.379815, 1858.700000
1874.184868, 690.093988, 1.379683, 1858.600000
1873.942302, 689.956027, 1.379552, 1858.500000
1873.699038, 689.818078, 1.379422, 1858.400000
1873.456929, 689.680142, 1.379293, 1858.300000
1873.212134, 689.542220, 1.379159, 1858.200000
1872.969951, 689.404310, 1.379030, 1858.100000
1872.725191, 689.266414, 1.378897, 1858.000000
1872.482996, 689.128531, 1.378767, 1857.900000
1872.240005, 688.990661, 1.378637, 1857.800000
1871.996503, 688.852804, 1.378505, 1857.700000
1871.752610, 688.714960, 1.378373, 1857.600000
1871.510967, 688.577129, 1.378244, 1857.500000
1871.266911, 688.439311, 1.378113, 1857.400000
1871.023678, 688.301506, 1.377981, 1857.300000
1870.780638, 688.163715, 1.377850, 1857.200000
1870.538222, 688.025936, 1.377720, 1857.100000
1870.294248, 687.888171, 1.377588, 1857.000000
1870.052650, 687.750418, 1.377459, 1856.900000
1869.809804, 687.612679, 1.377329, 1856.800000
1869.566319, 687.474953, 1.377197, 1856.700000
1869.323565, 687.337240, 1.377067, 1856.600000
1869.079619, 687.199540, 1.376935, 1856.500000
1868.837340, 687.061853, 1.376805, 1856.400000
1868.594407, 686.924179, 1.376674, 1856.300000
1868.350652, 686.786518, 1.376542, 1856.200000
1868.108411, 686.648871, 1.376412, 1856.100000
1867.864564, 686.511236, 1.376280, 1856.000000
1867.621887, 686.373615, 1.376149, 1855.900000
1867.378200, 686.236006, 1.376017, 1855.800000
1867.136652, 686.098411, 1.375889, 1855.700000
1866.893484, 685.960829, 1.375757, 1855.600000
1866.650167, 685.823260, 1.375626, 1855.500000
1866.406624, 685.685704, 1.375494, 1855.400000
1866.164588, 685.548161, 1.375364, 1855.300000
1865.921987, 685.410631, 1.375233, 1855.200000
1865.678435, 685.273114, 1.375102, 1855.100000
1865.434253, 685.135611, 1.374969, 1855.000000
1865.193750, 684.998120, 1.374841, 1854.900000
1864.950251, 684.860643, 1.374709, 1854.800000
1864.707551, 684.723178, 1.374579, 1854.700000
1864.465484, 684.585727, 1.374449, 1854.600000
1864.221680, 684.448289, 1.374316, 1854.500000
1863.978735, 684.310864, 1.374185, 1854.400000
1863.736841, 684.173452, 1.374056, 1854.300000
1863.492497, 684.036053, 1.373922, 1854.200000
1863.251121, 683.898667, 1.373793, 1854.100000
1863.006993, 683.761294, 1.373660, 1854.000000
1862.765002, 683.623934, 1.373531, 1853.900000
1862.522896, 683.486588, 1.373401, 1853.800000
1862.280157, 683.349254, 1.373270, 1853.700000
1862.037304, 683.211934, 1.373138, 1853.600000
1861.794284, 683.074627, 1.373007, 1853.500000
1861.552564, 682.937333, 1.372877, 1853.400000
1861.310063, 682.800052, 1.372747, 1853.300000
1861.066458, 682.662784, 1.372615, 1853.200000
1860.823879, 682.525529, 1.372483, 1853.100000
1860.580248, 682.388287, 1.372351, 1853.000000
1860.338314, 682.251058, 1.372221, 1852.900000
1860.096155, 682.113843, 1.372091, 1852.800000
1859.854255, 681.976640, 1.371961, 1852.700000
1859.610695, 681.839451, 1.371829, 1852.600000
1859.368471, 681.702274, 1.371698, 1852.500000
1859.125503, 681.565111, 1.371567, 1852.400000
1858.883129, 681.427961, 1.371436, 1852.300000
1858.641089, 681.290824, 1.371306, 1852.200000
1858.398298, 681.153700, 1.371174, 1852.100000
1858.155307, 681.016589, 1.371043, 1852.000000
1857.912738, 680.879491, 1.370911, 1851.900000
1857.670563, 680.742407, 1.370782, 1851.800000
1857.428749, 680.605335, 1.370651, 1851.700000
1857.185860, 680.468277, 1.370520, 1851.600000
1856.942375, 680.331231, 1.370387, 1851.500000
1856.700430, 680.194199, 1.370257, 1851.400000
1856.458374, 680.057180, 1.370127, 1851.300000
1856.216164, 679.920174, 1.369996, 1851.200000
1855.973841, 679.783181, 1.369865, 1851.100000
1855.730699, 679.646201, 1.369733, 1851.000000
1855.489633, 679.509234, 1.369604, 1850.900000
1855.246045, 679.372280, 1.369472, 1850.800000
1855.003619, 679.235339, 1.369340, 1850.700000
1854.761640, 679.098412, 1.369210, 1850.600000
1854.518600, 678.961497, 1.369078, 1850.500000
1854.276654, 678.824596, 1.368948, 1850.400000
1854.034616, 678.687708, 1.368817, 1850.300000
1853.792391, 678.550833, 1.368686, 1850.200000
1853.550922, 678.413971, 1.368557, 1850.100000
1853.306707, 678.277122, 1.368423, 1850.000000
1853.066732, 678.140286, 1.368295, 1849.900000
1852.822962, 678.003463, 1.368163, 1849.800000
1852.580684, 677.866653, 1.368031, 1849.700000
1852.339361, 677.729857, 1.367901, 1849.600000
1852.096748, 677.593073, 1.367770, 1849.500000
1851.855413, 677.456303, 1.367640, 1849.400000
1851.611757, 677.319546, 1.367507, 1849.300000
1851.369494, 677.182802, 1.367376, 1849.200000
1851.127915, 677.046071, 1.367246, 1849.100000
1850.886354, 676.909353, 1.367116, 1849.000000
1850.643673, 676.772648, 1.366984, 1848.900000
1850.402148, 676.635956, 1.366854, 1848.800000
1850.157088, 676.499277, 1.366719, 1848.700000
1849.918618, 676.362612, 1.366593, 1848.600000
1849.674264, 676.225959, 1.366459, 1848.500000
1849.433712, 676.089320, 1.366330, 1848.400000
1849.189814, 675.952693, 1.366197, 1848.300000
1848.948890, 675.816080, 1.366067, 1848.200000
1848.705992, 675.679480, 1.365935, 1848.100000
1848.464559, 675.542893, 1.365805, 1848.000000
1848.221288, 675.406319, 1.365673, 1847.900000
1847.980205, 675.269758, 1.365543, 1847.800000
1847.738158, 675.133211, 1.365412, 1847.700000
1847.496809, 674.996676, 1.365282, 1847.600000
1847.253474, 674.860155, 1.365149, 1847.500000
1847.012160, 674.723646, 1.365019, 1847.400000
1846.769434, 674.587151, 1.364887, 1847.300000
1846.528750, 674.450669, 1.364758, 1847.200000
1846.285671, 674.314200, 1.364625, 1847.100000
1846.044551, 674.177744, 1.364496, 1847.000000
1845.802318, 674.041301, 1.364364, 1846.900000
1845.559663, 673.904871, 1.364232, 1846.800000
1845.318708, 673.768454, 1.364102, 1846.700000
1845.076807, 673.632050, 1.363972, 1846.600000
1844.835201, 673.495660, 1.363840, 1846.500000
1844.591121, 673.359283, 1.363707, 1846.400000
1844.351202, 673.222918, 1.363578, 1846.300000
1844.109698, 673.086567, 1.363448, 1846.200000
1843.866341, 672.950229, 1.363315, 1846.100000
1843.625355, 672.813904, 1.363185, 1846.000000
1843.384012, 672.677592, 1.363055, 1845.900000
1843.141671, 672.541293, 1.362923, 1845.800000
1842.898809, 672.405007, 1.362791, 1845.700000
1842.658965, 672.268735, 1.362662, 1845.600000
1842.416338, 672.132475, 1.362530, 1845.500000
1842.173526, 671.996229, 1.362397, 1845.400000
1841.932677, 671.859996, 1.362268, 1845.300000
1841.691456, 671.723775, 1.362138, 1845.200000
1841.449804, 671.587568, 1.362007, 1845.100000
1841.206704, 671.451374, 1.361874, 1845.000000
1840.965627, 671.315194, 1.361744, 1844.900000
1840.724974, 671.179026, 1.361614, 1844.800000
1840.482428, 671.042871, 1.361482, 1844.700000
1840.239229, 670.906729, 1.361349, 1844.600000
1839.998941, 670.770601, 1.361220, 1844.500000
1839.756738, 670.634486, 1.361088, 1844.400000
1839.516189, 670.498383, 1.360959, 1844.300000
1839.273685, 670.362294, 1.360826, 1844.200000
1839.032684, 670.226218, 1.360696, 1844.100000
1838.790684, 670.090155, 1.360565, 1844.000000
1838.548773, 669.954105, 1.360433, 1843.900000
1838.306024, 669.818068, 1.360301, 1843.800000
1838.066669, 669.682045, 1.360173, 1843.700000
1837.824270, 669.546034, 1.360040, 1843.600000
1837.582056, 669.410037, 1.359908, 1843.500000
1837.340670, 669.274052, 1.359777, 1843.400000
1837.098914, 669.138081, 1.359647, 1843.300000
1836.857717, 669.002123, 1.359516, 1843.200000
1836.616679, 668.866178, 1.359386, 1843.100000
1836.373917, 668.730246, 1.359253, 1843.000000
1836.133027, 668.594327, 1.359122, 1842.900000
1835.892819, 668.458422, 1.358993, 1842.800000
1835.649500, 668.322529, 1.358860, 1842.700000
1835.408787, 668.186649, 1.358730, 1842.600000
1835.167263, 668.050783, 1.358598, 1842.500000
1834.926597, 667.914930, 1.358469, 1842.400000
1834.682641, 667.779089, 1.358334, 1842.300000
1834.443018, 667.643262, 1.358205, 1842.200000
1834.202759, 667.507448, 1.358076, 1842.100000
1833.959153, 667.371647, 1.357942, 1842.000000
1833.719241, 667.235860, 1.357813, 1841.900000
1833.478386, 667.100085, 1.357683, 1841.800000
1833.237066, 666.964323, 1.357552, 1841.700000
1832.994787, 666.828575, 1.357420, 1841.600000
1832.752911, 666.692840, 1.357287, 1841.500000
1832.512079, 666.557117, 1.357157, 1841.400000
1832.270830, 666.421408, 1.357026, 1841.300000
1832.029118, 666.285712, 1.356895, 1841.200000
1831.788326, 666.150029, 1.356764, 1841.100000
1831.548106, 666.014359, 1.356635, 1841.000000
1831.305326, 665.878703, 1.356501, 1840.900000
1831.063144, 665.743059, 1.356369, 1840.800000
1830.822976, 665.607429, 1.356239, 1840.700000
1830.580841, 665.471811, 1.356107, 1840.600000
1830.339874, 665.336207, 1.355976, 1840.500000
1830.100290, 665.200616, 1.355848, 1840.400000
1829.858876, 665.065038, 1.355717, 1840.300000
1829.616331, 664.929473, 1.355584, 1840.200000
1829.375746, 664.793921, 1.355453, 1840.100000
1829.134632, 664.658382, 1.355322, 1840.000000
1828.892808, 664.522856, 1.355190, 1839.900000
1828.652566, 664.387344, 1.355061, 1839.800000
1828.410546, 664.251844, 1.354929, 1839.700000
1828.169735, 664.116358, 1.354798, 1839.600000
1827.929026, 663.980885, 1.354667, 1839.500000
1827.688373, 663.845425, 1.354537, 1839.400000
1827.447089, 663.709978, 1.354405, 1839.300000
1827.204861, 663.574544, 1.354273, 1839.200000
1826.963735, 663.439123, 1.354142, 1839.100000
1826.723299, 663.303715, 1.354011, 1839.000000
1826.483155, 663.168321, 1.353882, 1838.900000
1826.240531, 663.032939, 1.353748, 1838.800000
1826.000736, 662.897571, 1.353619, 1838.700000
1825.758629, 662.762216, 1.353486, 1838.600000
1825.518089, 662.626874, 1.353356, 1838.500000
1825.278066, 662.491545, 1.353226, 1838.400000
1825.036434, 662.356229, 1.353094, 1838.300000
1824.794986, 662.220926, 1.352963, 1838.200000
1824.555437, 662.085636, 1.352833, 1838.100000
1824.312952, 661.950359, 1.352700, 1838.000000
1824.072460, 661.815096, 1.352570, 1837.900000
1823.831536, 661.679846, 1.352439, 1837.800000
1823.590490, 661.544608, 1.352307, 1837.700000
1823.349660, 661.409384, 1.352176, 1837.600000
