#====================================================================================================
# MFTQCD EOS file generator - 0
# b_qcd = 100.000000, g_mg_ratio = 0.001500
#====================================================================================================
#==================== ==================== ==================== ==================== ==================== 
#              energy             pressure                  rho                 mu_B     quark_s_fraction 
#==================== ==================== ==================== ==================== ==================== 
3081.665888, 1265.454402, 4.500000, 2415.066828, 0.965491
2985.612602, 1216.502604, 4.400000, 2387.565458, 0.964970
2890.663266, 1168.309799, 4.300000, 2359.868061, 0.964429
2796.825873, 1120.878729, 4.200000, 2331.967025, 0.963867
2704.108730, 1074.212243, 4.100000, 2303.854252, 0.963282
2612.520474, 1028.313305, 4.000000, 2275.521112, 0.962672
2522.070103, 983.185006, 3.900000, 2246.958403, 0.962037
2432.766995, 938.830565, 3.800000, 2218.156289, 0.961374
2344.620934, 895.253346, 3.700000, 2189.104243, 0.960681
2257.642140, 852.456863, 3.600000, 2159.790974, 0.959957
2171.841302, 810.444792, 3.500000, 2130.204353, 0.959198
2087.229613, 769.220985, 3.400000, 2100.331322, 0.958402
2003.818805, 728.789483, 3.300000, 2070.157794, 0.957566
1921.621201, 689.154531, 3.200000, 2039.668541, 0.956686
1840.649754, 650.320595, 3.100000, 2008.847056, 0.955760
1760.918108, 612.292381, 3.000000, 1977.675408, 0.954783
1682.440654, 575.074857, 2.900000, 1946.134061, 0.953749
1605.232600, 538.673277, 2.800000, 1914.201676, 0.952655
1529.310049, 503.093205, 2.700000, 1881.854865, 0.951493
1454.690083, 468.340552, 2.600000, 1849.067918, 0.950258
1381.390865, 434.421605, 2.500000, 1815.812471, 0.948941
1309.431754, 401.343072, 2.400000, 1782.057111, 0.947532
1238.833432, 369.112124, 2.300000, 1747.766909, 0.946023
1169.618058, 337.736454, 2.200000, 1712.902854, 0.944400
1101.809444, 307.224335, 2.100000, 1677.421165, 0.942650
1035.433263, 277.584697, 2.000000, 1641.272450, 0.940754
970.517294, 248.827212, 1.900000, 1604.400666, 0.938695
907.091711, 220.962401, 1.800000, 1566.741821, 0.936446
845.189430, 194.001754, 1.700000, 1528.222329, 0.933979
784.846543, 167.957887, 1.600000, 1488.756922, 0.931257
726.102825, 142.844727, 1.500000, 1448.245920, 0.928237
669.002387, 118.677742, 1.400000, 1406.571658, 0.924862
613.594483, 95.474235, 1.300000, 1363.593688, 0.921060
559.934546, 73.253718, 1.200000, 1319.142217, 0.916737
508.085536, 52.038400, 1.100000, 1273.008946, 0.911769
458.119725, 31.853836, 1.000000, 1224.933903, 0.905988
410.121129, 12.729811, 0.900000, 1174.585945, 0.899157
364.188910, -5.298415, 0.800000, 1121.532794, 0.890932
320.442303, -22.188306, 0.700000, 1065.192846, 0.880797
279.028080, -37.887301, 0.600000, 1004.753247, 0.867925
240.132475, -52.328424, 0.500000, 939.020257, 0.850905
204.001692, -65.422706, 0.400000, 866.118662, 0.827085
170.980927, -77.044758, 0.300000, 782.801412, 0.790737
141.600919, -87.000905, 0.200000, 682.500173, 0.726413
116.829532, -94.938882, 0.100000, 547.266257, 0.569458
#==================== ==================== ==================== ==================== ==================== 
#              energy             pressure                  rho                 mu_B     quark_s_fraction 
#==================== ==================== ==================== ==================== ==================== 
